"collection","year","target","query_url","attempts","curl_exit","http_status","classification","valid_capture_rows","response"
"CC-MAIN-2020-05","2020","sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-05-index?url=sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: sigen.gov.ar/documentacion/plananualpdfs/""}"
"CC-MAIN-2020-05","2020","www.sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-05-index?url=www.sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: www.sigen.gov.ar/documentacion/plananualpdfs/""}"
"CC-MAIN-2020-10","2020","sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-10-index?url=sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: sigen.gov.ar/documentacion/plananualpdfs/""}"
"CC-MAIN-2020-10","2020","www.sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-10-index?url=www.sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: www.sigen.gov.ar/documentacion/plananualpdfs/""}"
"CC-MAIN-2020-16","2020","sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-16-index?url=sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: sigen.gov.ar/documentacion/plananualpdfs/""}"
"CC-MAIN-2020-16","2020","www.sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-16-index?url=www.sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: www.sigen.gov.ar/documentacion/plananualpdfs/""}"
"CC-MAIN-2020-24","2020","sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-24-index?url=sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: sigen.gov.ar/documentacion/plananualpdfs/""}"
"CC-MAIN-2020-24","2020","www.sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-24-index?url=www.sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: www.sigen.gov.ar/documentacion/plananualpdfs/""}"
"CC-MAIN-2020-29","2020","sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-29-index?url=sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: sigen.gov.ar/documentacion/plananualpdfs/""}"
"CC-MAIN-2020-29","2020","www.sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-29-index?url=www.sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: www.sigen.gov.ar/documentacion/plananualpdfs/""}"
"CC-MAIN-2020-34","2020","sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-34-index?url=sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: sigen.gov.ar/documentacion/plananualpdfs/""}"
"CC-MAIN-2020-34","2020","www.sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-34-index?url=www.sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: www.sigen.gov.ar/documentacion/plananualpdfs/""}"
"CC-MAIN-2020-40","2020","sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-40-index?url=sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: sigen.gov.ar/documentacion/plananualpdfs/""}"
"CC-MAIN-2020-40","2020","www.sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-40-index?url=www.sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: www.sigen.gov.ar/documentacion/plananualpdfs/""}"
"CC-MAIN-2020-45","2020","sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-45-index?url=sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: sigen.gov.ar/documentacion/plananualpdfs/""}"
"CC-MAIN-2020-45","2020","www.sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-45-index?url=www.sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: www.sigen.gov.ar/documentacion/plananualpdfs/""}"
"CC-MAIN-2020-50","2020","sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-50-index?url=sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: sigen.gov.ar/documentacion/plananualpdfs/""}"
"CC-MAIN-2020-50","2020","www.sigen.gov.ar/documentacion/plananualpdfs/","https://index.commoncrawl.org/CC-MAIN-2020-50-index?url=www.sigen.gov.ar%2Fdocumentacion%2Fplananualpdfs%2F&matchType=prefix&output=json&filter=status%3A200","1","0","404","NO_CAPTURE_VALID","0","{""message"": ""No Captures found for: www.sigen.gov.ar/documentacion/plananualpdfs/""}"
