scope,id,tema,titulo,url,declared_local_path,url_extension,audit_state,local_matches,versions,reference_files,registry_statuses,period_or_role,already_in_master_catalog
data/fuentes/FUENTES.csv,poblacion_world_bank_arg,poblacion,"Population, total - Argentina",https://api.worldbank.org/v2/country/ARG/indicator/SP.POP.TOTL?format=json&per_page=100,/data/fuentes/emae/poblacion/world_bank_SP_POP_TOTL_ARG.json,,binary_preserved_sha256_verified,/data/fuentes/emae/poblacion/world_bank_SP_POP_TOTL_ARG.json,,,,,yes
data/fuentes/FUENTES.csv,poblacion_indec_base_csv,poblacion,Base de proyecciones nacionales 2022–2040,https://www.indec.gob.ar/ftp/cuadros/poblacion/proyecciones_nacionales_2022_2040_base.csv,/data/fuentes/emae/poblacion/proyecciones_nacionales_2022_2040_base.csv,,binary_preserved_sha256_verified,/data/fuentes/emae/poblacion/proyecciones_nacionales_2022_2040_base.csv,,,,,yes
data/fuentes/FUENTES.csv,poblacion_indec_metadatos,poblacion,Metadatos de proyecciones nacionales,https://www.indec.gob.ar/ftp/cuadros/poblacion/metadatos_base_proyecciones_nacionales_2022_2040.pdf,/data/fuentes/emae/poblacion/metadatos_base_proyecciones_nacionales_2022_2040.pdf,,binary_preserved_sha256_verified,/data/fuentes/emae/poblacion/metadatos_base_proyecciones_nacionales_2022_2040.pdf,,,,,yes
data/fuentes/FUENTES.csv,poblacion_indec_xlsx,poblacion,Proyecciones nacionales 2022–2040,https://www.indec.gob.ar/ftp/cuadros/poblacion/proyecciones_nacionales_2022_2040_c1_c2.xlsx,/data/fuentes/emae/poblacion/proyecciones_nacionales_2022_2040_c1_c2.xlsx,,binary_preserved_sha256_verified,/data/fuentes/emae/poblacion/proyecciones_nacionales_2022_2040_c1_c2.xlsx,,,,,yes
data/fuentes/FUENTES.csv,bcra_pases_esquema_20231218,politica_monetaria_bancos,Nuevo esquema de tasa de política monetaria y gestión de liquidez,https://www.bcra.gob.ar/noticias/nueva-tasa-de-politica-monetaria-y-esquema-de-gestion-de-liquidez/,,,reference_only_web_or_nonbinary,,,,,,
data/fuentes/FUENTES.csv,bcra_personales_diario,prestamos_personales,Montos operados diarios de préstamos,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/diar_pre.xls,/data/fuentes/tasas/bcra/diar_pre.xls,,binary_preserved_sha256_verified,/data/fuentes/tasas/bcra/diar_pre.xls,,,,,yes
data/fuentes/FUENTES.csv,bcra_personales_mensual,prestamos_personales,Montos operados mensuales de préstamos,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/preser_mon.xls,/data/fuentes/tasas/bcra/preser_mon.xls,,binary_preserved_sha256_verified,/data/fuentes/tasas/bcra/preser_mon.xls,,,,,yes
data/fuentes/FUENTES.csv,bcra_personales_tasas,prestamos_personales,Tasas mensuales de préstamos,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/preser_tas.xls,/data/fuentes/tasas/bcra/preser_tas.xls,,binary_preserved_sha256_verified,/data/fuentes/tasas/bcra/preser_tas.xls,,,,,yes
data/fuentes/FUENTES.csv,bcra_personales_txt,prestamos_personales,Series históricas de préstamos al sector privado,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/tas2_ser.txt,/data/fuentes/tasas/bcra/tas2_ser.txt,,binary_preserved_sha256_verified,/data/fuentes/tasas/bcra/tas2_ser.txt,,,,,yes
data/fuentes/FUENTES.csv,capital_humano_auh_alimentar_cba_2024,proteccion_social,AUH + Tarjeta Alimentar cubren 100% de la CBA,https://www.argentina.gob.ar/node/450359,,,reference_only_web_or_nonbinary,,,,,,
data/fuentes/FUENTES.csv,bcra_com_a5590,regulacion_credito,Comunicación A 5590 · regulación de tasas de interés,https://www.bcra.gob.ar/Pdfs/comytexord/A5590.pdf,/data/fuentes/regulacion_credito/bcra/bcra_com_a5590.pdf,.pdf,binary_preserved_sha256_verified,/data/fuentes/regulacion_credito/bcra/bcra_com_a5590.pdf,,,,,yes
data/fuentes/FUENTES.csv,bcra_com_a5853,regulacion_credito,Comunicación A 5853 · tasas concertadas libremente,https://www.bcra.gob.ar/Pdfs/comytexord/A5853.pdf,/data/fuentes/regulacion_credito/bcra/bcra_com_a5853.pdf,.pdf,binary_preserved_sha256_verified,/data/fuentes/regulacion_credito/bcra/bcra_com_a5853.pdf,,,,,yes
data/fuentes/FUENTES.csv,bcra_com_a5928,regulacion_credito,Comunicación A 5928 · protección de usuarios y cargos,https://www.bcra.gob.ar/Pdfs/comytexord/A5928.pdf,/data/fuentes/regulacion_credito/bcra/bcra_com_a5928.pdf,.pdf,binary_preserved_sha256_verified,/data/fuentes/regulacion_credito/bcra/bcra_com_a5928.pdf,,,,,yes
data/fuentes/FUENTES.csv,bcra_imm_jun2014_a5590,regulacion_credito,Informe Monetario Mensual · junio 2014,https://www.bcra.gob.ar/publicaciones/informe-monetario-mensual-junio-de-2014/,,,reference_only_web_or_nonbinary,,,,,,
data/fuentes/FUENTES.csv,bcra_proteccion_usuarios_2015_resumen,regulacion_credito,"Protección de usuarios · resumen A 5460, A 5590 y A 5853",https://www.bcra.gob.ar/Pdfs/Informacion_usuario/pta_27_201512.pdf,/data/fuentes/regulacion_credito/bcra/bcra_proteccion_usuarios_2015_resumen.pdf,.pdf,binary_preserved_sha256_verified,/data/fuentes/regulacion_credito/bcra/bcra_proteccion_usuarios_2015_resumen.pdf,,,,,yes
data/fuentes/FUENTES.csv,audit_supermercados_hist,supermercados,Auditoría supermercados histórico 2017-2026,,/data/fuentes/supermercados/metodologia/AUDITORIA_SUPERMERCADOS_HISTORICO_2017_2026.md,,binary_preserved_sha256_verified,/data/fuentes/supermercados/metodologia/AUDITORIA_SUPERMERCADOS_HISTORICO_2017_2026.md,,,,,yes
data/fuentes/FUENTES.csv,deriv_supermercados_estructura,supermercados,Estructura supermercados,,/data/derivados/supermercados/supermercados_estructura_2020_2026.csv,,binary_preserved_sha256_verified,/data/derivados/supermercados/supermercados_estructura_2020_2026.csv,,,,,yes
data/fuentes/FUENTES.csv,deriv_supermercados_moderno,supermercados,Serie moderna supermercados,,/data/derivados/supermercados/supermercados_moderno_2017_2026.csv,,binary_preserved_sha256_verified,/data/derivados/supermercados/supermercados_moderno_2017_2026.csv,,,,,yes
data/fuentes/FUENTES.csv,deriv_supermercados_pago,supermercados,Medios de pago supermercados,,/data/derivados/supermercados/supermercados_medios_pago_2020_2026.csv,,binary_preserved_sha256_verified,/data/derivados/supermercados/supermercados_medios_pago_2020_2026.csv,,,,,yes
data/fuentes/FUENTES.csv,deriv_supermercados_rubros,supermercados,Composición por rubros supermercados,,/data/derivados/supermercados/supermercados_rubros_composicion_2023_2026.csv,,binary_preserved_sha256_verified,/data/derivados/supermercados/supermercados_rubros_composicion_2023_2026.csv,,,,,yes
data/fuentes/FUENTES.csv,deriv_supermercados_territorio,supermercados,Referencias territoriales supermercados 1S2026,,/data/derivados/supermercados/supermercados_territorio_1S2026_referencias.csv,,binary_preserved_sha256_verified,/data/derivados/supermercados/supermercados_territorio_1S2026_referencias.csv,,,,,yes
data/fuentes/FUENTES.csv,indec_supermercados_archivo,supermercados,Archivo histórico y discontinuidades,https://www.indec.gob.ar/indec/web/Institucional-Indec-InformacionDeArchivo-1,,,reference_only_web_or_nonbinary,,,,,,
data/fuentes/FUENTES.csv,indec_supermercados_serie,supermercados,Serie de supermercados desde 2017,https://www.indec.gob.ar/ftp/cuadros/economia/serie_supermercados.xlsx,/data/fuentes/supermercados/indec/indec_supermercados_serie.xlsx,.xlsx,binary_preserved_sha256_verified,/data/fuentes/supermercados/indec/indec_supermercados_serie.xlsx,,,,,yes
data/fuentes/FUENTES.csv,indec_supermercados_tema,supermercados,Encuesta de supermercados,https://www.indec.gob.ar/indec/web/Nivel4-Tema-3-1-34,,,reference_only_web_or_nonbinary,,,,,,
data/fuentes/FUENTES.csv,bcra_boletin_202608,tasas,Boletín Estadístico agosto 2026,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/BoletinEstadistico/boldat202608.pdf,/data/fuentes/tasas/bcra/boldat202608.pdf,,binary_preserved_sha256_verified,/data/fuentes/tasas/bcra/boldat202608.pdf,,,,,yes
data/fuentes/FUENTES.csv,bcra_entidades_dic2023_red_pases,ciclo_ajuste_bancos,Información de Entidades Financieras · diciembre 2023,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/Entidades/202312e.pdf,/research/ciclo_ajuste/inputs/bcra/2023-12/informacion_entidades_financieras_open_data/202312e.pdf,.pdf,binary_preserved_sha256_verified,/research/ciclo_ajuste/inputs/bcra/2023-12/informacion_entidades_financieras_open_data/202312e.pdf,,,,,yes
data/fuentes/FUENTES.csv,icbc_eeff_9m2023_aq,ciclo_ajuste_bancos,Estados financieros 30/09/2023 · Anexo Q,https://www.icbc.com.ar/wcm/connect/4de3ed09-cb4e-4064-b6a5-0aa3f0bca5fd/Estados%2BFinancieros%2BICBC%2B202309_ESPA%C3%91OL%2BLEGALIZADO.pdf?CVID=oNG1sHj&MOD=AJPERES,/data/fuentes/ciclo_ajuste/backfill_v96/icbc_eeff_9m2023_aq.pdf,.pdf,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/backfill_v96/icbc_eeff_9m2023_aq.pdf,,,,,yes
data/fuentes/FUENTES.csv,icbc_eeff_fy2023_aq,ciclo_ajuste_bancos,Estados financieros 31/12/2023 · Anexo Q,https://www.icbc.com.ar/wcm/connect/09254af5-2d9a-4742-bec0-bbd0018305d5/Estados%2BFinancieros%2BICBC%2B202312_ESPA%C3%91OL%2BLEGALIZADO.pdf?CVID=oUU1Wae&MOD=AJPERES,/data/fuentes/ciclo_ajuste/backfill_v96/icbc_eeff_fy2023_aq.pdf,.pdf,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/backfill_v96/icbc_eeff_fy2023_aq.pdf,,,,,yes
data/fuentes/FUENTES.csv,bapro_eeff_fy2023_aq,ciclo_ajuste_bancos,Estados financieros FY 2023 · Anexo Q separado,https://www.bancoprovincia.com.ar/CDN/Get/EEFF_unificado_31122023,,,reference_only_web_or_nonbinary,,,,,,
data/fuentes/FUENTES.csv,bapro_disciplina_sep2023_control,ciclo_ajuste_bancos,Disciplina de Mercado · septiembre 2023,https://www.bancoprovincia.com.ar/CDN/Get/Disciplina_de_Mercado_septiembre_2023,,,reference_only_web_or_nonbinary,,,,,,
data/fuentes/FUENTES.csv,credicoop_eeff_fy2023_aq,ciclo_ajuste_bancos,Memoria y Balance 2023 · Anexo Q separado,https://www.bancocredicoop.coop/api/descargas/descargar.php?descarga=819,,.php,reference_only_web_or_nonbinary,,,,,,
data/fuentes/FUENTES.csv,valo_eeff_9m2023_aq_mirror,ciclo_ajuste_bancos,Estados separados 30/09/2023 · Anexo Q,https://cdn.financialreports.eu/financialreports/media/filings/68513/2023/RNS/68513_rns_2023-11-23_b356ffca-3ad3-4121-b2bc-c9ff8ad7aa0e.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/valo_eeff_9m2023_aq_mirror.pdf,.pdf,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/backfill_v96/valo_eeff_9m2023_aq_mirror.pdf,,,,,yes
data/fuentes/FUENTES.csv,valo_eeff_fy2023_aq,ciclo_ajuste_bancos,Estados financieros FY 2023 · bloque separado / Anexo Q,https://www.valo.ar/wp-content/uploads/BVSA-2023-Estados-Financieros-con-PDU-e-ICF-Consolidado-Legalizado.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/valo_eeff_fy2023_aq.pdf,.pdf,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/backfill_v96/valo_eeff_fy2023_aq.pdf,,,,,yes
data/fuentes/FUENTES.csv,macro_eeff_9m2023_aq,ciclo_ajuste_bancos,Estados financieros 30/09/2023 · bloque separado / Anexo Q,https://www.macro.com.ar/relaciones-inversores/documento/1580934703038/banco_macro_sa_eeff_30-09-2023.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/macro_eeff_9m2023_aq.pdf,.pdf,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/backfill_v96/macro_eeff_9m2023_aq.pdf,,,,,yes
data/fuentes/FUENTES.csv,macro_eeff_fy2023_aq,ciclo_ajuste_bancos,Estados financieros 31/12/2023 · bloque separado / Anexo Q,https://www.macro.com.ar/relaciones-inversores/documento/1580935557769/eeff_bm_31-12-2023.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/macro_eeff_fy2023_aq.pdf,.pdf,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/backfill_v96/macro_eeff_fy2023_aq.pdf,,,,,yes
data/fuentes/FUENTES.csv,supervielle_eeff_9m2023_sep,ciclo_ajuste_bancos,Estados financieros condensados 30/09/2023 · separados,https://content-us-7.content-cms.com/8ba19f21-9a97-4525-8886-f54d823a5cea/dxdam/02/025e5bb4-d630-480e-a03d-397a022080ff/EECC%20Banco%20Supervielle%2030.09.23.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/supervielle_eeff_9m2023_sep.pdf,.pdf,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/backfill_v96/supervielle_eeff_9m2023_sep.pdf,,,,,yes
data/fuentes/FUENTES.csv,supervielle_eeff_fy2023_aq,ciclo_ajuste_bancos,Estados financieros FY 2023 · Anexo Q separado,https://content-us-7.content-cms.com/8ba19f21-9a97-4525-8886-f54d823a5cea/dxdam/08/08afb7e5-b4c1-4396-925e-b66a2f5c13b1/EECC%20Banco%20Supervielle%2031.12.2023.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/supervielle_eeff_fy2023_aq.pdf,.pdf,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/backfill_v96/supervielle_eeff_fy2023_aq.pdf,,,,,yes
data/fuentes/FUENTES.csv,santander_cnv_filings_2023,ciclo_ajuste_bancos,Banco Santander Argentina · presentaciones 2023,https://www.cnv.gov.ar/SitioWeb/Empresas/Empresa/30500008454,,,reference_only_web_or_nonbinary,,,,,,
data/fuentes/FUENTES.csv,santander_eeff_9m2023_sep_mirror,ciclo_ajuste_bancos,Estados separados intermedios 30/09/2023,https://cdn.financialreports.eu/financialreports/media/filings/68743/2023/RNS/68743_rns_2023-11-24_514c3f88-1bff-43e7-9afe-b8e793c5e3e1.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/santander_eeff_9m2023_sep_mirror.pdf,.pdf,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/backfill_v96/santander_eeff_9m2023_sep_mirror.pdf,,,,,yes
data/fuentes/FUENTES.csv,santander_eeff_fy2023_aq_mirror,ciclo_ajuste_bancos,Estados separados FY 2023 · Anexo Q,https://cdn.financialreports.eu/financialreports/media/filings/68743/2024/RNS/68743_rns_2024-03-06_8a497326-fbc5-4ac4-bb14-21ece6df12e5.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/santander_eeff_fy2023_aq_mirror.pdf,.pdf,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/backfill_v96/santander_eeff_fy2023_aq_mirror.pdf,,,,,yes
data/fuentes/FUENTES.csv,bna_memoria_fy2023_aq,ciclo_ajuste_bancos,Memoria y Estados Financieros 2023 · Schedule Q individual/consolidado,https://www.bna.com.ar/Downloads/Institucional_MemoriayBalances_Memoria%202023%20Ingles.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/bna_memoria_fy2023_aq.pdf,.pdf,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/backfill_v96/bna_memoria_fy2023_aq.pdf,,,,,yes
data/fuentes/FUENTES.csv,agn_bna_informe210_9m2023,ciclo_ajuste_bancos,Informe 210/2023 · BNA 9M 2023,https://www.agn.gob.ar/informes/Informe-210-2023,,,reference_only_web_or_nonbinary,,,,,,
data/fuentes/FUENTES.csv,bna_balance_condensado_sep2023_control,ciclo_ajuste_bancos,Balance Condensado · septiembre 2023,https://www.bna.com.ar/Downloads/Institucional_MemoriayBalances_BALANCE%20CONDENSADO%20SEPT%202023.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/bna_balance_condensado_sep2023_control.pdf,.pdf,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/backfill_v96/bna_balance_condensado_sep2023_control.pdf,,,,,yes
data/fuentes/FUENTES.csv,ciudad_eeff_9m2023_consol_control,ciclo_ajuste_bancos,Estados financieros consolidados 30/09/2023,https://www.bancociudad.com.ar/cms/recursos/institucional/carpetarecurso/Balances%20Trimestrales/EstadosFinancieros/2023.09_-_EEFF_consolidados.pdf,/data/fuentes/ciclo_ajuste/backfill_v96/ciudad_eeff_9m2023_consol_control.pdf,.pdf,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/backfill_v96/ciudad_eeff_9m2023_consol_control.pdf,,,,,yes
data/fuentes/FUENTES.csv,bcra_prestamos_activos_sector_mapping,ciclo_ajuste_hogares,Préstamos y otros activos de las entidades financieras,https://www.bcra.gob.ar/prestamos-y-otros-activos-de-las-entidades-financieras/,,,reference_only_web_or_nonbinary,,,,,,
data/fuentes/FUENTES.csv,bcra_boldat202505_tipo_titular,ciclo_ajuste_hogares,Boletín Estadístico mayo 2025 · tipo de titular/destino,https://www7.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/BoletinEstadistico/boldat202505.pdf,,.pdf,reference_only_web_or_nonbinary,,,,,,
data/fuentes/FUENTES.csv,bcra_bolmetes_prestamos_titular,ciclo_ajuste_hogares,Notas metodológicas del Boletín Estadístico,https://web2.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/bolmetes.pdf,,.pdf,reference_only_web_or_nonbinary,,,,,,
data/fuentes/FUENTES.csv,refs_ciclo_ajuste_v70,ciclo_ajuste_bancos,Referencias Ciclo del Ajuste · V70,,/data/fuentes/ciclo_ajuste/REFERENCIAS_CICLO_AJUSTE_V70.md,,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/REFERENCIAS_CICLO_AJUSTE_V70.md,,,,,yes
data/fuentes/FUENTES.csv,audit_ciclo_ajuste_v70,ciclo_ajuste_bancos,Auditoría Ciclo del Ajuste · V70,,/data/fuentes/ciclo_ajuste/AUDITORIA_CICLO_AJUSTE_V70.md,,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/AUDITORIA_CICLO_AJUSTE_V70.md,,,,,yes
data/fuentes/FUENTES.csv,veredicto_ciclo_ajuste_v70,ciclo_ajuste_bancos,Veredicto Ciclo del Ajuste · V70,,/data/fuentes/ciclo_ajuste/VEREDICTO_CICLO_AJUSTE_V70.md,,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/VEREDICTO_CICLO_AJUSTE_V70.md,,,,,yes
data/fuentes/FUENTES.csv,ledger_ciclo_ajuste_v70,ciclo_ajuste_bancos,Evidence ledger Ciclo del Ajuste · V70,,/data/fuentes/ciclo_ajuste/v70/EVIDENCE_LEDGER_CICLO_AJUSTE_V70.csv,,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/v70/EVIDENCE_LEDGER_CICLO_AJUSTE_V70.csv,,,,,yes
data/fuentes/FUENTES.csv,four_leg_pass_panel_v70,ciclo_ajuste_bancos,Panel four-leg de pases · V70,,/data/fuentes/ciclo_ajuste/v70/FOUR_LEG_PASS_PANEL_V70.csv,,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/v70/FOUR_LEG_PASS_PANEL_V70.csv,,,,,yes
data/fuentes/FUENTES.csv,closed_network_coverage_v70,ciclo_ajuste_bancos,Cobertura de red de pases · V70,,/data/fuentes/ciclo_ajuste/v70/CLOSED_NETWORK_COVERAGE_V70.csv,,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/v70/CLOSED_NETWORK_COVERAGE_V70.csv,,,,,yes
data/fuentes/FUENTES.csv,bna_9m_recovery_v70,ciclo_ajuste_bancos,Auditoría recuperación BNA 9M · V70,,/data/fuentes/ciclo_ajuste/v70/BNA_9M_BINARY_RECOVERY_V70.csv,,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/v70/BNA_9M_BINARY_RECOVERY_V70.csv,,,,,yes
data/fuentes/FUENTES.csv,household_sector_mapping_v70,ciclo_ajuste_hogares,Mapping producto → sector hogar · V70,,/data/fuentes/ciclo_ajuste/v70/HOUSEHOLD_SECTOR_MAPPING_V70.csv,,binary_preserved_sha256_verified,/data/fuentes/ciclo_ajuste/v70/HOUSEHOLD_SECTOR_MAPPING_V70.csv,,,,,yes
checkpoint_source_docs,,ciclo_ajuste,V94-V96 source-reference direct binary,https://apiapp.bpn.com.ar/Resources/Files/06c53b4c8d1a4285ae8685e7d02644a2.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v94/binaries/003_06c53b4c8d1a4285ae8685e7d02644a2.pdf,.pdf,binary_preserved_sha256_verified,/research/ciclo_ajuste/inputs/issuer_retrieval/v94/binaries/003_06c53b4c8d1a4285ae8685e7d02644a2.pdf,"94,95,96",research/ciclo_ajuste/checkpoints/V94/SOURCE_REFERENCES_V94.md | research/ciclo_ajuste/checkpoints/V95/SOURCE_REFERENCES_V95.md | research/ciclo_ajuste/checkpoints/V96/SOURCE_REFERENCES_V96.md,,,yes
checkpoint_source_docs,,ciclo_ajuste,V94-V96 source-reference direct binary,https://apiapp.bpn.com.ar/Resources/Files/3c8ae1e827054171978cb213a56891df.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v94/binaries/004_3c8ae1e827054171978cb213a56891df.pdf,.pdf,binary_preserved_sha256_verified,/research/ciclo_ajuste/inputs/issuer_retrieval/v94/binaries/004_3c8ae1e827054171978cb213a56891df.pdf,"94,95,96",research/ciclo_ajuste/checkpoints/V94/SOURCE_REFERENCES_V94.md | research/ciclo_ajuste/checkpoints/V95/SOURCE_REFERENCES_V95.md | research/ciclo_ajuste/checkpoints/V96/SOURCE_REFERENCES_V96.md,,,yes
checkpoint_source_docs,,ciclo_ajuste,V94-V96 source-reference direct binary,https://apiapp.bpn.com.ar/Resources/Files/82d95330e8d6472b90d506e198bd6549.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v94/binaries/022_82d95330e8d6472b90d506e198bd6549.pdf,.pdf,binary_preserved_sha256_verified,/research/ciclo_ajuste/inputs/issuer_retrieval/v94/binaries/022_82d95330e8d6472b90d506e198bd6549.pdf,"94,95,96",research/ciclo_ajuste/checkpoints/V94/SOURCE_REFERENCES_V94.md | research/ciclo_ajuste/checkpoints/V95/SOURCE_REFERENCES_V95.md | research/ciclo_ajuste/checkpoints/V96/SOURCE_REFERENCES_V96.md,,,yes
checkpoint_source_docs,,ciclo_ajuste,V89-V96 source-reference direct binary,https://assets.ctfassets.net/e7eu92ue673r/y9IVnh4fy1BgWES0TUbmZ/468b8e783fed7b6e18bd70a9ee7bebf9/30.09.2023__SEPARADOS_.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/009_30.09.2023__SEPARADOS_.pdf,.pdf,binary_preserved_sha256_verified,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/009_30.09.2023__SEPARADOS_.pdf,"89,90,91,92,93,94,95,96",research/ciclo_ajuste/checkpoints/V89/SOURCE_REFERENCES_V89.md | research/ciclo_ajuste/checkpoints/V90/SOURCE_REFERENCES_V90.md | research/ciclo_ajuste/checkpoints/V91/SOURCE_REFERENCES_V91.md | research/ciclo_ajuste/checkpoints/V92/SOURCE_REFERENCES_V92.md | research/ciclo_ajuste/checkpoints/V93/SOURCE_REFERENCES_V93.md | research/ciclo_ajuste/checkpoints/V94/SOURCE_REFERENCES_V94.md | research/ciclo_ajuste/checkpoints/V95/SOURCE_REFERENCES_V95.md | research/ciclo_ajuste/checkpoints/V96/SOURCE_REFERENCES_V96.md,,,yes
checkpoint_source_docs,,ciclo_ajuste,V89-V96 source-reference direct binary,https://assets.ctfassets.net/h7wmg0jhythh/2fLFeDK6jUhhYgrHlc1WNH/59c7096b296c83d4d6420a3bc3f28243/NBERSA_12.2023_-_EEFF_sin_pdu.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/015_NBERSA_12.2023_-_EEFF_sin_pdu.pdf,.pdf,binary_preserved_sha256_verified,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/015_NBERSA_12.2023_-_EEFF_sin_pdu.pdf,"89,90,91,92,93,94,95,96",research/ciclo_ajuste/checkpoints/V89/SOURCE_REFERENCES_V89.md | research/ciclo_ajuste/checkpoints/V90/SOURCE_REFERENCES_V90.md | research/ciclo_ajuste/checkpoints/V91/SOURCE_REFERENCES_V91.md | research/ciclo_ajuste/checkpoints/V92/SOURCE_REFERENCES_V92.md | research/ciclo_ajuste/checkpoints/V93/SOURCE_REFERENCES_V93.md | research/ciclo_ajuste/checkpoints/V94/SOURCE_REFERENCES_V94.md | research/ciclo_ajuste/checkpoints/V95/SOURCE_REFERENCES_V95.md | research/ciclo_ajuste/checkpoints/V96/SOURCE_REFERENCES_V96.md,,,yes
checkpoint_source_docs,,ciclo_ajuste,V89-V96 source-reference direct binary,https://assets.ctfassets.net/h7wmg0jhythh/3KykEMuhRA2DZjWCd12wv/10e5d5dd2278b7501d23c2fe0815962b/092023_-_NBSF_-_EEFF_Separados.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/017_092023_-_NBSF_-_EEFF_Separados.pdf,.pdf,binary_preserved_sha256_verified,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/017_092023_-_NBSF_-_EEFF_Separados.pdf,"89,90,91,92,93,94,95,96",research/ciclo_ajuste/checkpoints/V89/SOURCE_REFERENCES_V89.md | research/ciclo_ajuste/checkpoints/V90/SOURCE_REFERENCES_V90.md | research/ciclo_ajuste/checkpoints/V91/SOURCE_REFERENCES_V91.md | research/ciclo_ajuste/checkpoints/V92/SOURCE_REFERENCES_V92.md | research/ciclo_ajuste/checkpoints/V93/SOURCE_REFERENCES_V93.md | research/ciclo_ajuste/checkpoints/V94/SOURCE_REFERENCES_V94.md | research/ciclo_ajuste/checkpoints/V95/SOURCE_REFERENCES_V95.md | research/ciclo_ajuste/checkpoints/V96/SOURCE_REFERENCES_V96.md,,,yes
checkpoint_source_docs,,ciclo_ajuste,V89-V96 source-reference direct binary,https://assets.ctfassets.net/h7wmg0jhythh/4298svWaPcM3FgQ8pspEtP/e19201d5d304fe5ff78ac1bbefcad978/NBERSA_09.2023_-_EEFF_.pdf,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/016_NBERSA_09.2023_-_EEFF_.pdf,.pdf,binary_preserved_sha256_verified,/research/ciclo_ajuste/inputs/issuer_retrieval/v89/binaries/016_NBERSA_09.2023_-_EEFF_.pdf,"89,90,91,92,93,94,95,96",research/ciclo_ajuste/checkpoints/V89/SOURCE_REFERENCES_V89.md | research/ciclo_ajuste/checkpoints/V90/SOURCE_REFERENCES_V90.md | research/ciclo_ajuste/checkpoints/V91/SOURCE_REFERENCES_V91.md | research/ciclo_ajuste/checkpoints/V92/SOURCE_REFERENCES_V92.md | research/ciclo_ajuste/checkpoints/V93/SOURCE_REFERENCES_V93.md | research/ciclo_ajuste/checkpoints/V94/SOURCE_REFERENCES_V94.md | research/ciclo_ajuste/checkpoints/V95/SOURCE_REFERENCES_V95.md | research/ciclo_ajuste/checkpoints/V96/SOURCE_REFERENCES_V96.md,,,yes
