path,bytes,mib,over_25_mib,over_50_mib,over_100_mib
research/ciclo_ajuste/checkpoints/V74/AUDITORIA_V74.md,1419,0.001353,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V74/BCRA_202309_ENTITY_LEVEL_REGULATORY_CONTROL_V74.csv,1269,0.001210,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V74/BCRA_SEP2023_REGULATORY_ARCHIVE_V74.md,1931,0.001842,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V74/CIUDAD_9M_CONSOLIDATED_ANNEX_Q_CONTROL_V74.csv,724,0.000690,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V74/CIUDAD_9M_CONTROL_AUDIT_V74.md,824,0.000786,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V74/CURRENT_STATE_V74.csv,1308,0.001247,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V74/HANDOVER_CODEX_CICLO_AJUSTE_V74_A_V75.md,1245,0.001187,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V74/MANIFEST_V74.json,13569,0.012940,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V74/PROMPT_CODEX_V75_CREDICOOP_BINARY_BCRA_7Z_AND_PUBLIC_BANK_9M.md,767,0.000731,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V74/QA_RESULT_V74.txt,507,0.000484,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V74/README_V74.md,1337,0.001275,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V74/RECOVERY_QUEUE_V74.csv,1290,0.001230,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V74/SOURCE_REFERENCES_V74.md,1041,0.000993,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V74/USER_FILE_REQUESTS_V74.md,627,0.000598,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V74/VEREDICTO_V74.md,782,0.000746,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/AUDITORIA_V75.md,2660,0.002537,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/CLOSED_NETWORK_NETTING_TEST_V75.csv,1814,0.001730,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/CREDICOOP_9M_NOTE6_PASS_EXTRACTION_V75.csv,964,0.000919,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/CREDICOOP_BINARY_FINGERPRINT_V75.csv,449,0.000428,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/CREDICOOP_FY_NOTE6_ANNEXQ_RECONCILIATION_V75.csv,671,0.000640,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/CREDICOOP_Q4_AQ_BRIDGE_V75.csv,1716,0.001637,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/CURRENT_STATE_V75.csv,1342,0.001280,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/FOUR_LEG_PASS_PANEL_V75.csv,5137,0.004899,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/HANDOVER_CODEX_CICLO_AJUSTE_V75_A_V76.md,1180,0.001125,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/MANIFEST_V75.json,17923,0.017093,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/PROMPT_CODEX_V76_PUBLIC_BANK_ALTERNATE_PASS_DISCLOSURE.md,770,0.000734,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/QA_RESULT_V75.txt,180,0.000172,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/README_V75.md,520,0.000496,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/RECOVERED_CREDICOOP_30_09_2023/balance-30-09-2023.pdf,6753946,6.441065,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/RECOVERY_QUEUE_V75.csv,1193,0.001138,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/SOURCE_REFERENCES_V75.md,944,0.000900,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/STRICT_Q4_FOUR_LEG_COVERAGE_V75.csv,397,0.000379,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/USER_FILE_REQUESTS_V75.md,385,0.000367,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V75/VEREDICTO_V75.md,613,0.000585,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/AUDITORIA_V76.md,1787,0.001704,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/BAPRO_ALTERNATE_PASS_DISCLOSURE_CONTROL_V76.csv,1024,0.000977,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/BCRA_TRIMANUA_PASS_TAXONOMY_V76.csv,911,0.000869,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/BCRA_TRIMANUA_PASS_TAXONOMY_V76.md,1303,0.001243,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/BNA_9M_SUMMARY_PASS_CONTROL_V76.csv,450,0.000429,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/CLOSED_NETWORK_NETTING_TEST_V76.csv,1814,0.001730,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/CURRENT_STATE_V76.csv,1373,0.001309,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/FOUR_LEG_PASS_PANEL_V76.csv,5137,0.004899,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/HANDOVER_CODEX_CICLO_AJUSTE_V76_A_V77.md,1546,0.001474,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/MANIFEST_V76.json,22493,0.021451,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/PROMPT_CODEX_V77_BCRA_TRIMANUA_PUBLIC_BANK_FOUR_LEG_RECOVERY.md,821,0.000783,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/QA_RESULT_V76.txt,121,0.000115,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/README_V76.md,635,0.000606,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/RECOVERY_QUEUE_V76.csv,1360,0.001297,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/SOURCE_REFERENCES_V76.md,1791,0.001708,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/STRICT_Q4_FOUR_LEG_COVERAGE_V76.csv,447,0.000426,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/USER_FILE_REQUESTS_V76.md,627,0.000598,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V76/VEREDICTO_V76.md,677,0.000646,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/AUDITORIA_V77.md,1868,0.001781,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/BAPRO_9M_EXISTENCE_AND_ROUTE_CORROBORATION_V77.csv,1061,0.001012,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/BCRA_LEGACY_PTA_ROUTE_AUDIT_V77.csv,889,0.000848,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/BCRA_LEGACY_PTA_ROUTE_AUDIT_V77.md,1195,0.001140,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/CLOSED_NETWORK_NETTING_TEST_V77.csv,1814,0.001730,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/CURRENT_STATE_V77.csv,1360,0.001297,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/FOUR_LEG_PASS_PANEL_V77.csv,5137,0.004899,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/HANDOVER_CODEX_CICLO_AJUSTE_V77_A_V78.md,1325,0.001264,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/MANIFEST_V77.json,27336,0.026070,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/PROMPT_CODEX_V78_INGEST_PUBLIC_BANK_9M_BINARY_OR_ARCHIVE_FALLBACK.md,588,0.000561,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/PUBLIC_BANK_PTA_CANDIDATE_ROUTES_V77.csv,1245,0.001187,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/QA_RESULT_V77.txt,186,0.000177,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/README_V77.md,540,0.000515,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/RECOVERY_QUEUE_V77.csv,1321,0.001260,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/SOURCE_REFERENCES_V77.md,1313,0.001252,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/STRICT_Q4_FOUR_LEG_COVERAGE_V77.csv,447,0.000426,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/USER_FILE_REQUESTS_V77.md,1192,0.001137,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V77/VEREDICTO_V77.md,725,0.000691,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V78/AUDITORIA_V78.md,1776,0.001694,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V78/BAPRO_9M_SEPARATED_PASS_EXTRACTION_V78.csv,1185,0.001130,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V78/BAPRO_BINARY_FINGERPRINT_V78.csv,294,0.000280,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V78/BAPRO_Q4_AQ_BRIDGE_V78.csv,2016,0.001923,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V78/CLOSED_NETWORK_NETTING_TEST_V78.csv,2185,0.002084,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V78/CURRENT_STATE_V78.csv,1279,0.001220,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V78/FOUR_LEG_PASS_PANEL_V78.csv,5766,0.005499,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V78/HANDOVER_CODEX_CICLO_AJUSTE_V78_A_V79.md,1119,0.001067,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V78/MANIFEST_V78.json,32383,0.030883,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V78/PROMPT_CODEX_V79_BNA_CIUDAD_SEPARATED_9M_OR_TRIMANUA_RECOVERY.md,617,0.000588,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V78/README_V78.md,590,0.000563,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V78/RECOVERED_PRIMARY/BAPRO_EEFF_30-09-2023_separated_and_consolidated.pdf,2307522,2.200624,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V78/RECOVERY_QUEUE_V78.csv,838,0.000799,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V78/SOURCE_REFERENCES_V78.md,808,0.000771,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V78/STRICT_Q4_FOUR_LEG_COVERAGE_V78.csv,599,0.000571,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V78/USER_FILE_REQUESTS_V78.md,351,0.000335,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V78/VEREDICTO_V78.md,502,0.000479,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V79/AUDITORIA_V79.md,2203,0.002101,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V79/BCRA_OPEN_DATA_ARCHIVE_GATE_V79.csv,408,0.000389,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V79/BCRA_OPEN_DATA_ARCHIVE_GATE_V79.md,1313,0.001252,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V79/BNA_9M_RETRIEVAL_AUDIT_V79.csv,936,0.000893,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V79/BNA_FY_BASIS_DIVERGENCE_V79.csv,477,0.000455,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V79/CIUDAD_BASIS_AUDIT_V79.md,1014,0.000967,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V79/CIUDAD_FY_CONSOLIDATED_CONTROL_AUDIT_V79.csv,472,0.000450,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V79/CLOSED_NETWORK_NETTING_TEST_V79.csv,2514,0.002398,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V79/CURRENT_STATE_V79.csv,1563,0.001491,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V79/FOUR_LEG_PASS_PANEL_V79.csv,5901,0.005628,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V79/README_V79.md,776,0.000740,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V79/RECOVERY_QUEUE_V79.csv,1012,0.000965,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V79/SOURCE_REFERENCES_V79.md,1483,0.001414,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V79/STRICT_Q4_FOUR_LEG_COVERAGE_V79.csv,609,0.000581,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V79/USER_FILE_REQUESTS_V79.md,405,0.000386,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V79/VEREDICTO_V79.md,722,0.000689,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V80/AUDITORIA_V80.md,1238,0.001181,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V80/BCRA_LEGACY_DATE_ENDPOINT_V80.csv,926,0.000883,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V80/BCRA_LEGACY_DATE_ENDPOINT_V80.md,1716,0.001637,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V80/BNA_NEXT_PERIOD_COMPARATOR_RECOVERY_V80.csv,777,0.000741,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V80/BNA_NEXT_PERIOD_COMPARATOR_RECOVERY_V80.md,854,0.000814,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V80/CLOSED_NETWORK_NETTING_TEST_V80.csv,2514,0.002398,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V80/CURRENT_STATE_V80.csv,1610,0.001535,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V80/FOUR_LEG_PASS_PANEL_V80.csv,5901,0.005628,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V80/HANDOVER_CODEX_CICLO_AJUSTE_V79_A_V80.md,1184,0.001129,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V80/MANIFEST_V80.json,40713,0.038827,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V80/PROMPT_CODEX_V80_BCRA_7Z_ENDPOINT_AND_BNA_CIUDAD_TRIMANUA.md,776,0.000740,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V80/README_V80.md,529,0.000504,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V80/RECOVERY_QUEUE_V80.csv,1071,0.001021,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V80/SOURCE_REFERENCES_V80.md,1392,0.001328,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V80/STRICT_Q4_FOUR_LEG_COVERAGE_V80.csv,609,0.000581,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V80/USER_FILE_REQUESTS_V80.md,512,0.000488,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V80/VEREDICTO_V80.md,574,0.000547,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V81/AUDITORIA_V81.md,2178,0.002077,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V81/BCRA_INFBANC_ANEXO_AUDIT_V81.md,3874,0.003695,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V81/BCRA_PASS_AGGREGATE_RECONCILIATION_V81.csv,629,0.000600,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V81/BCRA_PUBLIC_BANK_PASS_AGGREGATE_CONTROL_V81.csv,2422,0.002310,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V81/BCRA_PUBLIC_BANK_PASS_COMPARISON_V81.csv,693,0.000661,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V81/CURRENT_STATE_V81.csv,1492,0.001423,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V81/FOUR_LEG_PASS_PANEL_V81.csv,5901,0.005628,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V81/HANDOVER_PROXIMA_SESION_CICLO_AJUSTE_V81_A_V82.md,3470,0.003309,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V81/MANIFEST_V81.json,2797,0.002667,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V81/README_V81.md,526,0.000502,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V81/RECOVERY_QUEUE_V81.csv,1090,0.001040,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V81/SOURCE_REFERENCES_V81.md,2063,0.001967,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V81/STRICT_Q4_FOUR_LEG_COVERAGE_V81.csv,633,0.000604,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V81/USER_FILE_REQUESTS_V81.md,827,0.000789,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V81/VEREDICTO_V81.md,864,0.000824,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V81/qa_v81.py,923,0.000880,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/AUDITORIA_V82.md,2200,0.002098,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/BCRA_INFBANC_ANEXO_AUDIT_V81.md,3874,0.003695,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/BCRA_OPEN_DATA_ARCHIVE_AUDIT_V82.md,1963,0.001872,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/BCRA_PASS_AGGREGATE_RECONCILIATION_V81.csv,629,0.000600,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/BCRA_PUBLIC_BANK_PASS_AGGREGATE_CONTROL_V81.csv,2422,0.002310,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/BCRA_PUBLIC_BANK_PASS_COMPARISON_V81.csv,693,0.000661,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/BNA_RETRIEVAL_AUDIT_V82.md,1820,0.001736,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/CIUDAD_SEPARATED_EXISTENCE_AUDIT_V82.md,1256,0.001198,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/CNV_MONTHLY_ROUTE_AUDIT_V82.md,781,0.000745,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/CURRENT_STATE_V82.csv,1577,0.001504,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/FOUR_LEG_PASS_PANEL_V82.csv,6327,0.006034,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/HANDOVER_PROXIMA_SESION_CICLO_AJUSTE_V82_A_V83.md,3313,0.003160,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/MANIFEST_V82.json,3451,0.003291,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/README_V82.md,602,0.000574,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/RECOVERY_QUEUE_V82.csv,1542,0.001471,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/SOURCE_REFERENCES_V82.md,2319,0.002212,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/STRICT_Q4_FOUR_LEG_COVERAGE_V82.csv,837,0.000798,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/USER_FILE_REQUESTS_V82.md,808,0.000771,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/VEREDICTO_V82.md,1028,0.000980,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V82/qa_v82.py,1003,0.000957,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/AUDITORIA_V83.md,1330,0.001268,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/BCRA_INFBANC_ANEXO_AUDIT_V81.md,3874,0.003695,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/BCRA_OPEN_DATA_ARCHIVE_AUDIT_V83.md,1568,0.001495,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/BCRA_PASS_AGGREGATE_RECONCILIATION_V81.csv,629,0.000600,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/BCRA_PUBLIC_BANK_PASS_AGGREGATE_CONTROL_V81.csv,2422,0.002310,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/BCRA_PUBLIC_BANK_PASS_COMPARISON_V81.csv,693,0.000661,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/BNA_2024_COMPARATOR_STRUCTURE_AUDIT_V83.md,1368,0.001305,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/BNA_AGN_210_DUPLICATE_AUDIT_V83.md,1069,0.001019,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/CIUDAD_SEPARATED_EXISTENCE_AUDIT_V82.md,1256,0.001198,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/CNV_MONTHLY_ROUTE_AUDIT_V82.md,781,0.000745,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/CURRENT_STATE_V83.csv,1593,0.001519,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/FOUR_LEG_PASS_PANEL_V83.csv,6621,0.006314,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/HANDOVER_PROXIMA_SESION_CICLO_AJUSTE_V83_A_V84.md,2914,0.002779,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/MANIFEST_V83.json,3861,0.003682,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/README_V83.md,417,0.000398,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/RECOVERY_QUEUE_V83.csv,1545,0.001473,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/SOURCE_REFERENCES_V83.md,2137,0.002038,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/STRICT_Q4_FOUR_LEG_COVERAGE_V83.csv,771,0.000735,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/USER_FILE_REQUESTS_V83.md,965,0.000920,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/USER_UPLOAD_DUPLICATE_EVENTS_V83.csv,431,0.000411,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/VEREDICTO_V83.md,682,0.000650,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V83/qa_v83.py,980,0.000935,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/AUDITORIA_V84.md,1303,0.001243,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/BCRA_INFBANC_ANEXO_AUDIT_V81.md,3874,0.003695,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/BCRA_OPEN_DATA_RAW_AUDIT_V84.md,2158,0.002058,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/BCRA_PASS_AGGREGATE_RECONCILIATION_V81.csv,629,0.000600,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/BCRA_PUBLIC_BANK_PASS_AGGREGATE_CONTROL_V81.csv,2422,0.002310,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/BCRA_PUBLIC_BANK_PASS_COMPARISON_V81.csv,693,0.000661,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/BCRA_RAW_ACCOUNT_RECONCILIATION_V84.csv,1116,0.001064,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/BNA_BCRA_RAW_ACCOUNT_AUDIT_V84.csv,727,0.000693,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/CIUDAD_BCRA_RAW_Q4_BRIDGE_V84.csv,602,0.000574,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/CIUDAD_SEPARATED_EXISTENCE_AUDIT_V82.md,1256,0.001198,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/CNV_MONTHLY_ROUTE_AUDIT_V82.md,781,0.000745,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/CURRENT_STATE_V84.csv,1345,0.001283,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/FOUR_LEG_PASS_PANEL_V84.csv,7460,0.007114,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/HANDOVER_PROXIMA_SESION_CICLO_AJUSTE_V84_A_V85.md,1671,0.001594,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/MANIFEST_V84.json,3802,0.003626,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/README_V84.md,349,0.000333,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/RECOVERY_QUEUE_V84.csv,700,0.000668,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/SOURCE_REFERENCES_V84.md,1396,0.001331,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/STRICT_Q4_FOUR_LEG_COVERAGE_V84.csv,683,0.000651,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/USER_FILE_REQUESTS_V84.md,365,0.000348,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/VEREDICTO_V84.md,493,0.000470,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V84/qa_v84.py,804,0.000767,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V85/AUDITORIA_V85.md,1671,0.001594,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V85/BCRA_63_BANK_RAW_SWEEP_V85.csv,13985,0.013337,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V85/BCRA_INFBANC_ANEXO_AUDIT_V81.md,3874,0.003695,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V85/BCRA_PASS_AGGREGATE_RECONCILIATION_V81.csv,629,0.000600,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V85/BCRA_PUBLIC_BANK_PASS_AGGREGATE_CONTROL_V81.csv,2422,0.002310,FALSE,FALSE,FALSE
research/ciclo_ajuste/checkpoints/V85/BCRA_PUBLIC_BANK_PASS_COMPARISON_V81.csv,693,0.000661,FALSE,FALSE,FALSE
