trace_id,request_id,institution,gap_id,requested_record,period_or_date,identifiers,minimum_usable_fields,confidentiality_fallback,status
TR133_096,REQ133_BNA,Banco de la Nación Argentina,CL133_BNA_TRADE_BLOTTER,"Mandato, resolución de Directorio, instrucciones del Tesoro y blotter de la primera etapa 2008",2008-08-11/2008-08-22,annual report negative-scope;ARARGE03E147;ARARGE03E154;programa ARS1374m,fecha;orden;especie;nominal;precio;efectivo;contraparte testada;liquidación,totales diarios por especie y copia testada del mandato,DRAFT_NOT_SENT
TR133_097,REQ133_AGN,Auditoría General de la Nación,CL133_AGN_REPLY,Tabla de equivalencia entre proyecto 48 0237/09 y Actuación 41/2009 / Resolución 202/2009,2009,48 0237/09;Act.41/2009;Res.202/2009;UUID b52e2e9c-90b5-4af1-bf5d-0bab8596606e,código proyecto;actuación;resolución;fecha;expediente;unidad,certificación de equivalencia sin papeles sustantivos,DRAFT_NOT_SENT
TR133_098,REQ133_AGN,Auditoría General de la Nación,CL133_AGN_REPLY,Informe y anexo del tercer trimestre de 2009,2009Q3,Res.211/2009;Act.426/09-AGN;UUID 7c01261c-10a0-40f6-94f6-ae7a02be8b63,proyecto;avance;estado;fecha;observación,filas 48 0237/09 y proyectos conexos,DRAFT_NOT_SENT
TR133_099,REQ133_AGN,Auditoría General de la Nación,CL133_AGN_REPLY,Informe y anexo del cuarto trimestre de 2009,2009Q4,Res.44/2010;Act.466/09-AGN;UUID 616f80c7-65f2-4b5c-a4e9-b8bf4954600e,proyecto;avance;estado;fecha;observación,filas 48 0237/09 y proyectos conexos,DRAFT_NOT_SENT
TR133_100,REQ133_ECON,Ministerio de Economía / ONCP / DADP,CL133_DEBT_ACCOUNTING,"Documentos del subproceso de recompra, respaldo SIGADE y base comparada",2008,S01:0342455/2008;I.f.2;I.b.4;SIGADE;SIDIF;COMDOC;TITULOS;CONTABLE,archivo;fecha;usuario/rol;ISIN;nominal;precio;efectivo;orden;estado;comprobante,"índice, log y cuadro agregado por fecha/ISIN con terceros testados",DRAFT_NOT_SENT
TR133_101,REQ133_ECON,Ministerio de Economía / DADP / CGN,CL133_DEBT_ACCOUNTING,Desagregación SIDIF/C-41 de las cinco claves SIGADE 2008,2008,83006000;83008000;83095000;83020000;83106000,SIGADE;SIDIF/C41;fecha;proveedor;concepto;importe;expediente;orden,lista de comprobantes y totales mensuales por clave,DRAFT_NOT_SENT
TR133_102,REQ133_AGN,AGN / Senado / Bicameral Revisora de Cuentas,CL133_AGN_REPLY,"Texto original, informe y anexo magnético remitidos como OV 366/09",2009Q3-2012-05-28,Res.211/2009;Act.426/09-AGN;OV366/09,copia;índice;soporte;fecha de recepción;ubicación archivística,fila del proyecto 48 0237/09 y metadatos de transferencia,DRAFT_NOT_SENT
TR133_103,REQ133_AGN,AGN / Senado / Bicameral Revisora de Cuentas,CL133_AGN_REPLY,"Texto original, informe y anexo magnético remitidos como OV 44/10",2009Q4-2012-05-28,Res.44/2010;Act.466/09-AGN;OV44/10,copia;índice;soporte;fecha de recepción;ubicación archivística,fila del proyecto 48 0237/09 y metadatos de transferencia,DRAFT_NOT_SENT
TR133_104,REQ133_ECON,Ministerio de Economía / ONCP / DADP / Archivo,CL133_DEBT_ACCOUNTING,"Índice COMDOC, cuerpo y referencias de migración del expediente 2008",2008-actualidad,S01:0342455/2008;COMDOC;finddoc2;GDE/GEDO/RUDO,número;carátula;índice;fojas;productor;transferencias;identificador origen/destino,índice y cuadro de documentos con terceros testados,DRAFT_NOT_SENT
TR134_105,REQ134_ECON,Ministerio de Economía / administradores COMDOC,CL134_DEBT_ACCOUNTING,Exportación de hoja de ruta FindDoc/COMDOC del expediente target,2008-actualidad,S01:0342455/2008;VerExpediente,origen;destino;fecha envío;fecha recepción;ubicación;estado,metadatos de pases sin cuerpo,DRAFT_NOT_SENT
TR134_106,REQ134_ECON,Ministerio de Economía / CGN / TGN,CL134_DEBT_ACCOUNTING,"Cuerpo y estado de los tres registros SIDIF 2008, cualquiera sea su tipo",2008,SIDIF 71597;152677;2876;SIGADE 83106000,tipo;SAF;beneficiario;concepto;importe;moneda;emisión;vencimiento;estado,cuadro certificado por número SIDIF,DRAFT_NOT_SENT
TR134_107,REQ134_ECON,Ministerio de Economía / TGN / BNA,CL134_DEBT_ACCOUNTING,"Pago, débito, rechazo, reversa o C-55 asociados a cada C-41",2008-2009,71597;152677;2876;C-41;C-55,fecha;importe;moneda;cuenta;estado;documento original;vínculo C-41,estado final y total por orden,DRAFT_NOT_SENT
TR134_108,REQ134_ECON,Dirección de Información Ciudadana / Mesa de Entradas,CL134_DEBT_ACCOUNTING,Consulta administrativa sustitutiva por caída del endpoint,2026-08-30,ciudadano@mecon.gov.ar;0810-333-6326;Balcarce186 oficina140,acuse;número de gestión;resultado;derivación,derivación al custodio competente,DRAFT_NOT_SENT
TR134_109,REQ134_AGN,Senado / Bicameral Revisora,CL134_AGN_REPLY,Nota de archivo del 18/05/2012 e inventario/remito asociado,2012-05-18/2012-05-28,OV366/09;OV44/10;nota18/05/2012,emisor;destinatario;listado;fecha;depósito;signatura,renglones exactos de ambos OV,DRAFT_NOT_SENT
TR134_110,REQ134_AGN,Senado / Bicameral Revisora,CL134_AGN_REPLY,Resultado de búsqueda en fondo histórico no expuesto por la UI pública,2009-2012,Res211/2009;Res44/2010;Act426/09;Act466/09,serie;caja;legajo;soporte;estado de conservación,certificación de búsqueda y ruta de transferencia,DRAFT_NOT_SENT
TR135_111,REQ134_ECON,Ministerio de Economía / TGN / CGN,CL134_DEBT_ACCOUNTING,Extracto SDPGB por beneficiario o sucesor 2008,2008,OB SIDIF 71597;152677;2876;SDPGBXXX.CON,SAF;beneficiario;importe;estado P/R/A;fecha;banco;sucursal;tipo y número de cuenta;motivo;medio,cuadro certificado de esos campos por cada OB,DRAFT_NOT_SENT
TR135_112,REQ134_ECON,Ministerio de Economía / TGN / CGN,CL134_DEBT_ACCOUNTING,Extracto SDPAG por ítem o sucesor 2008,2008,OB SIDIF 71597;152677;2876;SDPAG,SAF;ítem;importe;estado;fecha;anulación/rechazo,estado final y total por OB,DRAFT_NOT_SENT
TR135_113,REQ134_ECON,Ministerio de Economía / TGN / BCRA,CL134_DEBT_ACCOUNTING,Archivo o registro de instrucciones de pago TGN→BCRA,2008,71597;152677;2876;archivo instrucciones de pago,identificador;fecha/hora;orden;importe;moneda;destino;acuse;resultado,certificación de existencia/ausencia y estado por orden,DRAFT_NOT_SENT
TR135_114,REQ134_ECON,Ministerio de Economía / TGN / BCRA,CL134_DEBT_ACCOUNTING,Archivos o registros de movimientos y saldos bancarios asociados,2008-2009,71597;152677;2876;cuenta BNA/BCRA;movimiento;saldo,cuenta;fecha valor;débito/crédito;importe;moneda;referencia;saldo,movimiento certificado anonimizado salvo referencia de orden,DRAFT_NOT_SENT
TR135_115,REQ134_ECON,Ministerio de Economía / SAF 355/356 / TGN / BNA,CL134_DEBT_ACCOUNTING,"Paquete de pago exterior, únicamente si alguna C-41 fue clasificada así",2008,71597;152677;2876;Disposición Conjunta 47/2008-10/2008,beneficiario exterior;banco;cuenta;tipo operación;SIDIF;moneda;cotización;divisas;boleto de cambio,confirmación de no aplicabilidad por cada OB,DRAFT_NOT_SENT
TR135_116,REQ134_ECON,Ministerio de Economía / archivo COMDOC,CL134_DEBT_ACCOUNTING,Remitos e integridad material del expediente target,2008-actualidad,S01:0342455/2008,remitos;firmas;fechas;cuerpos;anexos;último folio;área depositaria,certificación de custodia y último pase,DRAFT_NOT_SENT
TR135_117,REQ134_ECON,Ministerio de Economía / archivo COMDOC,CL134_DEBT_ACCOUNTING,Actuaciones de búsqueda y reconstrucción si se alega pérdida,2008-actualidad,S01:0342455/2008;circular COMDOC;reconstrucción,áreas consultadas;fechas;resultados;copias certificadas;informe;acto de reconstrucción,certificación motivada del procedimiento realizado,DRAFT_NOT_SENT
TR135_118,REQ134_AGN,Senado / Bicameral Revisora / archivo parlamentario,CL134_AGN_REPLY,"Remitos, integridad y depósito de OV 366/09 y OV 44/10",2009-2012,0366-OV-2009;0044-OV-2010;nota 18/05/2012,remito;emisor;receptor;fecha;cuerpos;anexos;último folio;caja;signatura,renglones certificados de inventario y ruta de transferencia,DRAFT_NOT_SENT
TR136_119,REQ134_ECON,CGN / AGAN,CL134_DEBT_ACCOUNTING,Búsqueda y copia de los tres cuerpos documentales SIDIF en el fondo financiero,2008-2009,SIDIF71597;SIDIF152677;SIDIF2876;SAF355;SAF356;SIGADE83106000,signatura;caja;cuerpo;folios;tipo;SAF;beneficiario;concepto;importe;estado;firmas,ficha de índice y cuadro certificado por OB,DRAFT_NOT_SENT
TR136_120,REQ134_ECON,CGN / AGAN / AMIDDF,CL134_DEBT_ACCOUNTING,Índice relacional e imágenes de todos los cuerpos y anexos asociados,2008-2009,71597;152677;2876;83106000;COMISIONES-BANCO NACION;ARS32270.30,identificador imagen;tipo documental;fecha;SAF;OB;expediente;cuerpo;folio;vínculo,metadatos de índice y certificación de existencia,DRAFT_NOT_SENT
TR136_121,REQ134_ECON,CGN / TGN / AGAN,CL134_DEBT_ACCOUNTING,Lista diaria impresa y firmada de órdenes seleccionadas para cancelar,2008; o equivalente contemporáneo,71597;152677;2876;CUT;PAGADOR TGN,fecha;SAF;orden;beneficiario;importe;total;firmas;hora selección,renglón certificado de cada orden y norma aplicada,DRAFT_NOT_SENT
TR136_122,REQ134_ECON,CGN / TGN / AGAN,CL134_DEBT_ACCOUNTING,Autorización de pago y lista diaria si la clase de organismo lo hacía aplicable,2008; control sucesor 2009,71597;152677;2876;autorización;lista diaria,ejercicio;SAF;fecha;número;beneficiario;CUIT;fuente;banco;sucursal;tipo;importe;cuenta;firmas,certificación de aplicabilidad o no aplicabilidad,DRAFT_NOT_SENT
TR136_123,REQ134_ECON,CGN / TGN / SAF,CL134_DEBT_ACCOUNTING,"Historia completa de pagos parciales, saldo y caducidad por orden",2008-2010,71597;152677;2876;Disposición54/2008,importe original;moneda;conformidad;cada pago y fecha;Σ pagado;saldo;caducidad;anulación,"cuadro certificado con denominador, numerador y saldo",DRAFT_NOT_SENT
TR136_124,REQ134_ECON,CGN / TGN / SAF 355/356 / BNA,CL134_DEBT_ACCOUNTING,Clasificación individual exterior/no exterior de cada C-41,2008,71597;152677;2876;nota TGN;boleto de cambio,tipo de operación;beneficiario;banco;cuenta;moneda;nota;boleto;fundamento de no aplicabilidad,certificación individual exterior/no exterior,DRAFT_NOT_SENT
TR136_125,REQ134_BCRA,BCRA / CRYL / TGN,CL134_CRYL_SETTLEMENT,"Ruta y movimientos CRYL específicos de 2008, separados de archivos bancarios generales",2008-2009,CRYL;BODEN;71597;152677;2876;movimientos,sistema productor;fecha de incorporación;archivo;cuenta;especie;nominal;fecha valor;referencia,certificación de si existía recepción CRYL específica en 2008,DRAFT_NOT_SENT
TR136_126,REQ134_ECON,CGN / Coordinación Archivo General,CL134_DEBT_ACCOUNTING,Verificación del canal AGAN y derivación al custodio competente,consulta 2026-08-30,mherri@mecon.gov.ar;54-11-4349-7824;AGAN;AMIDDF,vigencia;acuse;número de gestión;área;responsable;resultado,canal institucional sustituto,DRAFT_NOT_SENT
TR137_127,REQ134_ECON,Ministerio de Economía / CGN / AGAN-AMIDDF,CL134_DEBT_ACCOUNTING,Planillas de Remisión preexistentes del productor SAF 355,2008,SAF355;Rendiciones de Cuentas;Otros Gastos;71597;152677;2876,remitente;productor;serie;subserie;ejercicio;caja;tipo;número;desafectación;observaciones;firmas,copia/exportación en el estado en que obre con tachas parciales,DRAFT_NOT_SENT
TR137_128,REQ134_ECON,SAF 355 / AGAN-AMIDDF,CL134_DEBT_ACCOUNTING,"Tejuelo, inventario y constancia de recepción de cajas",2008-2011,SAF355;2008;Otros Gastos,período;orden;caja;agente;fecha;firma,metadatos de ubicación y transferencia,DRAFT_NOT_SENT
TR137_129,REQ134_ECON,SAF 355 / CGN / TGN,CL134_DEBT_ACCOUNTING,Identificación del tipo documental de cada referencia SIDIF,2008,71597;152677;2876;83106000,tipo;fecha;importe;beneficiario;expediente;formulario vinculado,salida preexistente del índice o diccionario,DRAFT_NOT_SENT
TR137_130,REQ134_ECON,SAF 355 / TGN,CL134_DEBT_ACCOUNTING,"Pagador, fuente, clase de gasto y Reporte de Distribución Diaria",2008,71597;152677;2876;Resolución374/2007,pagador;fuente;clase;devengado;total/parcial;importe;fecha,filas existentes testadas,DRAFT_NOT_SENT
TR137_131,REQ134_ECON,SAF 355 / CGN / TGN,CL134_DEBT_ACCOUNTING,"Confirmación, saldo y medio de pago",2008-2010,71597;152677;2876;identificador bancario,selección;confirmación;importe;saldo;medio;lote;archivo,metadatos del evento,DRAFT_NOT_SENT
TR137_132,REQ134_ECON,TGN / BNA,CL134_DEBT_ACCOUNTING,Rama de débito automático por gastos bancarios,2008,83106000;COMISIONES BANCO NACION;ARS32270.30;CUT,cuenta;código movimiento;fecha valor;débito;regularización;conciliación,movimientos agregados por fecha e importe,DRAFT_NOT_SENT
TR137_133,REQ134_BNA,Banco de la Nación Argentina,CL134_PAYMENT,Rendición o soporte del eventual débito de comisiones,2008,83106000;ARS32270.30;71597;152677;2876,fecha;importe;cuenta origen;concepto;código;aceptación/rechazo;referencia,registro disociado,DRAFT_NOT_SENT
TR137_134,REQ134_BCRA,TGN / BCRA,CL134_PAYMENT,Rama de Nota de Pago de deuda pública,2008,SAF355;71597;152677;2876;Archivo de Notas,nota;lote;archivo;fecha;importe;acuse;Libro Banco,metadatos de lote y confirmación,DRAFT_NOT_SENT
TR137_135,REQ134_ECON,Ministerio de Economía / RAIP,CL134_DEBT_ACCOUNTING,Transferencia al custodio si el receptor no posee la información,cinco días desde presentación futura,Ley27275 art10,fecha;organismo receptor;organismo derivado;constancia,N/A,DRAFT_NOT_SENT
TR137_136,REQ134_ECON,Ministerio de Economía / RAIP,CL134_DEBT_ACCOUNTING,Respuesta parcial o denegatoria fundada,15+15 días desde presentación futura,"Ley27275 arts5,11,12,13,15",documentos existentes;tachas;fundamento;alcance búsqueda;fecha,versión disociada,DRAFT_NOT_SENT
TR138_137,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_SC,Exportación SIDIF Central por tres números,2008,SAF355;71597;152677;2876,tipo;número;estado;fechas;importe;vínculos,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR138_138,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_SLU,Exportación SLU por tres números SIDIF,2008,C41;C42;C55;71597;152677;2876,tipo;número local;estado;historia SC,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR138_139,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_GASTOS,gastos_01.rep cabecera e ítems,2008,7.2.8;83106000;32270.30,documento;beneficiario;clase;objeto;pagado;regularizado,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR138_140,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_C55,C55-REG Débito Directo,2008,BNA;comisiones;SAF355,subtipo;cuenta;FF;clase;imputación;historia,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR138_141,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_F80,pagos_04.rep / F80 vinculados,2008,OP target;pagador TGN/SAF,F80;beneficiario;pagado;regularizado,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR138_142,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_NOTA,Nota de Pago e historia,2008,BNA;BCRA;OP target,referencia;cuentas;estado;impresión;cumplimiento,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR138_143,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_EXTRACT,conc_01.rep movimientos extracto,2008,cuenta BNA;importe target,fecha;movimiento;debe;haber;saldo;conciliación,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR138_144,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_BOOK,conc_02.rep movimientos Libro Banco,2008,tipo/número target,estado;formulario;beneficiario;debe;haber;saldo,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR138_145,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,FOREIGN_PAYMENT,Nota SAF a TGN y Boleto de Venta,2008,SAF355;BNA/BCRA,OP SIDIF;beneficiario exterior;cuenta gastos;moneda;importe,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR138_146,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,TGN_INSTRUCTION,Instrucción TGN a entidad bancaria,2008,OP/Nota target,fecha;importe;banco;anexo;acuse,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR138_147,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_NEGATIVE,Metadatos de consulta negativa,2026,SC;SLU;filtros exactos,sistema;dataset;filtros;fecha;filas;exclusiones,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR138_148,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,AMIDDF,Planilla/caja/imagen target,2008,SAF355;Otros Gastos;tres SIDIF,caja;tipo;folio;firmas;imagen,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR139_149,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_GASTOS,Consulta SICHE Gastos SIDIF Central sin restricción de tipo,2008; consulta 2026,SAF355;2008;71597;152677;2876,consulta;filtros;cabecera;detalle;exportación,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR139_150,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_C41,Cuerpo y estado C41 si alguno de los tres se clasifica así,2008; consulta 2026,C41;71597;152677;2876,tipo;estado;OP;Nota;beneficiario;cuentas,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR139_151,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_C55,C55 Débito Directo si alguno de los tres se clasifica así,2008; consulta 2026,C55;Débito Directo;BNA;comisión,subtipo;cuenta;imputación;historia;aceptación,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR139_152,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_C42,C42 SLU como búsqueda alternativa,2008; consulta 2026,C42;71597;152677;2876,tipo;AXT;fundamento;estado,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR139_153,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_C35,C35 SIDIF Central como búsqueda alternativa,2008; consulta 2026,C35;71597;152677;2876,compromiso;vínculos;estado,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR139_154,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_PAYMENT,Consulta SICHE Pagos por identificadores y vínculos,2008; consulta 2026,SAF355;2008;N°SIDIF/OP,PG/F80;medio;pagador;beneficiario;estado,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR139_155,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_RECONCILIATION,Consulta SICHE Conciliación Bancaria,2008; consulta 2026,BNA;32270.30;movimientos parciales,extracto externo;extracto interno;Libro Banco;aplicación;estado,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR139_156,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_QUERY_AUDIT,Metadatos reproducibles de toda búsqueda sin resultados,2008; consulta 2026,Gastos;Pagos;Conciliación;C41;C55;C42;C35,sistema;modelo;dataset;filtros;fecha;filas;cobertura;exclusiones,exportación disociada; tachas parciales; metadatos de búsqueda,DRAFT_NOT_SENT
TR140_157,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_PDA_SIGADE,Exportación Formulario por Pda. Presupuestaria y Sigade,2008; consulta 2026,7.2.8;83106000;SAF355;2008,tipo;número;SIDIF;estado;beneficiario;importe;observaciones,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR140_158,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_BENEFICIARY,Exportación Gastos por Beneficiarios,2008; consulta 2026,SAF355;2008;BNA/Banco Nación,beneficiario;código;CUIT;formulario;importe;estado,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR140_159,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_DUE_DEBT,Exportación Deuda Exigible hasta 2008 y definición,2008; consulta 2026,71597;152677;2876;83106000,fecha de corte;estados;saldo;tipo;vínculos,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR140_160,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,SICHE_JOURNAL,Asientos detallados 2001-2012 para 2008,2008; consulta 2026,32270.30;partes;cuenta/descripcion,Debe;Haber;cuenta;asiento anual;tipo;fecha,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR140_161,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,PAYMENT_SIGADE,Pagos y modificaciones con atributo SIGADE,2008; consulta 2026,83106000;target SIDIF/OP,EPP;PG;NPG;CMR-DP;TCE/RTCE;medio;estado,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR140_162,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,PAYMENT_SUMMARY,Resumen de Pagos y filtros de beneficiario/emisor/cuenta,2008; consulta 2026,SAF355;2008;83106000,emisor;beneficiario;fuente;cuenta;medio;importe,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR140_163,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,EXPEDIENT_PAYMENT,OP y pagos asociados al expediente,2008; consulta 2026,S01:0342455/2008;equivalencia migrada,expediente;OP;PG;estado;fecha;importe,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR140_164,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda,QUERY_AUDIT,Metadatos y diccionario de cada consulta,2008; consulta 2026,cuatro consultas SICHE;Pagos;Conciliación,sistema;modelo;consulta;filtros;fecha;filas;cobertura;exclusiones,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR141_165,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,CUT_BASIC_ENTITIES,Entidades Básicas CUT 2008,2008; consulta 2026,SAF355;vigencia2008,banco;sucursal;cuenta;moneda;titular;vigencia,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR141_166,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,CUT_OPERATION_ACCOUNTS,Saldos por Tipo de Apertura,2008; consulta 2026,cuentas recuperadas;2008,tipo;cuenta;fecha;saldo,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR141_167,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,CUT_EXTRACTS,Extractos CUT 2008,2008; consulta 2026,cuentas recuperadas;todo2008,fecha;secuencia;códigos;importe;referencia;estado,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR141_168,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,CUT_IMPACT_LOGS,Logs de Impacto 2008,2008; consulta 2026,SAF355;formulario/importe,timestamp;evento;entidad;comprobante;importe;resultado,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR141_169,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,CUT_BOOK,Libro Banco asociado,2008; consulta 2026,movimientos candidatos,código;descripción;debe;haber;comprobante,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR141_170,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,CUT_RECONCILIATION,Historial de conciliación,2008; consulta 2026,extracto/libro/cuenta,estado;fechas;causa;regularización,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR141_171,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,CUT_AUDITOR_REPORT,Informe diario del Auditor si obra,2008; consulta 2026,fecha/diferencia,saldos;diferencia;movimientos;causa;seguimiento,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR141_172,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,CUT_QUERY_AUDIT,Metadatos de cuatro datasets CUT,2008; consulta 2026,Entidades;Saldos;Extractos;Logs,módulo;dataset;filtros;cobertura;fecha;filas;exclusiones;diccionario,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR142_173,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,CUT_HISTORICAL_DICTIONARY,Diccionario de cuentas y códigos vigente en 2008,2008; consulta 2026,CUT-SIDIF Central;2008,cuenta;código;descripción;grupo;vigencia,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR142_174,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,CUT_ACCOUNT_230,Universo de cuenta de operación 230 o equivalente,2008; consulta 2026,SAF355;todo2008,fecha;importe;cuenta;referencia;formulario;estado,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR142_175,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,CUT_AUTO_CODE,Universo AUTO/DBAUTO o equivalentes históricos,2008; consulta 2026,ambos signos;todo2008,código externo/interno;descripción;importe;referencia,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR142_176,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,CUT_RECONCILIATION_GROUP,Grupo LIB/APL/EXB/MAN o equivalente,2008; consulta 2026,movimientos candidatos,grupo;regla;fecha;resultado;usuario,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR142_177,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,CUT_UNIQUE_REFERENCE,Referencia unívoca y contracódigo,2008; consulta 2026,movimientos candidatos,referencia;original;reversa;cuenta contraparte,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR142_178,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,CUT_AUTOMATIC_EXPENSE_FORM,Formulario generado por aplicación automática,2008; consulta 2026,comisiones;71597;152677;2876,tipo;número;partida;importe;Libro Banco;aceptación,exportación disociada; tachas parciales; metadatos y diccionario,DRAFT_NOT_SENT
TR143_179,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,SLU_CONC01_2008,Reporte Movimientos del Extracto conc_01.rep,2008; consulta 2026,SAF355;cuentas históricas;todo2008;N/P/T,cuenta;saldo anterior;fecha movimiento/proceso;tipo;debe;haber;saldo;estado,"exportación disociada; tachas parciales; metadatos, versión y diccionario",DRAFT_NOT_SENT
TR143_180,REQ133_ECON,Ministerio de Economía / Secretaría de Hacienda / TGN,SLU_CONC02_2008,Reporte Movimientos del Libro Banco conc_02.rep,2008; consulta 2026,mismas cuentas/fechas;N/P/T,ejercicio;comprobante;descripción;formulario;número;beneficiario;debe;haber;saldo;estado,"exportación disociada; tachas parciales; metadatos, versión y diccionario",DRAFT_NOT_SENT
