date,population,sa,tc,pc_sa_raw,pc_tc_raw,pc_sa_raw_nov2023_100,pc_tc_raw_nov2023_100,running_peak_pc,drawdown_pc_pct
2017-02,44836386.62179743,146.83985693267059,146.88994972865572,3.275015405931121e-06,3.276132641278556e-06,103.47723491505208,104.46209948056888,3.4901472101357106e-06,-6.163975077607809
2017-03,44866673.27245698,147.67109458512658,147.5146099559744,3.2913314898205254e-06,3.2878437199963195e-06,103.99275714510325,104.83551655612489,3.4901472101357106e-06,-5.696485229557247
2017-04,44900204.92140149,147.66807814570066,148.16341792098223,3.2888063295968454e-06,3.2998383455118877e-06,103.91297229975851,105.21797474724089,3.4901472101357106e-06,-5.768836338884286
2017-05,44932654.90425102,148.68211497089837,148.81064989468004,3.3089991073915323e-06,3.3118597201030572e-06,104.55098237069255,105.60128585394438,3.4901472101357106e-06,-5.190271121461798
2017-06,44966186.55319552,150.26860128620675,149.4263530717264,3.3418133225159584e-06,3.32308262109248e-06,105.58777879028618,105.95913699368336,3.4901472101357106e-06,-4.250075389054553
2017-07,44998636.536045045,150.45415651887882,149.97613834878806,3.343527006609661e-06,3.332904058740833e-06,105.6419242734534,106.2723013581958,3.4901472101357106e-06,-4.200974764051524
2017-08,45030218.57719966,150.39131093623385,150.42258328427556,3.3397863854114647e-06,3.3404808601226657e-06,105.52373577951441,106.51389370696734,3.4901472101357106e-06,-4.308151366440482
2017-09,45061800.618354276,151.2137601387664,150.7271512705445,3.355697243868568e-06,3.344898543826749e-06,106.02645452559547,106.65475507160045,3.4901472101357106e-06,-3.8522720725557735
2017-10,45092363.88398778,151.69328476469425,150.85914085952476,3.3640570530958634e-06,3.3455584907380424e-06,106.29059067032665,106.67579800467063,3.4901472101357106e-06,-3.6127460948830348
2017-11,45123945.92514239,152.6108173740612,150.79269365352215,3.3820361727060027e-06,3.3417444011584703e-06,106.85865809990116,106.55418271960282,3.4901472101357106e-06,-3.0976068033962356
2017-12,45154509.19077589,152.23047843206538,150.51491752532093,3.371323953249011e-06,3.3333308283653744e-06,106.52019531062533,106.28590924769712,3.4901472101357106e-06,-3.404534242613777
2018-01,45186091.23193051,150.97432403194165,150.03080673561695,3.3411680434367036e-06,3.32028734164106e-06,105.56739058241733,105.87000728127455,3.4901472101357106e-06,-4.268563981093909
2018-02,45217673.27308513,152.21496614021012,149.3624332264886,3.366271528854026e-06,3.3031870597241333e-06,106.36055914370424,105.3247511679401,3.4901472101357106e-06,-3.5492967437573464
2018-03,45246198.9876764,151.54850660607454,148.54828673930285,3.3494196196978105e-06,3.283110848267334e-06,105.82810700336718,104.68460517019605,3.4901472101357106e-06,-4.0321391037379195
2018-04,45277781.02883101,146.80644414143845,147.63523092998457,3.2423506807446723e-06,3.2606551729197283e-06,102.44516177260748,103.96858807048868,3.4901472101357106e-06,-7.09988761137107
2018-05,45308344.29446451,144.58761676999234,146.67848734799458,3.1911917996892494e-06,3.2373393826689627e-06,100.82874813883463,103.22514552180937,3.4901472101357106e-06,-8.565696300094938
2018-06,45339926.33561913,143.27264246575626,145.7358438372596,3.159966370593792e-06,3.2142937939175536e-06,99.842150928946,102.49031856321638,3.4901472101357106e-06,-9.460369997662067
2018-07,45370489.60125263,143.5945614981515,144.85986468982435,3.1649330381964186e-06,3.1928212801526593e-06,99.99907752823198,101.80565035389415,3.4901472101357106e-06,-9.318064607556952
2018-08,45397980.943638615,146.54647689029972,144.09839390385193,3.2280395260801686e-06,3.1741145951567633e-06,101.99298719338485,101.20917279850727,3.4901472101357106e-06,-7.509932053706992
2018-09,45425472.2860246,143.13178589235872,143.48526623050319,3.150914645226353e-06,3.15869618981699e-06,99.5561530339325,100.71754465984726,3.4901472101357106e-06,-9.719720816480027
2018-10,45452076.810914256,143.55929161700038,143.0362658780196,3.1584759529080082e-06,3.146968761693036e-06,99.7950597608513,100.34360627044872,3.4901472101357106e-06,-9.50307357421768
2018-11,45479568.15330024,141.6175594883119,142.75240421627376,3.1138721240921763e-06,3.13882497158045e-06,98.38575925370624,100.0839350342567,3.4901472101357106e-06,-10.781066338714783
2018-12,45506172.6781899,141.94245053564785,142.62030929088488,3.1191911378580453e-06,3.1340871116423205e-06,98.553818566029,99.932864595305,3.4901472101357106e-06,-10.62866549583853
2019-01,45533664.02057589,141.42634449054745,142.61157661917866,3.1059732954202696e-06,3.132003094561749e-06,98.1361882292291,99.86641405027919,3.4901472101357106e-06,-11.007384261608344
2019-02,45561155.36296187,143.72785091696355,142.688447452415,3.154613832155023e-06,3.131800462821692e-06,99.6730323726127,99.85995297580342,3.4901472101357106e-06,-9.613731392368418
2019-03,45585986.25285889,142.3364044300718,142.80929312695918,3.12237194212608e-06,3.1327454962763474e-06,98.65431911019931,99.89008612044745,3.4901472101357106e-06,-10.537528816594822
2019-04,45613477.59524487,142.6321706673912,142.92899490596105,3.126974266971049e-06,3.133481647118727e-06,98.79973395260761,99.91355887657474,3.4901472101357106e-06,-10.405662606722533
2019-05,45640082.12013453,144.8517628366828,143.00611711109545,3.173784009752694e-06,3.1333448685449893e-06,100.27873241513616,99.90919758277468,3.4901472101357106e-06,-9.064465804315313
2019-06,45667573.46252052,144.04490409998212,143.00568802760029,3.15420534043045e-06,3.1314492359653264e-06,99.6601256870234,99.84875382765306,3.4901472101357106e-06,-9.625435532623216
2019-07,45694177.98741018,145.82192292861072,142.90114762770563,3.1912582598331913e-06,3.1273381844636367e-06,100.8308480104611,99.71766967509822,3.4901472101357106e-06,-8.563792078297382
2019-08,45712981.39540797,144.77374425103372,142.67645193678277,3.1670160167146036e-06,3.121136438305359e-06,100.06489122091229,99.519922057686,3.4901472101357106e-06,-9.258382926734555
2019-09,45731784.803405754,140.5287061282339,142.32683422868618,3.0728891673995717e-06,3.1122081685752785e-06,97.09086365427979,99.23523706386688,3.4901472101357106e-06,-11.955313561685388
2019-10,45749981.64985523,143.75161347511875,141.85824620693592,3.142113030237109e-06,3.1007279367375403e-06,99.27805761483175,98.86918072500454,3.4901472101357106e-06,-9.971905451090368
2019-11,45768785.05785301,140.81021564190533,141.28726807080514,3.0765556801194813e-06,3.0869787758668735e-06,97.20671062017497,98.43077777618944,3.4901472101357106e-06,-11.85026032183173
2019-12,45786981.904302485,140.07998791005343,140.64135515964173,3.059384612919649e-06,3.071645024640203e-06,96.66417437709003,97.94184890137268,3.4901472101357106e-06,-12.342247225706904
2020-01,45805785.31230027,140.92554601700547,139.9508919074238,3.076588362281884e-06,3.0553103926338024e-06,97.20774324426289,97.42100614545632,3.4901472101357106e-06,-11.849323909685339
2020-02,45824588.72029806,139.58431341498277,139.2495014998698,3.046057091029684e-06,3.038750709795003e-06,96.24307861340421,96.89298746444277,3.4901472101357106e-06,-12.724108536635582
2020-03,45842179.00519922,126.02034936546131,138.57159350028013,2.7490043470919794e-06,3.022796832684676e-06,86.85741388922148,96.3842853817489,3.4901472101357106e-06,-21.235289471211516
2020-04,45860982.413197,106.05639981841499,137.9517744420114,2.312562754606323e-06,3.0080422874306824e-06,73.0676255692799,95.91382495084531,3.4901472101357106e-06,-33.74025176100233
2020-05,45879179.259646475,117.2662545414722,137.42336915504214,2.555979780671774e-06,2.99533189940724e-06,80.75861863846725,95.50854410189187,3.4901472101357106e-06,-26.76584605804099
2020-06,45897982.66764426,124.35972004671306,137.01191055029554,2.709481175833471e-06,2.9851401431392747e-06,85.60864160268571,95.18357183314686,3.4901472101357106e-06,-22.36771079555364
2020-07,45916179.514093734,126.14854476042942,136.73449987129194,2.7473658761550223e-06,2.977915438921089e-06,86.80564483746743,94.95320638296675,3.4901472101357106e-06,-21.28223508233643
2020-08,45926561.88964582,128.83372679932165,136.60088049432886,2.8052116574475676e-06,2.974332823400953e-06,88.63333746108476,94.83897183270783,3.4901472101357106e-06,-19.624832749146705
2020-09,45936944.26519792,130.76173160851343,136.61209476684212,2.846548321839057e-06,2.973904706812207e-06,89.93940879256502,94.82532099417969,3.4901472101357106e-06,-18.440451062567874
2020-10,45946991.72540962,133.35013477038626,136.76269563502817,2.9022604040612507e-06,2.9765320970816816e-06,91.69968515928751,94.90909742625877,3.4901472101357106e-06,-16.844183659851996
2020-11,45957374.10096171,134.79827594761082,137.0399040235206,2.933115274416647e-06,2.981891518050264e-06,92.67457421240665,95.0799868338866,3.4901472101357106e-06,-15.960127243383637
2020-12,45967421.56117341,136.908539925864,137.42718773237806,2.9783819774112462e-06,2.989664920611004e-06,94.10481886136894,95.32784796788685,3.4901472101357106e-06,-14.663141750532782
2021-01,45977803.936725505,139.85869931136128,137.90773055216602,3.041874281421408e-06,2.9994414422653625e-06,96.11091875496302,95.63958015014458,3.4901472101357106e-06,-12.843954759629517
2021-02,45988186.31227759,138.277787243682,138.46922791775205,3.0068110602301707e-06,3.0109738831075523e-06,95.00306284396082,96.00730121471065,3.4901472101357106e-06,-13.848589208555072
2021-03,45997563.941808514,140.9428375105934,139.1015222090131,3.0641369984049607e-06,3.0241062849543583e-06,96.81433052853282,96.42603831065573,3.4901472101357106e-06,-12.206081465377071
2021-04,46007946.31736061,139.42174873428777,139.80063611380118,3.0303840943597704e-06,3.038619353914715e-06,95.7478753373224,96.88879907754381,3.4901472101357106e-06,-13.17317259400249
2021-05,46017993.77757231,138.92350185503292,140.5649059214629,3.0188952288211176e-06,3.0545639734075e-06,95.3848736744607,97.39720597372646,3.4901472101357106e-06,-13.502352563984509
2021-06,46028376.1531244,141.54410781899168,141.39166062844572,3.07514884618374e-06,3.07183681992327e-06,97.16226036037115,97.94796444678352,3.4901472101357106e-06,-11.89056904954544
2021-07,46038423.6133361,141.35346521561027,142.28165460957507,3.0703367778792485e-06,3.0904979676228507e-06,97.01021847334083,98.54299000919616,3.4901472101357106e-06,-12.028444847177033
2021-08,46046675.166724,143.29318922352883,143.23502605857846,3.1119117440010267e-06,3.110648609046336e-06,98.3238191752421,99.18550926572904,3.4901472101357106e-06,-10.83723531879266
2021-09,46054926.720111884,144.12507279457796,144.24592259774104,3.1294170473978736e-06,3.1320410837772496e-06,98.87691592971058,99.8676253666828,3.4901472101357106e-06,-10.335671850466454
2021-10,46062912.094358236,143.32018242264803,145.3025560345158,3.1114008191462526e-06,3.154437038997202e-06,98.3076760172204,100.58173824253875,3.4901472101357106e-06,-10.851874381961412
2021-11,46071163.64774613,145.6282008947839,146.38014447859447,3.1609403662611472e-06,3.1772617161962136e-06,99.87292525089106,101.30952126027535,3.4901472101357106e-06,-9.432462989484113
2021-12,46079149.021992475,149.65215293879575,147.44080755534532,3.2477195459354157e-06,3.1997293935479438e-06,102.61479618823914,102.02592105344665,3.4901472101357106e-06,-6.946058421153767
2022-01,46087400.57538037,148.50300074015578,148.4404600410748,3.2222038753794513e-06,3.2208468732855994e-06,101.80860424442324,102.69926871994193,3.4901472101357106e-06,-7.677135622764764
2022-02,46095652.12876826,150.71219600987763,149.33271238306372,3.269553397115696e-06,3.239626851701818e-06,103.30465753777372,103.29808329443131,3.4901472101357106e-06,-6.320473027022744
2022-03,46103105.14473152,150.36649250775957,150.07881778771394,3.2615263556698383e-06,3.2552865434241657e-06,103.05103550843558,103.7974050416413,3.4901472101357106e-06,-6.550464513414678
2022-04,46111356.69811941,152.26721240793535,150.651089556285,3.302162922786988e-06,3.2671146620682514e-06,104.33498659889679,104.17455402849802,3.4901472101357106e-06,-5.3861420745462745
2022-05,46119342.07236576,152.22665108010588,151.0333217649599,3.3007116806056637e-06,3.2748368684005474e-06,104.28913321822459,104.42078272996444,3.4901472101357106e-06,-5.427723191156764
2022-06,46127593.62575365,154.32065688488396,151.22201815253945,3.345517178653011e-06,3.278341796440692e-06,105.70480565705793,104.53254015302744,3.4901472101357106e-06,-4.143952182380173
2022-07,46135579.0,152.5203863881395,151.23059877801032,3.3059168150493897e-06,3.277960351988003e-06,104.4535944047651,104.52037749274285,3.4901472101357106e-06,-5.278585228476862
2022-08,46142278.652054794,151.65878749519123,151.08612942118208,3.286764154817864e-06,3.274353452729928e-06,103.84844784013015,104.40536863615199,3.4901472101357106e-06,-5.827348907438735
2022-09,46148978.30410959,150.7087508549645,150.82457670878878,3.265700702230797e-06,3.2682105271084144e-06,103.1829279688261,104.20949655841896,3.4901472101357106e-06,-6.430860774385105
2022-10,46155461.83835617,149.06554743419156,150.48557863738,3.2296404693391004e-06,3.2604067350556396e-06,102.04357052236406,103.96066643125278,3.4901472101357106e-06,-7.464061688861556
2022-11,46162161.49041096,148.29221401437047,150.1065998453982,3.2124192027960927e-06,3.2517238144617447e-06,101.4994481831597,103.68380459011945,3.4901472101357106e-06,-7.957486908663047
2022-12,46168645.02465753,148.43349371359295,149.7203483607755,3.2150281567570003e-06,3.2429010702136384e-06,101.5818805715407,103.40248436036904,3.4901472101357106e-06,-7.882734933923108
2023-01,46175344.67671233,149.92114342631578,149.34922137615646,3.246779086890622e-06,3.2343932118275655e-06,102.58508148786557,103.13120451721052,3.4901472101357106e-06,-6.973004535118898
2023-02,46182044.32876712,150.1002900309666,149.00211604628635,3.2501872148060813e-06,3.2264079733142494e-06,102.6927645394597,102.87658882508501,3.4901472101357106e-06,-6.875354559050207
2023-03,46188095.62739726,150.75256289433395,148.67363087150412,3.2638834930642275e-06,3.2188733666541516e-06,103.12551151225668,102.63634188863409,3.4901472101357106e-06,-6.482927608737887
2023-04,46194795.279452056,147.53224583499846,148.3480369970921,3.193698444651889e-06,3.211358251501526e-06,100.90794797685004,102.39671645442847,3.4901472101357106e-06,-8.493875691630048
2023-05,46201278.81369863,145.62328742845165,148.0018911303971,3.151931963088314e-06,3.203415466641038e-06,99.58829616192963,102.14345443084775,3.4901472101357106e-06,-9.690572537031905
2023-06,46207978.46575342,146.08926594642224,147.6147166911959,3.1615593409846926e-06,3.1945720542741133e-06,99.89248234755654,101.8614751816618,3.4901472101357106e-06,-9.414728072121669
2023-07,46214462.0,148.6911839315234,147.17511504295197,3.2174167456828428e-06,3.184611670756915e-06,101.65735031649128,101.54388041741802,3.4901472101357106e-06,-7.814296877244409
2023-08,46221854.653005466,150.0285645140801,146.68020263880157,3.2458361015664015e-06,3.1733950041587967e-06,102.55528696728433,101.18622806621293,3.4901472101357106e-06,-7.000023032260849
2023-09,46229247.30601093,149.643680077251,146.14050006800522,3.2369914891042075e-06,3.1612130541654607e-06,102.2758330020219,100.79779688487514,3.4901472101357106e-06,-7.253439634188363
2023-10,46236401.486338794,148.00946878449926,145.5796726380771,3.201145937540809e-06,3.1485943533276637e-06,101.14325861685475,100.39543955488648,3.4901472101357106e-06,-8.28048948066188
2023-11,46243794.13934426,146.35986201157135,145.0294453105957,3.1649622340794968e-06,3.1361926072412063e-06,100.0,100.0,3.4901472101357106e-06,-9.317228084587558
2023-12,46250948.31967213,142.8408797734873,144.5341794379914,3.0883881296058123e-06,3.124999263561392e-06,97.58056814551674,99.64309131862726,3.4901472101357106e-06,-11.511235954837451
2024-01,46258340.972677596,143.50372627874964,144.14240026401174,3.1022237992389274e-06,3.11603047651772e-06,98.01771932173415,99.35711439798266,3.4901472101357106e-06,-11.114815150782686
2024-02,46265733.62568306,143.73405745303077,143.9003566769223,3.1067065447599654e-06,3.110300980876271e-06,98.15935594136799,99.17442486455859,3.4901472101357106e-06,-10.986375138051429
2024-03,46272649.333333336,142.0898066454663,143.84698353493195,3.070708262712534e-06,3.1086826798851388e-06,97.0219558909089,99.12282404809739,3.4901472101357106e-06,-12.017801031575026
2024-04,46280041.986338794,141.12508437171982,144.00290416304108,3.049372436035774e-06,3.111555175458758e-06,96.34783010049594,99.21441585808337,3.4901472101357106e-06,-12.629116984518184
2024-05,46287196.166666664,142.83832491106693,144.36812819412728,3.0859143940529013e-06,3.1189646414161673e-06,97.50240811168523,99.45067258352496,3.4901472101357106e-06,-11.582113640045888
2024-06,46294588.81967213,143.68907555762658,144.9253256527061,3.1037985047740233e-06,3.130502491710704e-06,98.06747364480756,99.81856613278903,3.4901472101357106e-06,-11.069696551471953
2024-07,46301743.0,147.28415957594882,145.63964072356882,3.1809636102889005e-06,3.1454461816603495e-06,100.50557874078577,100.29505759301192,3.4901472101357106e-06,-8.858755268228002
2024-08,46308992.32876712,147.82949220892567,146.46314634054664,3.192241609565192e-06,3.162736630085639e-06,100.86191788299897,100.84637731697808,3.4901472101357106e-06,-8.535617056649459
2024-09,46316241.65753425,147.86734414916225,147.34307891115623,3.1925592158902796e-06,3.1812399633075144e-06,100.87195295772018,101.43637083903259,3.4901472101357106e-06,-8.526516972728482
2024-10,46323257.1369863,149.0772460910308,148.22246905613449,3.2181943866810197e-06,3.1997419485813286e-06,101.68192062541324,102.02632138068918,3.4901472101357106e-06,-7.792015840045796
2024-11,46330506.46575342,150.8067404181716,149.05295938117266,3.255020329416103e-06,3.2171666306162573e-06,102.8454714045837,102.58192125024748,3.4901472101357106e-06,-6.736875740850623
2024-12,46337521.94520548,151.4615806820557,149.80008623128035,3.2686594863911873e-06,3.2328031354033184e-06,103.27641357596957,103.080503663552,3.4901472101357106e-06,-6.346085434485471
2025-01,46344771.2739726,151.9028548224955,150.4408766132152,3.277669748859128e-06,3.246124049763158e-06,103.561101411133,103.50525163116988,3.4901472101357106e-06,-6.087922614253294
2025-02,46352020.60273973,153.4935201344782,150.96654691826183,3.3114741954831985e-06,3.2569571931312668e-06,104.62918513927588,103.85067503861929,3.4901472101357106e-06,-5.119354683195853
2025-03,46358568.38356164,149.31840483832218,151.38172496348201,3.2209451250282617e-06,3.2654529732449783e-06,101.7688328266908,104.12156975644035,3.4901472101357106e-06,-7.713201446794593
2025-04,46365817.71232877,152.35852404350794,151.700887294613,3.286009641602751e-06,3.2718259868902394e-06,103.82460827556952,104.32477837413006,3.4901472101357106e-06,-5.848967285394879
2025-05,46372833.19178082,152.12964111898245,151.94658597568645,3.2805768086204856e-06,3.2766293434626214e-06,103.6529527365629,104.4779372254484,3.4901472101357106e-06,-6.004629286312424
2025-06,46380082.52054795,151.50751953044457,152.14393461496158,3.2666504951413487e-06,3.280372227616384e-06,103.2129375815894,104.59728206878233,3.4901472101357106e-06,-6.403647225690268
2025-07,46387098.0,151.354343475533,152.31655807533912,3.262854328061932e-06,3.2835974795262925e-06,103.09299406256285,104.70012179560466,3.4901472101357106e-06,-6.512415333476451
2025-08,46393857.69863014,152.36783814947248,152.485181818429,3.284224371666584e-06,3.2867536648699813e-06,103.76820096944294,104.80075927993524,3.4901472101357106e-06,-5.900118994153248
2025-09,46400617.39726027,153.4060967432096,152.66272535633675,3.306121886909795e-06,3.2901011650192123e-06,104.46007384575802,104.90749698926794,3.4901472101357106e-06,-5.2727094917798585
2025-10,46407159.04109589,153.1043629893144,152.85582558966763,3.2991539700530414e-06,3.2937983868891017e-06,104.23991586782941,105.02538585429978,3.4901472101357106e-06,-5.472354848758442
2025-11,46413918.73972603,152.9836862962343,153.06910313427898,3.2960734721434844e-06,3.2979138002253183e-06,104.14258459871071,105.15660908742375,3.4901472101357106e-06,-5.560617541535729
2025-12,46420460.38356164,155.89520740777738,153.30538384870047,3.3583296270577877e-06,3.3025390653598254e-06,106.10962718278788,105.30408935135358,3.4901472101357106e-06,-3.776848801538013
2026-01,46427220.08219178,156.36605874815257,153.56717850732065,3.3679823705001526e-06,3.307697041422147e-06,106.41461481702964,105.46855552764684,3.4901472101357106e-06,-3.500277560808318
2026-02,46433979.78082192,152.47861532335506,153.8599087710904,3.2837722728718485e-06,3.313519743458159e-06,103.7539164768867,105.65421702122246,3.4901472101357106e-06,-5.913072567957311
2026-03,46440085.31506849,156.4698201506535,154.18637754509663,3.3692836498705457e-06,3.3201140027851656e-06,106.45572997968091,105.86448023374903,3.4901472101357106e-06,-3.462993191638619
2026-04,46446845.01369863,153.90332453400006,154.54371532399702,3.313536678080269e-06,3.327324283886607e-06,104.69435124378296,106.09438579136032,3.4901472101357106e-06,-5.060260253279525
2026-05,46453386.65753425,152.96249448451684,154.92890282828878,3.2928168534232786e-06,3.33514763886781e-06,104.03968862462484,106.34383969808594,3.4901472101357106e-06,-5.65392646302616
2026-06,46460146.35616438,154.1172638221334,155.31027391562463,3.3171928181342236e-06,3.3428709570782034e-06,104.8098704754056,106.59010385267136,3.4901472101357106e-06,-4.955504211948747
