key_id,request_id,key_group,exact_key,search_purpose,source_or_basis,caveat
SK136_128,REQ134_ECON,partial_payment_state,importe original;conformidad;pagos parciales;Σpagado;saldo;caducidad;anulación,"distinguir pago total, parcial y no pago",Disposición CGN 54/2008,P/R/A aislado puede ser insuficiente.
SK136_129,REQ134_ECON,legacy_sidif_environment,SIDIF Central;TRANSAF;e-SIDIF Gastos;Pagos Etapa 1;Pagos Etapa 2,identificar sistema productor correcto,Circular 07/08 + Cuentas 2008-2011,No prueba nombre literal de archivo 2008.
SK136_130,REQ134_ECON,external_classification,clasificación exterior/no exterior;observaciones C-41;nota TGN;Boleto de Venta de Cambio,aplicar o descartar paquete exterior por OB,Disposición Conjunta 47/10 de 2008,No inferir desde 'Comisiones Banco Nación'.
SK136_131,REQ134_BCRA,cryl_temporal_control,recepción movimientos CRYL;incorporación 2009;archivo específico 2008,separar retorno bancario general de CRYL,Cuenta de Inversión 2009,Ruta 2008 no probada.
SK136_132,REQ134_ECON,agan_published_contact,mherri@mecon.gov.ar;54-11-4349-7824,verificar canal antes de presentación,página oficial Coordinación Archivo General,Página posiblemente legada; no contactado.
SK137_133,REQ134_ECON,producer_exact,SAF355;Dirección de Administración de la Deuda Pública,cerrar organismo productor,Cuenta de Inversión 2008 Cuadro1A,Custodio actual abierto.
SK137_134,REQ134_ECON,archive_series,Rendiciones de Cuentas;Otros Gastos;Ejercicio2008,filtrar planillas AMIDDF,Disposición46/98,Caja desconocida.
SK137_135,REQ134_ECON,remittance_document_numbers,71597;152677;2876,buscar N° documento,AnexoK 2008,Tipo documental abierto.
SK137_136,REQ134_ECON,remittance_fields,remitente;productor;serie;subserie;ejercicio;caja;tipo;número;desafectación;observaciones,pedir índice preexistente,Planilla AMIDDF,No pedir crear cuadro.
SK137_137,REQ134_ECON,box_label,SAF355;2008;periodo;Otros Gastos;número de orden,localizar tejuelo,Disposición46/98,Orden/caja abiertos.
SK137_138,REQ134_ECON,document_type,SIDIF;C-41;C-55;regularización;débito automático,clasificar la especie antes de seguir circuito,AnexoK + ManualTGN,No asumir C-41.
SK137_139,REQ134_ECON,payer_rule,PAGADOR TGN;Pago de Deuda Pública;cualquier monto,identificar pagador,Decreto1344/07 + ManualTGN,Fuente/clase individual abiertas.
SK137_140,REQ134_ECON,distribution_report,Reporte de Distribución Diaria de Pagos;Total;Parcial;Monto Distribuido,separar pago total/parcial,ManualTGN,Reporte target abierto.
SK137_141,REQ134_ECON,automatic_debit,Débito Automático;gastos bancarios;código de movimiento;extracto CUT;regularización,seguir rama comisiones BNA,ManualTGN p112,Aplicabilidad target abierta.
SK137_142,REQ134_BNA,bna_return,rendición bancaria;acreditado;rechazado;fecha compensación;monto procesado,cerrar resultado bancario,ManualTGN pp117-118,Rama RedCUT/débito a clasificar.
SK137_143,REQ134_BCRA,bcra_note,Lote de Notas;Archivo de Notas;confirmación de recepción;Libro Banco,seguir rama deuda BCRA,ManualTGN pp116-118,Acuse no equivale a cancelación.
SK137_144,REQ134_ECON,law_existing_records,Ley27275 art5;estado en que se encuentre;formato digital abierto,evitar pedido de elaboración nueva,Ley27275,Sólo registros existentes.
SK137_145,REQ134_ECON,law_transfer_partial,art10 transferencia5d;art12 tachas;art13 acto fundado,prever derivación y respuesta parcial,Ley27275,Sólo tras presentación.
SK137_146,REQ134_ECON,current_channel,TAD;ciudadano@mecon.gov.ar;Balcarce186 piso1 oficina148;4349-8705,canal actual Ministerio,Economía actualizado junio2026,No contactado.
SK138_147,REQ133_ECON,system,SICHE;SIDIF Central;SLU,seleccionar repositorios heredados,E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK138_148,REQ133_ECON,producer,SAF 355;Dirección de Administración de la Deuda Pública,entidad emisora/productora,E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK138_149,REQ133_ECON,exercise,2008,ejercicio target,E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK138_150,REQ133_ECON,sidif,71597;152677;2876,identificadores exactos,E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK138_151,REQ133_ECON,sigade,83106000,cuenta/identificador asociado,E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK138_152,REQ133_ECON,concept,COMISIONES - BANCO NACION,leyenda exacta,E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK138_153,REQ133_ECON,amount,"32270.30;32.270,30",importe agregado en ambas notaciones,E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK138_154,REQ133_ECON,budget,7.2.8,partida exacta,E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK138_155,REQ133_ECON,types,C41;C42;C55,primera búsqueda de tipo,E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK138_156,REQ133_ECON,subtype,Débito Directo;C55-REG,"comparador principal de mecanismo, en paralelo con C41 documental",E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK138_157,REQ133_ECON,report,gastos_01.rep;pagos_04.rep,tipo/etapas/F80,E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK138_158,REQ133_ECON,report,conc_01.rep;conc_02.rep,extracto/Libro Banco,E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK138_159,REQ133_ECON,medium,Nota de Pago;transferencia al exterior,rama C41/Nota,E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK138_160,REQ133_ECON,archive,Rendiciones de Cuentas;Otros Gastos,rama AMIDDF,E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK139_161,REQ133_ECON,query_order,sin_tipo;C41;C55;C42;C35,secuencia que evita una exclusión prematura,E0_SICHE_DEPLOYMENT_CAPABILITY_TIMELINE_V149.csv;E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK139_162,REQ133_ECON,siche_domain,Gastos;Pagos;Conciliación Bancaria,módulos SICHE desplegados,E0_SICHE_DEPLOYMENT_CAPABILITY_TIMELINE_V149.csv;E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK139_163,REQ133_ECON,header,SAF355;ejercicio2008;SIDIF71597;SIDIF152677;SIDIF2876,filtros de cabecera,E0_SICHE_DEPLOYMENT_CAPABILITY_TIMELINE_V149.csv;E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK139_164,REQ133_ECON,detail,83106000;COMISIONES - BANCO NACION;7.2.8,filtros de detalle,E0_SICHE_DEPLOYMENT_CAPABILITY_TIMELINE_V149.csv;E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK139_165,REQ133_ECON,numeric_expression,"32270.30;32270,30;partes_que_sumen_32270.30",expresiones numéricas,E0_SICHE_DEPLOYMENT_CAPABILITY_TIMELINE_V149.csv;E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK139_166,REQ133_ECON,type_first,C41;C55,doble prioridad documental y de mecanismo,E0_SICHE_DEPLOYMENT_CAPABILITY_TIMELINE_V149.csv;E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK139_167,REQ133_ECON,type_fallback,C42;C35,búsqueda alternativa no excluida,E0_SICHE_DEPLOYMENT_CAPABILITY_TIMELINE_V149.csv;E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK139_168,REQ133_ECON,mechanism,comisión bancaria;débito automático;Débito Directo,rama de movimiento bancario,E0_SICHE_DEPLOYMENT_CAPABILITY_TIMELINE_V149.csv;E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK139_169,REQ133_ECON,reconciliation,extracto bancario;extracto interno;Libro Banco;aplicación,firma bancaria-contable completa,E0_SICHE_DEPLOYMENT_CAPABILITY_TIMELINE_V149.csv;E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK139_170,REQ133_ECON,negative_metadata,sistema;modelo;dataset;filtros;fecha;filas;cobertura;exclusiones,auditar resultado cero,E0_SICHE_DEPLOYMENT_CAPABILITY_TIMELINE_V149.csv;E0_SICHE_TARGET_QUERY_PLAN_V149.csv,Clave de búsqueda; no confirma resultado.
SK140_171,REQ133_ECON,named_query,Formulario por Pda. Presupuestaria y Sigade,consulta target principal,E0_SICHE_NAMED_QUERY_TARGET_MAP_V149.csv;E0_EXACT_SICHE_QUERY_RUNBOOK_V149.csv,Clave o nombre probado; no confirma resultado.
SK140_172,REQ133_ECON,named_query,Gastos por Beneficiarios,control por beneficiario,E0_SICHE_NAMED_QUERY_TARGET_MAP_V149.csv;E0_EXACT_SICHE_QUERY_RUNBOOK_V149.csv,Clave o nombre probado; no confirma resultado.
SK140_173,REQ133_ECON,named_query,Deuda Exigible hasta 2008,control de estado al corte,E0_SICHE_NAMED_QUERY_TARGET_MAP_V149.csv;E0_EXACT_SICHE_QUERY_RUNBOOK_V149.csv,Clave o nombre probado; no confirma resultado.
SK140_174,REQ133_ECON,named_query,Consulta detallada de asientos 2001 a 2012,control contable,E0_SICHE_NAMED_QUERY_TARGET_MAP_V149.csv;E0_EXACT_SICHE_QUERY_RUNBOOK_V149.csv,Clave o nombre probado; no confirma resultado.
SK140_175,REQ133_ECON,base_filters,SAF355;ejercicio2008;Pda7.2.8;SIGADE83106000,universo base,E0_SICHE_NAMED_QUERY_TARGET_MAP_V149.csv;E0_EXACT_SICHE_QUERY_RUNBOOK_V149.csv,Clave o nombre probado; no confirma resultado.
SK140_176,REQ133_ECON,sidif,71597;152677;2876,localizadores individuales,E0_SICHE_NAMED_QUERY_TARGET_MAP_V149.csv;E0_EXACT_SICHE_QUERY_RUNBOOK_V149.csv,Clave o nombre probado; no confirma resultado.
SK140_177,REQ133_ECON,beneficiary,sin_restriccion;BNA;Banco Nación,evitar falso negativo,E0_SICHE_NAMED_QUERY_TARGET_MAP_V149.csv;E0_EXACT_SICHE_QUERY_RUNBOOK_V149.csv,Clave o nombre probado; no confirma resultado.
SK140_178,REQ133_ECON,observations,comisión;Banco Nación;83106000,texto OP,E0_SICHE_NAMED_QUERY_TARGET_MAP_V149.csv;E0_EXACT_SICHE_QUERY_RUNBOOK_V149.csv,Clave o nombre probado; no confirma resultado.
SK140_179,REQ133_ECON,journal,32270.30;partes;Debe;Haber;Normal,asiento y signo,E0_SICHE_NAMED_QUERY_TARGET_MAP_V149.csv;E0_EXACT_SICHE_QUERY_RUNBOOK_V149.csv,Clave o nombre probado; no confirma resultado.
SK140_180,REQ133_ECON,payment_records,EPP;PG;NPG;CMR-DP;TCE;RTCE,crosswalk SIGADE,E0_SICHE_NAMED_QUERY_TARGET_MAP_V149.csv;E0_EXACT_SICHE_QUERY_RUNBOOK_V149.csv,Clave o nombre probado; no confirma resultado.
SK140_181,REQ133_ECON,expedient,S01:0342455/2008;identificador migrado,expediente→OP→pago,E0_SICHE_NAMED_QUERY_TARGET_MAP_V149.csv;E0_EXACT_SICHE_QUERY_RUNBOOK_V149.csv,Clave o nombre probado; no confirma resultado.
SK140_182,REQ133_ECON,negative_metadata,consulta;modelo;diccionario;filtros;fecha;filas;cobertura;exclusiones,resultado cero reproducible,E0_SICHE_NAMED_QUERY_TARGET_MAP_V149.csv;E0_EXACT_SICHE_QUERY_RUNBOOK_V149.csv,Clave o nombre probado; no confirma resultado.
SK141_183,REQ133_ECON,cut_module,CUT - SIDIF Central 2007-2014,repositorio exacto,E0_SICHE_CUT_HISTORICAL_REPOSITORY_V149.csv;E0_CUT_TARGET_QUERY_RUNBOOK_V149.csv,Clave o clase probada; no confirma fila.
SK141_184,REQ133_ECON,cut_dataset,Entidades Básicas,cuenta histórica,E0_SICHE_CUT_HISTORICAL_REPOSITORY_V149.csv;E0_CUT_TARGET_QUERY_RUNBOOK_V149.csv,Clave o clase probada; no confirma fila.
SK141_185,REQ133_ECON,cut_dataset,Saldos por Tipo de Apertura de Cuenta de Operación,mapa de cuentas,E0_SICHE_CUT_HISTORICAL_REPOSITORY_V149.csv;E0_CUT_TARGET_QUERY_RUNBOOK_V149.csv,Clave o clase probada; no confirma fila.
SK141_186,REQ133_ECON,cut_dataset,Extractos,movimiento externo,E0_SICHE_CUT_HISTORICAL_REPOSITORY_V149.csv;E0_CUT_TARGET_QUERY_RUNBOOK_V149.csv,Clave o clase probada; no confirma fila.
SK141_187,REQ133_ECON,cut_dataset,Logs de Impacto,evento interno,E0_SICHE_CUT_HISTORICAL_REPOSITORY_V149.csv;E0_CUT_TARGET_QUERY_RUNBOOK_V149.csv,Clave o clase probada; no confirma fila.
SK141_188,REQ133_ECON,target,SAF355;2008;7.2.8;83106000,formulario base,E0_SICHE_CUT_HISTORICAL_REPOSITORY_V149.csv;E0_CUT_TARGET_QUERY_RUNBOOK_V149.csv,Clave o clase probada; no confirma fila.
SK141_189,REQ133_ECON,sidif,71597;152677;2876,localizadores,E0_SICHE_CUT_HISTORICAL_REPOSITORY_V149.csv;E0_CUT_TARGET_QUERY_RUNBOOK_V149.csv,Clave o clase probada; no confirma fila.
SK141_190,REQ133_ECON,amount,"32270.30;32.270,30;componentes;debe;haber",importe y partes,E0_SICHE_CUT_HISTORICAL_REPOSITORY_V149.csv;E0_CUT_TARGET_QUERY_RUNBOOK_V149.csv,Clave o clase probada; no confirma fila.
SK141_191,REQ133_ECON,extract,fecha;secuencia;mov externo;mov interno;cpte bancario,referencia BNA,E0_SICHE_CUT_HISTORICAL_REPOSITORY_V149.csv;E0_CUT_TARGET_QUERY_RUNBOOK_V149.csv,Clave o clase probada; no confirma fila.
SK141_192,REQ133_ECON,voucher,respaldo;origen;relacionado;Libro Banco/Extracto,vínculo formulario,E0_SICHE_CUT_HISTORICAL_REPOSITORY_V149.csv;E0_CUT_TARGET_QUERY_RUNBOOK_V149.csv,Clave o clase probada; no confirma fila.
SK141_193,REQ133_ECON,state,conciliado;pendiente;regularizado;rechazado;anulado,estado,E0_SICHE_CUT_HISTORICAL_REPOSITORY_V149.csv;E0_CUT_TARGET_QUERY_RUNBOOK_V149.csv,Clave o clase probada; no confirma fila.
SK141_194,REQ133_ECON,negative,dataset;modelo;filtros;cobertura;fecha;filas;exclusiones;diccionario,cero reproducible,E0_SICHE_CUT_HISTORICAL_REPOSITORY_V149.csv;E0_CUT_TARGET_QUERY_RUNBOOK_V149.csv,Clave o clase probada; no confirma fila.
SK142_195,REQ133_ECON,operation_account,230,débitos de extracto ajenos a pago CUT,E0_CUT_EVENT_CODE_DICTIONARY_V149.csv;E0_CUT_OPERATION_ACCOUNT_EQUATIONS_V149.csv,Crosswalk probado; uso exacto en 2008 pendiente.
SK142_196,REQ133_ECON,operation_account,Débitos Automáticos;Débitos extracto bancario,descripción de cuenta,E0_CUT_EVENT_CODE_DICTIONARY_V149.csv;E0_CUT_OPERATION_ACCOUNT_EQUATIONS_V149.csv,Crosswalk probado; uso exacto en 2008 pendiente.
SK142_197,REQ133_ECON,movement,AUTO;DBAUTO;CRAUTO,códigos automáticos y control de signo,E0_CUT_EVENT_CODE_DICTIONARY_V149.csv;E0_CUT_OPERATION_ACCOUNT_EQUATIONS_V149.csv,Crosswalk probado; uso exacto en 2008 pendiente.
SK142_198,REQ133_ECON,payment_control,PAGO;PGTR,rutas alternativas de pago,E0_CUT_EVENT_CODE_DICTIONARY_V149.csv;E0_CUT_OPERATION_ACCOUNT_EQUATIONS_V149.csv,Crosswalk probado; uso exacto en 2008 pendiente.
SK142_199,REQ133_ECON,rejection,RECH;DCRB;DCHR,rechazo y devolución,E0_CUT_EVENT_CODE_DICTIONARY_V149.csv;E0_CUT_OPERATION_ACCOUNT_EQUATIONS_V149.csv,Crosswalk probado; uso exacto en 2008 pendiente.
SK142_200,REQ133_ECON,reversal,ANPG;ANPE;ATRB;DLOT;RRDDF,anulación o desarme,E0_CUT_EVENT_CODE_DICTIONARY_V149.csv;E0_CUT_OPERATION_ACCOUNT_EQUATIONS_V149.csv,Crosswalk probado; uso exacto en 2008 pendiente.
SK142_201,REQ133_ECON,reconciliation,LIB;APL;EXB;MAN,grupo de conciliación,E0_CUT_EVENT_CODE_DICTIONARY_V149.csv;E0_CUT_OPERATION_ACCOUNT_EQUATIONS_V149.csv,Crosswalk probado; uso exacto en 2008 pendiente.
SK142_202,REQ133_ECON,reference,referencia unívoca;número de comprobante;contracódigo,clave de unión,E0_CUT_EVENT_CODE_DICTIONARY_V149.csv;E0_CUT_OPERATION_ACCOUNT_EQUATIONS_V149.csv,Crosswalk probado; uso exacto en 2008 pendiente.
SK142_203,REQ133_ECON,accounting_form,C55;C55-REG;Débito Directo;CRG-DB,regularización de comisión,E0_CUT_EVENT_CODE_DICTIONARY_V149.csv;E0_CUT_OPERATION_ACCOUNT_EQUATIONS_V149.csv,Crosswalk probado; uso exacto en 2008 pendiente.
SK142_204,REQ133_ECON,account_equation,710=530+810,control global CUT,E0_CUT_EVENT_CODE_DICTIONARY_V149.csv;E0_CUT_OPERATION_ACCOUNT_EQUATIONS_V149.csv,Crosswalk probado; uso exacto en 2008 pendiente.
SK142_205,REQ133_ECON,account_equation,530=511+320+321,control de cuenta escritural,E0_CUT_EVENT_CODE_DICTIONARY_V149.csv;E0_CUT_OPERATION_ACCOUNT_EQUATIONS_V149.csv,Crosswalk probado; uso exacto en 2008 pendiente.
SK142_206,REQ133_ECON,dictionary,catálogo CUT-SIDIF Central vigente 2008,evitar retroactividad,E0_CUT_EVENT_CODE_DICTIONARY_V149.csv;E0_CUT_OPERATION_ACCOUNT_EQUATIONS_V149.csv,Crosswalk probado; uso exacto en 2008 pendiente.
SK143_207,REQ133_ECON,report,conc_01.rep;Movimientos del Extracto,reporte externo contemporáneo,E0_2001_2005_2013_2022_TEMPORAL_CONTINUITY_V149.csv;E0_C55_DIRECT_DEBIT_TARGET_SIGNATURE_V149.csv,Clave contemporánea probada; fila individual de 2008 pendiente.
SK143_208,REQ133_ECON,report,conc_02.rep;Movimientos del Libro Banco,reporte interno contemporáneo,E0_2001_2005_2013_2022_TEMPORAL_CONTINUITY_V149.csv;E0_C55_DIRECT_DEBIT_TARGET_SIGNATURE_V149.csv,Clave contemporánea probada; fila individual de 2008 pendiente.
SK143_209,REQ133_ECON,reconciliation_state,N;P;T;No conciliado;Parcialmente conciliado;Totalmente conciliado,estado de ambos reportes,E0_2001_2005_2013_2022_TEMPORAL_CONTINUITY_V149.csv;E0_C55_DIRECT_DEBIT_TARGET_SIGNATURE_V149.csv,Clave contemporánea probada; fila individual de 2008 pendiente.
SK143_210,REQ133_ECON,account_type,E;P;R;Escritural;Pagadora;Recaudadora,tipo de cuenta,E0_2001_2005_2013_2022_TEMPORAL_CONTINUITY_V149.csv;E0_C55_DIRECT_DEBIT_TARGET_SIGNATURE_V149.csv,Clave contemporánea probada; fila individual de 2008 pendiente.
SK143_211,REQ133_ECON,form,C55-REG;Débito Directo,firma de comisión debitada,E0_2001_2005_2013_2022_TEMPORAL_CONTINUITY_V149.csv;E0_C55_DIRECT_DEBIT_TARGET_SIGNATURE_V149.csv,Clave contemporánea probada; fila individual de 2008 pendiente.
SK143_212,REQ133_ECON,form_state,I;X;E;C;R;Ingresado;Anulado;Enviado;Confirmado;Rechazado,ciclo de vida C55,E0_2001_2005_2013_2022_TEMPORAL_CONTINUITY_V149.csv;E0_C55_DIRECT_DEBIT_TARGET_SIGNATURE_V149.csv,Clave contemporánea probada; fila individual de 2008 pendiente.
SK143_213,REQ133_ECON,reversal,C55-DEG;Desafectación Global;contraasiento,reversa del C55,E0_2001_2005_2013_2022_TEMPORAL_CONTINUITY_V149.csv;E0_C55_DIRECT_DEBIT_TARGET_SIGNATURE_V149.csv,Clave contemporánea probada; fila individual de 2008 pendiente.
SK143_214,REQ133_ECON,form_signature,sin Orden de Pago original;cuenta de débito obligatoria;+débito,discriminador directo,E0_2001_2005_2013_2022_TEMPORAL_CONTINUITY_V149.csv;E0_C55_DIRECT_DEBIT_TARGET_SIGNATURE_V149.csv,Clave contemporánea probada; fila individual de 2008 pendiente.
SK143_215,REQ133_ECON,form_history,ingreso;autorización;envío a SC;recepción de respuesta,traza temporal,E0_2001_2005_2013_2022_TEMPORAL_CONTINUITY_V149.csv;E0_C55_DIRECT_DEBIT_TARGET_SIGNATURE_V149.csv,Clave contemporánea probada; fila individual de 2008 pendiente.
SK143_216,REQ133_ECON,payment_medium,Servicio de la Deuda Pública;No cobra gastos y comisiones,control negativo,E0_2001_2005_2013_2022_TEMPORAL_CONTINUITY_V149.csv;E0_C55_DIRECT_DEBIT_TARGET_SIGNATURE_V149.csv,Clave contemporánea probada; fila individual de 2008 pendiente.
SK143_217,REQ133_ECON,payment_medium,Carta de crédito;gastos y comisiones asociados,control positivo,E0_2001_2005_2013_2022_TEMPORAL_CONTINUITY_V149.csv;E0_C55_DIRECT_DEBIT_TARGET_SIGNATURE_V149.csv,Clave contemporánea probada; fila individual de 2008 pendiente.
SK143_218,REQ133_ECON,payment_medium,Transferencias al Exterior;gastos y comisiones asociados,control positivo,E0_2001_2005_2013_2022_TEMPORAL_CONTINUITY_V149.csv;E0_C55_DIRECT_DEBIT_TARGET_SIGNATURE_V149.csv,Clave contemporánea probada; fila individual de 2008 pendiente.
SK143_219,REQ133_ECON,expense_account,cuenta de gastos;banco;sucursal;cuenta,cuenta donde se debita comisión,E0_2001_2005_2013_2022_TEMPORAL_CONTINUITY_V149.csv;E0_C55_DIRECT_DEBIT_TARGET_SIGNATURE_V149.csv,Clave contemporánea probada; fila individual de 2008 pendiente.
SK143_220,REQ133_ECON,metadata,CreationDate D:20050816105200;versión 3,fecha contemporánea del manual,E0_2001_2005_2013_2022_TEMPORAL_CONTINUITY_V149.csv;E0_C55_DIRECT_DEBIT_TARGET_SIGNATURE_V149.csv,Clave contemporánea probada; fila individual de 2008 pendiente.
SK144_221,REQ133_ECON,table,BCUENTA,cuenta bancaria/escritural histórica,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_222,REQ133_ECON,table,ACTA_FUE,relación cuenta-fuente,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_223,REQ133_ECON,table,ACTABAN_CTAESC,relación cuenta bancaria-escritural,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_224,REQ133_ECON,table,BGRUPMOVBCO,grupo de movimiento bancario,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_225,REQ133_ECON,table,BMOVBCO,código interno de extracto,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_226,REQ133_ECON,table,BMOVEXTERNO,código externo BNA y contracódigo,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_227,REQ133_ECON,table,AMOV_FORG,aplicación automática de gasto por cuenta/movimiento,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_228,REQ133_ECON,table,ACLB_MOB,relación extracto-Libro Banco,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_229,REQ133_ECON,table,BCODLIBBCO,código Libro Banco y signo,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_230,REQ133_ECON,table,BEMPRESA,grupo de cuentas del archivo bancario,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_231,REQ133_ECON,table,BERROR_AUD;BPROCESO,errores y procesos del auditor,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_232,REQ133_ECON,retention,sin historia,detectar limitación estructural de tabla,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_233,REQ133_ECON,retention,Consulta de Bajas,recuperar filas inactivas,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_234,REQ133_ECON,retention,Rehabilitar;fecha de baja;fecha de rehabilitación,reconstruir secuencia,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_235,REQ133_ECON,backup,RMAN;expdp;export Oracle;dump;snapshot;cinta;imagen de servidor,localizar soporte histórico,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_236,REQ133_ECON,version,SLU v9.0;26/11/2008 11:30:04,control de versión visual,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_237,REQ133_ECON,version,SLU v7→v9.0;DDL;DML;script migración,mapear cambios de tabla/código,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_238,REQ133_ECON,negative_example,CUM023;CR.VARIOS TRIBUT,excluir ejemplo de recurso como target,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
SK144_239,REQ133_ECON,c10,A;M;Automático;Manual,marca de generación,E0_SLU_BASE_TABLE_DICTIONARY_V149.csv;E0_SLU_TABLE_REQUEST_FIELD_MATRIX_V149.csv,Clave exacta de esquema o recuperación; no confirma fila ejecutada.
