ledger_id,window,mechanism,phase,as_of_date,payer,recipient,universe,instrument,amount_original,original_unit,normalized_ars_million,valuation_basis,source_id,source_locator,realization_status,additivity,status_interpretation,caveat
F58,2006,Decree_905_counterflow,BANK_DEPOSITS_TO_TREASURY,2006-12-31,Financial_entities,Tesoro_Nacional,System,Deposits_Art_13_Decree_905,309.22,ARS_million,309.22,BUDGET_FINANCING_INCREMENT_OF_EQUITY,e0_cgn_cuenta_inversion_2006_tomo_i,PDF_p136_printed_120,BANK_COUNTERFLOW_FINANCING_BALANCE,EXCLUDE_FROM_GROSS_COMPENSATION,Deposits from financial entities under Decree 905.,Counterflow not a Treasury transfer to banks.
F59,2007,All_BODEN_2007_purposes,FINAL_SERIES_PRINCIPAL_REDUCTION,2007-12-31,Tesoro_Nacional,BODEN_2007_holders,Mixed,BODEN_2007,356805700,ARS_nominal,731.80830502,SERIES_ACCOUNTING_PRINCIPAL,e0_cgn_cuenta_inversion_2007_sdp,PDF_p5,FINAL_SERIES_SERVICE_NOT_PURPOSE_ALLOCATED,EXCLUDE_FROM_BANK_COMPENSATION_TOTAL,BODEN 2007 closes at zero after the 2007 principal reduction.,The series includes more than one purpose and the ARS accounting amount is not a beneficiary allocation.
F60,2007,All_BODEN_2012_purposes,DEBT_SERVICE_PRINCIPAL_REDUCTION,2007-12-31,Tesoro_Nacional,BODEN_2012_holders,Mixed,BODEN_2012,2208223712.50,USD_nominal_updated,6953.69647066,SERIES_ACCOUNTING_PRINCIPAL,e0_cgn_cuenta_inversion_2007_sdp,PDF_p5,MIXED_PURPOSE_SERVICE_NOT_ALLOCATED,EXCLUDE_FROM_BANK_COMPENSATION_TOTAL,Annual BODEN 2012 principal reduction by series.,Compensation coverage depositors auctions and direct placements coexist in the series.
F61,2007,ASymmetric_pesification,NET_ISSUANCE_CORRECTION,2007-12-31,Tesoro_Nacional,Financial_entities,System,BODEN_2007_compensatory,-39.9,ARS_million_VNO,-39.9,DOWNWARD_ADJUSTMENT_PRIOR_PLACEMENTS,e0_cgn_cuenta_inversion_2007_sdp,PDF_p65,NEGATIVE_NET_ISSUANCE_CORRECTION,ADD_WITHIN_SAME_PURPOSE_CURRENCY_YEAR_ONLY,Downward adjustment to prior compensatory placements.,Do not convert the correction into amortization or cash.
F62,2007,ASymmetric_pesification,NET_ISSUANCE_CORRECTION,2007-12-31,Tesoro_Nacional,Financial_entities,System,BODEN_2012_compensatory,-3.3,USD_million_VNO,N/D,DOWNWARD_ADJUSTMENT_PRIOR_PLACEMENTS,e0_cgn_cuenta_inversion_2007_sdp,PDF_p65,NEGATIVE_NET_ISSUANCE_CORRECTION,ADD_WITHIN_SAME_PURPOSE_CURRENCY_YEAR_ONLY,Downward adjustment to prior compensatory placements.,No undated conversion to ARS.
F63,2007,FX_negative_position_coverage,COVERAGE_ISSUANCE,2007-12-31,Tesoro_Nacional,Financial_entities,System,BODEN_2012_coverage,110.2,USD_million_VNO,N/D,ORIGINAL_NOMINAL_ISSUANCE,e0_cgn_cuenta_inversion_2007_sdp,PDF_p65,ISSUED_NOT_FREE_TRANSFER,NON_ADDITIVE_WITH_COMPENSATION,Coverage issuance remains a separate subscribed leg.,Requires subscription price financing and entity delivery records.
F64,2007,Compensation_total,YEAR_END_DEBT_STOCK,2007-12-31,Tesoro_Nacional,Financial_entities,System,Compensatory_BODEN_2012_and_BODEN_2013,9102.996,ARS_million_updated,9102.996,UPDATED_VALUE_AT_2007_12_31,e0_cgn_cuenta_inversion_2007_sdp,PDF_p56,YEAR_END_PURPOSE_STOCK,ADD_WITHIN_2007_PURPOSE_TABLE_ONLY,Official compensation-purpose stock.,Stock is not annual issue service or cash.
F65,2007,FX_negative_position_coverage,YEAR_END_DEBT_STOCK,2007-12-31,Tesoro_Nacional,Financial_entities,System,BODEN_2012_coverage,7031.799,ARS_million_updated,7031.799,UPDATED_VALUE_AT_2007_12_31,e0_cgn_cuenta_inversion_2007_sdp,PDF_p56,YEAR_END_PURPOSE_STOCK,ADD_WITHIN_2007_PURPOSE_TABLE_ONLY,Official coverage-purpose stock.,Do not add to coverage issuance as a flow.
F66,2007,Depositor_bond_exchange,YEAR_END_DEBT_STOCK,2007-12-31,Tesoro_Nacional,Depositors,Depositor_options,BODEN_and_OCMO_for_depositors,12625.525,ARS_million_updated,12625.525,UPDATED_VALUE_AT_2007_12_31,e0_cgn_cuenta_inversion_2007_sdp,PDF_p56,YEAR_END_PURPOSE_STOCK,ADD_WITHIN_2007_PURPOSE_TABLE_ONLY,Official depositor-purpose stock.,Keep outside bank compensation.
F67,2007,All_BODEN_2012_purposes,YEAR_END_SERIES_STOCK,2007-12-31,Tesoro_Nacional,BODEN_2012_holders,Mixed,BODEN_2012,10898.291,USD_million_updated,34318.720,UPDATED_VALUE_AT_2007_12_31,e0_cgn_cuenta_inversion_2007_sdp,PDF_p56,YEAR_END_SERIES_STOCK,CONTROL_NOT_ADDITIVE,All-purpose BODEN 2012 closing stock.,It includes compensation coverage depositors auction and direct placements.
F68,2008,All_BODEN_2012_purposes,DEBT_SERVICE_PRINCIPAL_REDUCTION,2008-12-31,Tesoro_Nacional,BODEN_2012_holders,Mixed,BODEN_2012,2187653037.50,USD_nominal_updated,7551.77828545,SERIES_ACCOUNTING_PRINCIPAL,e0_cgn_cuenta_inversion_2008_sdp,PDF_p5,MIXED_PURPOSE_SERVICE_NOT_ALLOCATED,EXCLUDE_FROM_BANK_COMPENSATION_TOTAL,Annual BODEN 2012 principal reduction by series.,Not allocable to compensation without holder-purpose records.
F69,2008,Depositor_bond_exchange,NON_DELIVERY_ADJUSTMENT,2008-12-31,Tesoro_Nacional,Depositors,Requested_not_delivered,BODEN_2012,-6.6,USD_million_VNO,N/D,DOWNWARD_ADJUSTMENT_REQUESTED_NOT_DELIVERED,e0_cgn_cuenta_inversion_2008_sdp,PDF_p63,DEPOSITOR_LEG_CORRECTION,EXCLUDE_FROM_BANK_COMPENSATION_TOTAL,Titles requested by entities but not delivered to reprogrammed deposit holders were written down.,"The recipient universe is depositors, not a bank benefit."
F70,2008,Depositor_bond_exchange,NON_DELIVERY_ADJUSTMENT,2008-12-31,Tesoro_Nacional,Depositors,Requested_not_delivered,BODEN_2013,-2.9,USD_million_VNO,N/D,DOWNWARD_ADJUSTMENT_REQUESTED_NOT_DELIVERED,e0_cgn_cuenta_inversion_2008_sdp,PDF_p63,DEPOSITOR_LEG_CORRECTION,EXCLUDE_FROM_BANK_COMPENSATION_TOTAL,BODEN 2013 requested but not delivered was written down.,Separate series and depositor purpose.
F71,2008,FX_negative_position_coverage,NET_ISSUANCE_CORRECTION,2008-12-31,Tesoro_Nacional,Financial_entities,System,BODEN_2012_coverage,-0.0179,USD_million_VNO,N/D,DOWNWARD_ADJUSTMENT,e0_cgn_cuenta_inversion_2008_sdp,PDF_p63,NEGATIVE_COVERAGE_CORRECTION,NON_ADDITIVE_WITH_COMPENSATION,"Coverage adjustment of VNO USD 17,900.",Preserve scale: 0.0179 million USD.
F72,2008,ASymmetric_pesification,COMPENSATION_ISSUANCE,2008-12-31,Tesoro_Nacional,Certain_financial_entities,Exchange_rate_conversion_effects,BODEN_2012_compensatory,1.9,USD_million_VNO,N/D,ORIGINAL_NOMINAL_ISSUANCE,e0_cgn_cuenta_inversion_2008_sdp,PDF_p63,ISSUED_NOT_CASH,ADD_WITHIN_SAME_PURPOSE_CURRENCY_YEAR_ONLY,Compensation for patrimonial effects from different conversion exchange rates.,No entity list or cash record.
F73,2008,Debt_buyback,MIXED_SERIES_RESCUE_STAGE_1,2008-12-31,Tesoro_Nacional_via_BNA,Tendering_holders,Mixed,BONAR_BOCON_BODEN_and_GDP_units,1374,ARS_million,1374,MIXED_TENDER_TOTAL,e0_cgn_cuenta_inversion_2008_sdp,PDF_p64,MIXED_BUYBACK_NOT_SERIES_ALLOCATED,CONTROL_NOT_ADDITIVE,First buyback stage total across several securities.,Cannot isolate BODEN 2012 or bank-compensation purpose.
F74,2008,Debt_buyback,MIXED_SERIES_RESCUE_STAGE_2,2008-12-31,Tesoro_Nacional,Tendering_holders,Mixed,BODEN_2012_BODEN_2013_and_GDP_units,1128,ARS_million,1128,FOUR_MIXED_TENDERS_TOTAL,e0_cgn_cuenta_inversion_2008_sdp,PDF_p64,MIXED_BUYBACK_NOT_SERIES_ALLOCATED,CONTROL_NOT_ADDITIVE,Second buyback stage total across four mixed tenders.,Cannot isolate BODEN 2012 or purpose.
F75,2009,All_BODEN_2012_purposes,DEBT_SERVICE_PRINCIPAL_REDUCTION,2009-12-31,Tesoro_Nacional,BODEN_2012_holders,Mixed,BODEN_2012,2212158362.50,USD_nominal_updated,8406.20177750,SERIES_ACCOUNTING_PRINCIPAL,e0_cgn_cuenta_inversion_2009_sdp,PDF_p5,MIXED_PURPOSE_SERVICE_NOT_ALLOCATED,EXCLUDE_FROM_BANK_COMPENSATION_TOTAL,Annual BODEN 2012 principal reduction by series.,Not allocable to banks or compensation purpose.
F76,2009,ASymmetric_pesification,BCRA_REVIEW_CORRECTION,2009-12-31,Tesoro_Nacional,Financial_entities,System,BODEN_2012_compensatory,-25,USD_million_VNO,N/D,BCRA_REVIEW_OF_PRIOR_COMPENSATION,e0_cgn_cuenta_inversion_2009_sdp,PDF_p71,NEGATIVE_NET_ISSUANCE_CORRECTION,ADD_WITHIN_SAME_PURPOSE_CURRENCY_YEAR_ONLY,BCRA review reduced prior compensatory placement.,A correction is not service or cash.
F77,2009,FX_negative_position_coverage,COVERAGE_ISSUANCE,2009-12-31,Tesoro_Nacional,Financial_entities,System,BODEN_2012_coverage,61,USD_million_VNO,N/D,ORIGINAL_NOMINAL_ISSUANCE,e0_cgn_cuenta_inversion_2009_sdp,PDF_p71,ISSUED_NOT_FREE_TRANSFER,NON_ADDITIVE_WITH_COMPENSATION,Coverage issuance remains separate from compensation.,Requires subscription and delivery reconciliation.
F78,2009,Debt_buyback,EARLY_COUPON_REPURCHASE,2009-12-31,Tesoro_Nacional,Tendering_holders,Mixed,BODEN_2012_coupon_15,N/D,N/D,N/D,LESS_THAN_2_PERCENT_OF_HOLDERS_TENDERED,e0_cgn_cuenta_inversion_2009_sdp,PDF_pp71_72,QUALITATIVE_EARLY_REPURCHASE,NON_ADDITIVE,Less than 2% of holders tendered principal and rent coupon 15.,No amount or purpose split is published in the cited narrative.
F79,2010,All_BODEN_2012_purposes,DEBT_SERVICE_PRINCIPAL_REDUCTION,2010-12-31,Tesoro_Nacional,BODEN_2012_holders,Mixed,BODEN_2012,2282310500,USD_nominal_updated,9074.466548,SERIES_ACCOUNTING_PRINCIPAL,e0_cgn_cuenta_inversion_2010_sdp,PDF_p6,MIXED_PURPOSE_SERVICE_NOT_ALLOCATED,EXCLUDE_FROM_BANK_COMPENSATION_TOTAL,Annual BODEN 2012 principal reduction by series.,No purpose-level holder allocation.
F80,2011,All_BODEN_2012_purposes,DEBT_SERVICE_PRINCIPAL_REDUCTION,2011-12-31,Tesoro_Nacional,BODEN_2012_holders,Mixed,BODEN_2012,2197668700,USD_nominal_updated,9458.7660848,SERIES_ACCOUNTING_PRINCIPAL,e0_cgn_cuenta_inversion_2011_sdp,PDF_p6,MIXED_PURPOSE_SERVICE_NOT_ALLOCATED,EXCLUDE_FROM_BANK_COMPENSATION_TOTAL,Annual BODEN 2012 principal reduction by series.,No purpose-level holder allocation.
F81,2012,All_BODEN_2012_purposes,FINAL_MATURITY_PRINCIPAL_REDUCTION,2012-12-31,Tesoro_Nacional,BODEN_2012_holders,Mixed,BODEN_2012,2197791900,USD_nominal_updated,10808.7405642,SERIES_ACCOUNTING_PRINCIPAL,e0_cgn_cuenta_inversion_2012_sdp,PDF_p5,FINAL_SERIES_SERVICE_NOT_PURPOSE_ALLOCATED,EXCLUDE_FROM_BANK_COMPENSATION_TOTAL,Final principal reduction brings the series to zero.,Maturity does not identify holders or prove bank-specific compensation.
F82,2008,All_public_debt,AGGREGATE_HOLDER_DISTRIBUTION,2008-12-31,Sector_Publico_Nacional_no_financiero,Creditors,All_public_debt,Debt_by_creditor_type,276157,ARS_million,276157,PRELIMINARY_AGGREGATE_DEBT,e0_agn_res_202_2009_act_41_2009_deuda,PDF_pp16_17,AGGREGATE_PRIVATE_HOLDER_CONTROL,CONTROL_NOT_ADDITIVE,Private creditors held 54.8% of total debt in the AGN table.,Private sector is not banks and the table is not BODEN-specific.
F83,2009,FGS_public_holder_control,INVENTORY_DUPLICATION_CORRECTION,2009-06-30,FGS,FGS,Public_holder,PF_BODEN_2012_USD_1st_series,60,USD_million_VNO,N/D,DUPLICATED_IN_TWO_FGS_INVENTORIES,e0_agn_res_102_2011_act_366_2009_fgs,PDF_p37,PUBLIC_HOLDER_ACCOUNTING_EXCEPTION,NON_ADDITIVE,AGN found the same VNO USD 60m in negotiable-title and fixed-term-bond inventories; regularized by 2009 year-end.,Not Treasury issuance service or commercial-bank compensation.
F84,2008,All_BODEN_2012_purposes,YEAR_END_SERIES_STOCK,2008-12-31,Tesoro_Nacional,BODEN_2012_holders,Mixed,BODEN_2012,8708.340475,USD_million_updated,30061.19131970,UPDATED_VALUE_AT_2008_12_31,e0_cgn_cuenta_inversion_2008_sdp,PDF_p5,YEAR_END_SERIES_STOCK,CONTROL_NOT_ADDITIVE,All-purpose BODEN 2012 closing stock.,Not a flow or purpose allocation.
F85,2009,All_BODEN_2012_purposes,YEAR_END_SERIES_STOCK,2009-12-31,Tesoro_Nacional,BODEN_2012_holders,Mixed,BODEN_2012,6545.070,USD_million_updated,24871.266,UPDATED_VALUE_AT_2009_12_31,e0_cgn_cuenta_inversion_2009_sdp,PDF_p60,YEAR_END_SERIES_STOCK,CONTROL_NOT_ADDITIVE,Rounded inventory stock agrees with detailed closing balance.,Not a flow or purpose allocation.
F86,2010,All_BODEN_2012_purposes,YEAR_END_SERIES_STOCK,2010-12-31,Tesoro_Nacional,BODEN_2012_holders,Mixed,BODEN_2012,4395.461,USD_million_updated,17476.351,UPDATED_VALUE_AT_2010_12_31,e0_cgn_cuenta_inversion_2010_sdp,PDF_p60,YEAR_END_SERIES_STOCK,CONTROL_NOT_ADDITIVE,Rounded inventory stock.,Not a flow or purpose allocation.
F87,2011,All_BODEN_2012_purposes,YEAR_END_SERIES_STOCK,2011-12-31,Tesoro_Nacional,BODEN_2012_holders,Mixed,BODEN_2012,2197.792,USD_million_updated,9459.296,UPDATED_VALUE_AT_2011_12_31,e0_cgn_cuenta_inversion_2011_sdp,PDF_p50,YEAR_END_SERIES_STOCK,CONTROL_NOT_ADDITIVE,Rounded inventory stock.,Not a flow or purpose allocation.
F88,2012,All_BODEN_2012_purposes,YEAR_END_SERIES_STOCK,2012-12-31,Tesoro_Nacional,BODEN_2012_holders,Mixed,BODEN_2012,0,USD_million_updated,0,MATURED_ZERO_AT_2012_12_31,e0_cgn_cuenta_inversion_2012_sdp,PDF_pp41_42,SERIES_MATURED,CONTROL_NOT_ADDITIVE,BODEN 2012 is absent from the post-maturity inventory and the detailed row closes at zero.,Zero series stock does not close holder-purpose reconciliation.
