source_id,institution,artifact,url,local_path,sha256,bytes,period_coverage,variable_families,primary_source,preserved,method_breaks,use_status,caveat
e0_cgn_cuenta_inversion_2012_sdp,Contaduría General de la Nación,Cuenta de Inversión 2012 · Servicio de la Deuda Pública,https://www.economia.gob.ar/hacienda/cgn/cuenta/2012/archivos/sdp.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v112/binaries/cgn_cuenta_inversion_2012_sdp.pdf,612f97761b950bfeb9bc12df21c6135ca3eb31a226cd6ed403a1569cc8ea4d4b,3149094,2012,state_bcra;fiscal;debt;service;maturity;stock,YES,YES,vencimiento de serie versus asignación por tenedor; saldo cero no equivale a conciliación,USABLE_FINAL_MATURITY_CONTROL,"El vencimiento a saldo cero cierra la serie, no el padrón de beneficiarios ni la incidencia neta."
e0_agn_res_202_2009_act_41_2009_deuda,Auditoría General de la Nación,Evolución de la deuda en sus principales aspectos · Resolución 202/2009 · Actuación 41/2009,https://www.agn.gob.ar/sites/default/files/informes/2009_202info_0.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v112/binaries/agn_res_202_2009_act_41_2009_deuda.pdf,14053bc9c6c51382b28fe7a854c926ac776701e43534b5ad6438a903165332f8,418450,2008,state_bcra;fiscal;debt;holders;public_private_split;aggregate_flows;audit_scope,YES,YES,agregado versus recompra; flujo publicado con tensión aritmética; actuación final versus código de proyecto,USABLE_AGGREGATE_DEBT_CONTROL_NOT_SETTLEMENT_AUDIT,"No identifica la recompra por especie, participante, cuenta o liquidación; la filiación con 48 0237/09 no está explicitada en los dos PDF."
e0_agn_res_102_2011_act_366_2009_fgs,Auditoría General de la Nación,Gestión del FGS · primer semestre 2009 · Resolución 102/2011 · Actuación 366/2009,https://www.agn.gob.ar/sites/default/files/informes/Informe_102_2011.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v112/binaries/agn_res_102_2011_act_366_2009_fgs.pdf,8025d4fc331b9256072baef0827eb03ae4f12a0c9d987f980364c40fe0da7481,10521239,2009,state_bcra;fiscal;debt;holders;fgs;control,YES,YES,tenencia pública versus propósito; duplicación de inventario versus flujo,USABLE_PUBLIC_HOLDER_CONTROL_EXCEPTION,"La duplicación de PF BODEN 2012 en inventarios FGS no es emisión, pago ni compensación bancaria."
e0_argentina_resultado_recompra_2008_08_28,Ministerio de Economía y Producción,Resultado de licitación de recompra · 28 de agosto de 2008,https://www.argentina.gob.ar/sites/default/files/comunicado_de_prensa_resultado_28-08-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v113/binaries/argentina_resultado_recompra_2008-08-28.pdf,25caff3b3839995c6a394c8a7186baaa34597d3112fbc45657f86b88ceb972b3,19099,2008-08-28,state_bcra;fiscal;debt;buyback;tender;counterparty,YES,YES,oferta versus adjudicación; participante versus tenedor final; adjudicación versus liquidación,USABLE_TENDER_DESERTED_AND_OFFERS,BODEN 2012 quedó desierta; las ofertas recibidas no son compras realizadas ni prueban tenencia final.
e0_argentina_resultado_recompra_2008_09_04,Ministerio de Economía y Producción,Resultado de licitación de recompra · 4 de septiembre de 2008,https://www.argentina.gob.ar/sites/default/files/comunicado_de_prensa_resultado_04-09-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v113/binaries/argentina_resultado_recompra_2008-09-04.pdf,246730cdc5067200f1c2c26d330bb09d94f118c3beb027877960d09b326e9311,37186,2008-09-04/2008-09-09,state_bcra;fiscal;debt;buyback;tender;counterparty,YES,YES,oferta versus adjudicación; participante/intermediario versus beneficiario económico; resultado versus liquidación,USABLE_EXACT_BODEN2012_AWARD_RECONSTRUCTION,"El corte permite reconstruir participantes adjudicados, pero no revela clientes o tenedores económicos finales."
e0_argentina_resultado_recompra_2008_09_11,Ministerio de Economía y Producción,Resultado de licitación de recompra · 11 de septiembre de 2008,https://www.argentina.gob.ar/sites/default/files/comunicado_resultado11-09-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v113/binaries/argentina_resultado_recompra_2008-09-11.pdf,6be127c619dda958900754d4ebbbaa37f7cd7d07638ea741bec4293100c74714,19451,2008-09-11/2008-09-16,state_bcra;fiscal;debt;buyback;tender;counterparty,YES,YES,oferta versus adjudicación; participante/intermediario versus beneficiario económico; resultado versus liquidación,USABLE_EXACT_BODEN2012_AWARD_RECONSTRUCTION,"El corte identifica al participante adjudicado; no identifica tenedor final, origen ni efectiva liquidación."
e0_argentina_rc_212_24_2008_recompra,Secretarías de Hacienda y de Finanzas,Resolución Conjunta 212/2008 y 24/2008 · procedimiento de recompra,https://www.argentina.gob.ar/normativa/nacional/norma-143759/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v113/binaries/argentina_rc_212_24_2008_procedimiento_recompra.html,80958e60377bdde854883c2fffd56f9ef2f81714728f389fe05aa09eeb450982,49650,2008,state_bcra;fiscal;debt;buyback;settlement;custody;participant;payment_route,YES,YES,procedimiento versus ejecución; participante/intermediario versus titular final; cuenta destino versus crédito efectivo,USABLE_NORMATIVE_PARTICIPANT_AND_SETTLEMENT_DOCUMENT_CHAIN,"Define preadjudicación, transferencia Caja, informe T+3 y pago a cuenta BCRA; no prueba la ejecución de una adjudicación concreta."
e0_argentina_rc_113_34_2009_boden12_strip,Secretarías de Hacienda y de Finanzas,Resolución Conjunta 113/2009 y 34/2009 · strip BODEN 2012,https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-113-2009-154175/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v113/binaries/argentina_rc_113_34_2009_boden12_cupon.html,c553fc8df4d9b937de78c7b8e37dc11888a40539b03bef257ce5b3b907d4d2b7,41448,2009-06-04,state_bcra;fiscal;debt;buyback;strip,YES,YES,autorización de recompra versus ofertas/adjudicación/liquidación; cupón separado versus bono completo,USABLE_2009_STRIP_REPURCHASE_AUTHORIZATION,"La norma ordena licitaciones, pero no publica cantidad ofrecida, adjudicada ni pagada."
e0_argentina_dnu_1801_2009_boden12,Poder Ejecutivo Nacional,DNU 1801/2009 · ampliación presupuestaria y colocaciones BODEN 2012,https://www.argentina.gob.ar/normativa/nacional/decreto-1801-2009-160582/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v113/binaries/argentina_dnu_1801_2009_presupuesto.html,3e0fc82c180b11f3f61ed732ebad342448620feffacef7f931c89dc318efbece,54527,2009,state_bcra;fiscal;debt;budget;placement;compensation,YES,YES,crédito presupuestario/registro versus colocación material; bancos y ahorristas no separados,USABLE_QUALITATIVE_RESIDUAL_PROGRAM_CONTROL,"El considerando confirma colocaciones residuales, sin monto aislado en el texto preservado."
e0_argentina_recompras_decreto_1735_04_report,Ministerio de Economía y Finanzas Públicas,Informe sobre recompras de deuda bajo el Decreto 1735/04,https://www.argentina.gob.ar/sites/default/files/recompras_de_deuda.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/argentina_recompras_deuda_decreto_1735_04.pdf,24d9ec3d3ab2051c1e6e31870b659c8266722bc5f1010f48efe671337385a063,126507,2004-2010,state_bcra;fiscal;debt;buyback;excess_growth;GDP_units;discount_pesos;isin;modality,YES,YES,VNO por moneda versus efectivo ARS; año de referencia versus ejecución; agregado redondeado versus adjudicación exacta; modalidad versus liquidación,USABLE_EXECUTED_REPURCHASE_OCCURRENCE_MODALITY_CLASS_THREE_ISIN_TOTAL,"Prueba compras efectuadas y clases compra directa/licitación; no publica la asignación individual de toda compra, vendedor, débito ni asiento de cancelación."
e0_argentina_recompra_primera_etapa_2008_08_11,Ministerio de Economía y Producción,Programa de recompra de vencimientos 2008-2009 · primera etapa,https://www.argentina.gob.ar/sites/default/files/comunicado_primera_etapa_11-08-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/argentina_recompra_primera_etapa_2008-08-11.pdf,ddb140ca2d1171e17611b2c9b766574ecc362e68bfb3739a36d16cfb751a2ee6,20982,2008-08-11,state_bcra;fiscal;debt;buyback;agent,YES,YES,mandato al BNA versus operación ejecutada; mezcla de especies,USABLE_BNA_AGENT_MANDATE,"Instruye al BNA a recomprar varias series BODEN y BONAR, sin blotter, monto por especie ni contraparte."
e0_argentina_recompra_segunda_etapa_2008_08_21,Ministerio de Economía y Producción,Programa de recompra 2008-2009 · anuncio de segunda etapa,https://www.argentina.gob.ar/sites/default/files/comunicado_segunda_etapa_21-08-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/argentina_recompra_segunda_etapa_2008-08-21.pdf,3e6ed07d4ed3e67d9ce0b2a0ddcb145d6ba28ec76ecaf1c3d8943aedeb9183ba,21055,2008-08-21,state_bcra;fiscal;debt;buyback;tender,YES,YES,anuncio periódico versus resultados localizados; programa versus licitación,USABLE_SECOND_STAGE_SCOPE,Anuncia licitaciones periódicas hasta fin de año; no certifica cuántas se realizaron ni su liquidación.
e0_argentina_recompra_segunda_semana_2008_08_22,Ministerio de Economía y Producción,Segunda semana del programa de recompra 2008-2009,https://www.argentina.gob.ar/sites/default/files/comunicado_2da_semana_de_recompra_de_deuda_22-08-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/argentina_recompra_segunda_semana_2008-08-22.pdf,00f3dee49655770ce78b2494f5a7e32b657f91a071cf45e2693a8ccab4313b15,68227,2008-08-11/2008-08-22,state_bcra;fiscal;debt;buyback;market,YES,YES,agregado mixto versus instrumento; monto aproximado versus blotter,USABLE_FIRST_STAGE_MIXED_AGGREGATE,"Los USD 380m aproximados mezclan BODEN 2012/2013/2008, BONAR V, PRE8 y unidades PBI en pesos."
e0_argentina_resultado_recompra_2008_10_02,Ministerio de Economía y Producción,Resultado de licitación de recompra · 2 de octubre de 2008,https://www.argentina.gob.ar/sites/default/files/comunicado_resultado_licitacion_02-10-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/argentina_resultado_recompra_2008-10-02.pdf,4d0b0855bd01424576c018e2ef94bb6832eb9bc0427248abb405ae9119af3878,17427,2008-10-02/2008-10-07,state_bcra;fiscal;debt;buyback;tender;counterparty,YES,YES,participante versus tenedor final; adjudicación versus confirmación de liquidación,USABLE_EXACT_GDP_UNIT_AWARD_RECONSTRUCTION,"La tabla permite reconstruir participantes adjudicados, no clientes finales ni confirmación Caja/BCRA."
e0_bna_memoria_balance_2008,Banco de la Nación Argentina,Memoria y Balance General 2008,https://www.bna.com.ar/Downloads/Memoria_Balance_BNA_2008.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/bna_memoria_balance_2008.pdf,89963cae9e7857af8ab0c3006f400b658b20c721a8746a302037dc6c093c1e84,17757994,2008,state_bcra;banks;debt;buyback;agent,YES,YES,memoria institucional versus blotter del agente; ausencia narrativa versus cero operaciones,USABLE_NEGATIVE_SCOPE_CHECK,La búsqueda integral no expone operaciones del programa del Tesoro por especie o contraparte; la recompra de página 14 refiere a LEBAC/NOBAC del BCRA.
e0_cgn_cuenta_inversion_2008_comentarios,Contaduría General de la Nación,Cuenta de Inversión 2008 · comentarios de ejecución presupuestaria,http://www.economia.gob.ar/hacienda/cgn/cuenta/2008/tomoi/06comentarios.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/cgn_cuenta_inversion_2008_comentarios_ejecucion.html,ada295823fac4ecd0e8b3be5cdf28ff5b9d02012a78ea296186750c8e82f4963,315852,2008,state_bcra;fiscal;budget;debt;buyback,YES,YES,ejecución presupuestaria agregada versus especie/contraparte; posible solapamiento,USABLE_EXECUTED_BUYBACK_AGGREGATE,"Los ARS 981,36m son un agregado de operaciones de recompra sin especie, participante ni separación de programas."
e0_cgn_cuenta_inversion_2009_anexo_j_html,Contaduría General de la Nación,Cuenta de Inversión 2009 · Anexo J · recompra anticipada BODEN 2012,http://www.economia.gob.ar/hacienda/cgn/cuenta/2009/sdp/anexoj.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/cgn_cuenta_inversion_2009_anexo_j.html,7dbc940514ce9765c975596991c5c8a1a28f4bf927a2e66fe653c5f4266060cb,94325,2009,state_bcra;fiscal;debt;buyback;strip,YES,YES,ocurrencia oficial versus resultado cuantitativo; cupón separado versus bono,USABLE_OFFICIAL_STRIP_TENDER_OCCURRENCE,"Confirma la licitación y que ofertó menos del 2% de los tenedores, sin monto adjudicado ni participantes."
e0_argentina_mecon_memoria_2009,Jefatura de Gabinete de Ministros · Ministerio de Economía y Finanzas Públicas,Memoria detallada del estado de la Nación 2009,https://www.argentina.gob.ar/sites/default/files/memoria_2009.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/argentina_mecon_memoria_2009.pdf,2ef3ab89af293b3b0f7befb30f761e4bcc9f5079eed5319851b47f22c6a82c9a,10131930,2009,state_bcra;fiscal;debt;buyback;strip,YES,YES,memoria de gestión versus resultado primario; proporción de tenedores versus monto,USABLE_OFFICIAL_STRIP_TENDER_OCCURRENCE,"Confirma el strip y menos de 2% de propuestas, pero no publica el detalle adjudicado."
e0_agn_res_084_2015_act_158_2010_deuda,Auditoría General de la Nación,Evolución y distribución de la deuda pública 2009-2012 · Resolución 84/2015 · Actuación 158/2010,https://www.agn.gob.ar/sites/default/files/informes/informe_084_2015.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/agn_informe_084_2015_deuda_2009_2012.pdf,624f8ec52cdc1e21d9424faec34554fc83b92e3e141a53630bad3b8589a29725,774716,2009-2012,state_bcra;fiscal;debt;holders;public_sector,YES,YES,sector acreedor versus instrumento; tenencia agregada versus beneficiario original,USABLE_AGGREGATE_CREDITOR_DISTRIBUTION,Distribuye toda la deuda por sector y organismos; no ofrece un padrón BODEN 2012 ni clientes finales.
e0_agn_transparencia_boden_2018,Auditoría General de la Nación,"Acceso a la información · solicitud sobre BODEN 2006, 2012 y 2013",https://www.agn.gob.ar/transparencia/informacion,/research/ciclo_ajuste/inputs/historical_retrieval/v114/binaries/agn_transparencia_informacion_publica_2018.html,231ba7b53dc058ea67965a7453854ba813d20929878da1a940243d512897b031,468667,2018-08-14/2018-09-11,state_bcra;fiscal;debt;holders;source_route,YES,YES,respuesta de transparencia versus entrega del informe; identificación declarada versus identificadores publicados,USABLE_REPORT_DISCOVERY_ROUTE_ONLY,"La página dice que se identificaron informes, pero no publica sus números ni adjunta la respuesta individual."
e0_argentina_finanzas_archive_recompras_voluntarias,Ministerio de Economía,Archivo de Finanzas · Recompras voluntarias,https://www.argentina.gob.ar/economia/finanzas/archivo,/research/ciclo_ajuste/inputs/historical_retrieval/v115/binaries/argentina_finanzas_archivo_recompras_voluntarias.html,d752ba902cf4ff12bc4d0ca6e448187f18de07d3aecfb53577bdd9124e2d948a,39095,2008-08-11/2008-10-02,state_bcra;fiscal;debt;buyback;archive,YES,YES,inventario web versus cierre administrativo; publicación versus liquidación,USABLE_OFFICIAL_FOUR_ROUND_ARCHIVE_INVENTORY,"Enumera cuatro pares llamado/resultado bajo Recompras voluntarias, pero no es una constancia post-liquidación ni excluye operaciones no archivadas."
e0_argentina_llamado_recompra_2008_08_27,Ministerio de Economía y Producción · Secretaría de Finanzas,Primer llamado a licitación pública de recompra · 27 de agosto de 2008,https://www.argentina.gob.ar/sites/default/files/comunicado_llamado_licitacion_27-08-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v115/binaries/comunicado_llamado_licitacion_27-08-08.pdf,56068a879422c0b97b4c6da94b95116ba4813b08a0472dbc4b87b535341c6222,23336,2008-08-27/2008-09-02,state_bcra;fiscal;debt;buyback;tender;settlement_route,YES,YES,máximo anunciado versus adjudicación; ruta Caja/BCRA versus transferencia/pago efectivo,USABLE_EXACT_CALL_AND_SETTLEMENT_ROUTE,"Fija un máximo de ARS 150m, cuenta Caja 0306/40000 y liquidación prevista 02/09; no confirma la transferencia ni el pago."
e0_argentina_llamado_recompra_2008_09_03,Ministerio de Economía y Producción · Secretaría de Finanzas,Segundo llamado a licitación pública de recompra · 3 de septiembre de 2008,https://www.argentina.gob.ar/sites/default/files/comunicado_llamado_licitacion_03-09-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v115/binaries/comunicado_llamado_licitacion_03-09-08.pdf,4cf1db52c366805043b387b05a964aacdac64fcf644e0354cfd041a3d1de5d12,23455,2008-09-03/2008-09-09,state_bcra;fiscal;debt;buyback;tender;settlement_route,YES,YES,máximo anunciado versus adjudicación; ruta Caja/BCRA versus transferencia/pago efectivo,USABLE_EXACT_CALL_AND_SETTLEMENT_ROUTE,"Fija un máximo de ARS 200m, cuenta Caja 0306/40000 y liquidación prevista 09/09; no confirma la transferencia ni el pago."
e0_argentina_llamado_recompra_2008_09_10,Ministerio de Economía y Producción · Secretaría de Finanzas,Tercer llamado a licitación pública de recompra · 10 de septiembre de 2008,https://www.argentina.gob.ar/sites/default/files/comunicado_llamado_licitacion_10-09-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v115/binaries/comunicado_llamado_licitacion_10-09-08.pdf,181fcf33052470768185518e94c4736167cd96aa652f9d8dcfb32621de809dec,23465,2008-09-10/2008-09-16,state_bcra;fiscal;debt;buyback;tender;settlement_route,YES,YES,máximo anunciado versus adjudicación; ruta Caja/BCRA versus transferencia/pago efectivo,USABLE_EXACT_CALL_AND_SETTLEMENT_ROUTE,"Fija un máximo de ARS 100m, cuenta Caja 0306/40000 y liquidación prevista 16/09; no confirma la transferencia ni el pago."
e0_argentina_llamado_recompra_2008_10_01,Ministerio de Economía y Producción · Secretaría de Finanzas,Cuarto llamado a licitación pública de recompra · 1 de octubre de 2008,https://www.argentina.gob.ar/sites/default/files/comunicado_llamado_licitacion_01-10-08.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v115/binaries/comunicado_llamado_licitacion_01-10-08.pdf,3f6cda65bb1449b9594e28b94fbdb81bb615a7320cc83e988f6f681afd6454ee,23118,2008-10-01/2008-10-07,state_bcra;fiscal;debt;buyback;tender;settlement_route,YES,YES,máximo anunciado versus adjudicación; ruta Caja/BCRA versus transferencia/pago efectivo,USABLE_EXACT_CALL_AND_SETTLEMENT_ROUTE,"Fija un máximo de ARS 100m, cuenta Caja 0306/40000 y liquidación prevista 07/10; no confirma la transferencia ni el pago."
e0_mecon_strip_boden2012_call_2009_06_10,Ministerio de Economía y Finanzas Públicas · Secretaría de Finanzas,Llamado a licitación pública de recompra del cupón 15 de BODEN 2012 · 10 de junio de 2009,http://www.mecon.gov.ar/finanzas/sfinan/documentos/comunicado_de_prensa_boden2012.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v116/binaries/mecon_strip_boden2012_llamado_2009-06-10_wayback.pdf,5e985d7a96ee628e6abd83d1a05e76ca3111fd806c429641792aa41af639f841,24883,2009-06-10/2009-06-18,state_bcra;fiscal;debt;buyback;strip;tender;settlement_route,YES,YES,cupón efectivo versus VNO subyacente; ruta Caja/BCRA versus liquidación efectiva; captura archivada versus URL viva,USABLE_EXACT_PRIMARY_STRIP_CALL_AND_SETTLEMENT_ROUTE,"Fija especie, cuenta Caja 0306/40000 y calendario T+2/T+3; no fija un máximo numérico ni confirma entrega o pago."
e0_mecon_strip_boden2012_result_2009_06_12,Ministerio de Economía y Finanzas Públicas · Secretaría de Finanzas,Resultado y anexo de recompra del cupón 15 de BODEN 2012 · 12 de junio de 2009,http://www.mecon.gov.ar/finanzas/sfinan/documentos/comunicado_de_prensa_resultado_con%20anexo.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v116/binaries/mecon_strip_boden2012_resultado_2009-06-12_wayback.pdf,a6afe3d95aab9726b437e8ac46ad71b0db4c9dfeb80d9892b5452d16379e3b20,20729,2009-06-12/2009-06-18,state_bcra;fiscal;debt;buyback;strip;tender;participants;settlement_route,YES,YES,oferta versus adjudicación; cupón efectivo versus VNO subyacente; participante MAE versus tenedor final; resultado versus pago,USABLE_EXACT_PRIMARY_STRIP_RESULT_AND_ANNEX,"El anexo identifica ofertas y participantes, no beneficiarios finales; la liquidación del 18/06 sigue prevista y no confirmada independientemente."
e0_bcra_inflation_report_q4_2008_buyback_control,Banco Central de la República Argentina,Informe de Inflación · Cuarto trimestre de 2008 · control agregado de recompra,https://www.bcra.gob.ar/archivos/Pdfs/publicacionesestadisticas/informe-de-inflacion-trimestre-4-2008.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v116/binaries/bcra_informe_inflacion_4t_2008.pdf,7eadf384bb38d996f246bfe12284e93401791c1f97ab30c5f186af77ab6e9bae,1472963,2008-08/2008-10,state_bcra;fiscal;debt;buyback;program_aggregate,YES,YES,monto cercano versus exacto; agregado de programa versus operaciones identificadas; fecha de informe versus cierre anual,USABLE_APPROXIMATE_INDEPENDENT_OFFICIAL_PROGRAM_CONTROL,"Informa un monto cercano a USD 420m desde agosto; no identifica especies, contrapartes, cortes ni liquidaciones."
e0_agn_res_041_2016_deuda_custodian_gap,Auditoría General de la Nación,Deuda intrasector público · Resolución AGN 41/2016 · limitaciones de custodios,https://www.agn.gob.ar/sites/default/files/informes/informe_041_2016.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v117/binaries/agn_informe_041_2016_deuda_tenencias_custodios.pdf,cdb8b68524c247943b19f3dd85e847b96fbcbd2a057a6435971c06e57fbc52e0,859656,2009-2013; nota Caja 2014-11-19,state_bcra;fiscal;debt;holders;custody;CRYL;Caja_de_Valores;transparency,YES,YES,tenencias sector público versus beneficiarios privados; período 2009-2013 versus operación 2008; falta de información versus tenencia cero,USABLE_PRIMARY_CUSTODIAN_DISCLOSURE_GAP,Documenta pedidos sin resultado y una barrera de acceso para tenencias del sector público; no identifica tenedores privados ni prueba ausencia de registros operativos.
e0_agn_api_boden_request_2018_record,Auditoría General de la Nación,Registro JSON de acceso a información · BODEN 2006/2012/2013 · ingreso 14/08/2018,https://webagnapi.agn.gob.ar/api/node/webform/2074c3d9-a535-497e-a97d-d74340ff49fb?resourceVersion=id%3A18821,/research/ciclo_ajuste/inputs/historical_retrieval/v117/binaries/agn_api_webform_boden_request_2018.json,076a89c8510b13aa203a111a62b4dd20c9d762904050c8ef72085da8dcd15ced,2819,2018-08-14/2018-09-11,state_bcra;fiscal;debt;holders;source_route;transparency;schema,YES,YES,registro público versus respuesta individual; ausencia de relación de archivo versus inexistencia de respuesta fuera de línea,USABLE_EXACT_PUBLIC_RECORD_SCHEMA_NO_ATTACHMENT,"El API confirma fechas, tema y texto público y no expone relación de archivo; no prueba que nunca se haya enviado una respuesta individual fuera del portal."
e0_argentina_rc_26_216_2008_tsa_sigade,Secretarías de Hacienda y de Finanzas,"Resolución Conjunta 216/2008 y 26/2008 · TSA, COMDOC III, SIGADE y productor DADP",https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-216-2008-144186/texto,/research/ciclo_ajuste/inputs/historical_retrieval/v120/binaries/argentina_rc_26_216_2008_tsa_sigade.html,404f570e632c1f8bc6062f6bfb1f87c3e9bce2404499f0f6ebab88783b17a033,59249,2008; procedimiento contemporáneo de deuda,state_bcra;fiscal;debt;records;Caja_de_Valores;SIGADE;COMDOC;TSA,YES,YES,procedimiento BOCON versus recompra objetivo; capacidad de sistema versus uso efectivo; constancia tipo versus registro objetivo,USABLE_CONTEMPORANEOUS_SYSTEM_AND_PRODUCER_ROUTE_ONLY,"Identifica DADP/Unidad de Registro, SIGADE, COMDOC III, TSA/VPN y acuses Caja en un procedimiento BOCON vecino; no prueba que las recompras usaran ese circuito."
e0_bcra_b7971_cryl_operational_files_2003,Banco Central de la República Argentina,Comunicación B 7971 · archivos operativos CRyL CG1-CG7,https://www.bcra.gob.ar/Pdfs/comytexord/B7971.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v120/binaries/bcra_com_b7971_cryl_mensajeria_2003.pdf,fc4f9bf8d88c9aa5a09bad6ffef2b27f68d0f70bde2b2291f600e9446182555c,155304,desde 2003-09; esquema previo a las operaciones 2008-2009,state_bcra;fiscal;debt;CRYL;settlement;prematching;records,YES,YES,diseño de archivo versus registro objetivo; liquidado versus para liquidar; cuenta versus beneficiario final,USABLE_EXACT_CRYL_RECORD_CLASS_AND_FIELD_SCHEMA,Define CG1-CG7 y sus campos; no prueba que existan o se conserven archivos de las recompras objetivo.
e0_bcra_a3191_cryl_dvp_regime_2000,Banco Central de la República Argentina,Comunicación A 3191 · régimen CRyL y formularios 4359,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A3191.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v120/binaries/bcra_com_a3191_cryl_texto_ordenado_2000.pdf,e03630b480804aea5e75cf357fd55de73c7075264301fffc930921e137a2bb1c,432161,desde 2000-12; línea de base anterior a 2008,state_bcra;fiscal;debt;CRYL;settlement;DVP;custody;records,YES,YES,régimen base versus versión aplicable en 2008; formulario versus instrucción efectiva; cuenta de registro versus tenedor final,USABLE_CRYL_BASELINE_FORMS_REPORTS_AND_CONTROLS,"Define DVP/FTC/FT, informes por cuenta/especie e incumplimientos; debe verificarse modalidad y versión exacta usada en 2008."
e0_bcra_a3253_cryl_rml_2001,Banco Central de la República Argentina,Comunicación A 3253 · modificación acotada de cuentas CRyL,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A3253.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v121/binaries/bcra_com_a3253_cryl_rml_2001.pdf,5e414c74227aeaeab60d8af478bbfd6f806b164e60131773a34bef0b69a0b8b4,35624,desde 2001-04; modificación previa a 2008,state_bcra;fiscal;debt;CRYL;accounts;custody;records,YES,YES,modificación de cuentas versus reemplazo de modalidades; cuenta CRyL versus operación objetivo,USABLE_SCOPED_CRYL_AMENDMENT,Modifica cuentas 03/04 e incorpora 08 RML; no documenta un reemplazo de DVP/FTC/FT ni el uso en recompras.
e0_bcra_a3621_cryl_scope_2002,Banco Central de la República Argentina,Comunicación A 3621 · cambio de denominación y alcance CRyL,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A3621.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v121/binaries/bcra_com_a3621_cryl_scope_2002.pdf,61b2fef65618fc339c96d0b16a0f4dfbe4c5ea202aeb40b940653ee2b7779d79,39512,desde 2002-06; ampliación previa a 2008,state_bcra;fiscal;debt;CRYL;scope;custody;records,YES,YES,ampliación de alcance versus cambio de modalidad; sistema disponible versus asiento objetivo,USABLE_CRYL_SCOPE_CHANGE_ONLY,Renombra y amplía CRyL; no identifica formularios sustituidos ni liquidaciones de recompras.
e0_bcra_b9173_cryl_cga_x400_2008,Banco Central de la República Argentina,Comunicación B 9173 · CGA; X-400/MCT y validación FT/FTC,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/B9173.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v121/binaries/bcra_com_b9173_cryl_cga_x400_2008.pdf,f331c06002d037235d11b2d3f45370fc1ab7004508749851b3e8b75770219da6,159583,vigencia operativa desde 2008-01-21; antes de las recompras,state_bcra;fiscal;debt;CRYL;settlement;CGA;X400;MCT;records,YES,YES,validación versus liquidación; esquema aplicable versus modalidad usada; código CRyL versus cuenta fiduciaria,USABLE_EXACT_2008_CRYL_OPERATIONAL_RULE,Define CGA para FT/FTC y dos etapas; no prueba que las recompras usaran esa modalidad ni que el acuse condicional terminara liquidado.
