date,universe,category,ratio_pct,definition,unit_type,interpolated
2024-11-01,Bancos · hogares,Personales + tarjetas (combinado),2.484277498046053,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2024-12-01,Bancos · hogares,Total hogares,2.5534667508354887,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2024-12-01,Bancos · hogares,Personales + tarjetas (combinado),2.5048439457936915,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2025-01-01,Bancos · hogares,Total hogares,2.6641852829108985,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2025-01-01,Bancos · hogares,Personales + tarjetas (combinado),2.643777684456054,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2025-02-01,Bancos · hogares,Total hogares,2.9392389465918027,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2025-02-01,Bancos · hogares,Personales + tarjetas (combinado),2.989087037371145,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2025-03-01,Bancos · hogares,Total hogares,3.256401130827736,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2025-03-01,Bancos · hogares,Personales + tarjetas (combinado),3.374940432808593,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2025-04-01,Bancos · hogares,Total hogares,3.6649595098608496,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2025-04-01,Bancos · hogares,Personales + tarjetas (combinado),3.884161569471679,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2025-05-01,Bancos · hogares,Total hogares,4.458750663201229,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2025-05-01,Bancos · hogares,Personales + tarjetas (combinado),4.843284941890631,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2025-06-01,Bancos · hogares,Total hogares,5.128268028903158,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2025-06-01,Bancos · hogares,Personales + tarjetas (combinado),5.635218643881189,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2025-07-01,Bancos · hogares,Total hogares,5.6486888742703,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2025-07-01,Bancos · hogares,Personales + tarjetas (combinado),6.2305276932570015,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2025-08-01,Bancos · hogares,Total hogares,6.6005613079305885,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2025-08-01,Bancos · hogares,Personales + tarjetas (combinado),7.4121701573277425,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2025-09-01,Bancos · hogares,Total hogares,7.277163079351115,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2025-09-01,Bancos · hogares,Personales + tarjetas (combinado),8.215296015470356,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2025-10-01,Bancos · hogares,Total hogares,7.75652282249225,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2025-10-01,Bancos · hogares,Personales + tarjetas (combinado),8.759807180484533,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2025-11-01,Bancos · hogares,Total hogares,8.822416332564705,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2025-11-01,Bancos · hogares,Personales + tarjetas (combinado),10.057495398370074,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2025-12-01,Bancos · hogares,Total hogares,9.333065842263723,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2025-12-01,Bancos · hogares,Personales + tarjetas (combinado),10.569203503171295,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2026-01-01,Bancos · hogares,Total hogares,10.606166918361483,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2026-01-01,Bancos · hogares,Personales + tarjetas (combinado),12.073176836375405,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2026-02-01,Bancos · hogares,Total hogares,11.22059965886106,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2026-02-01,Bancos · hogares,Personales + tarjetas (combinado),12.687579781761919,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2026-03-01,Bancos · hogares,Total hogares,11.635652895157937,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2026-03-01,Bancos · hogares,Personales + tarjetas (combinado),13.087048919898207,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2026-04-01,Bancos · hogares,Total hogares,12.090258471830438,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2026-04-01,Bancos · hogares,Personales + tarjetas (combinado),13.65118883530495,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2026-05-01,Bancos · hogares,Total hogares,12.795302382570279,Cartera irregular / financiaciones a familias,porcentaje de saldo,no
2026-05-01,Bancos · hogares,Personales + tarjetas (combinado),14.519825353538533,Cartera irregular / financiaciones personales y tarjetas combinadas,porcentaje de saldo,no
2018-01-01,PNFC,Total PNFC,16.900000000000002,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-01-01,PNFC,Préstamos personales PNFC,21.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-01-01,PNFC,Tarjetas PNFC,12.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-01-01,PNFC,Grupo Fintech,20.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-02-01,PNFC,Total PNFC,17.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-02-01,PNFC,Préstamos personales PNFC,21.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-02-01,PNFC,Tarjetas PNFC,12.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-02-01,PNFC,Grupo Fintech,20.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-03-01,PNFC,Total PNFC,17.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-03-01,PNFC,Préstamos personales PNFC,22.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-03-01,PNFC,Tarjetas PNFC,13.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-03-01,PNFC,Grupo Fintech,21.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-04-01,PNFC,Total PNFC,17.299999999999997,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-04-01,PNFC,Préstamos personales PNFC,23.799999999999997,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-04-01,PNFC,Tarjetas PNFC,12.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-04-01,PNFC,Grupo Fintech,20.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-05-01,PNFC,Total PNFC,18.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-05-01,PNFC,Préstamos personales PNFC,25.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-05-01,PNFC,Tarjetas PNFC,12.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-05-01,PNFC,Grupo Fintech,26.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-06-01,PNFC,Total PNFC,18.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-06-01,PNFC,Préstamos personales PNFC,26.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-06-01,PNFC,Tarjetas PNFC,12.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-06-01,PNFC,Grupo Fintech,28.000000000000004,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-07-01,PNFC,Total PNFC,19.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-07-01,PNFC,Préstamos personales PNFC,26.900000000000002,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-07-01,PNFC,Tarjetas PNFC,13.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-07-01,PNFC,Grupo Fintech,27.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-08-01,PNFC,Total PNFC,19.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-08-01,PNFC,Préstamos personales PNFC,28.199999999999996,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-08-01,PNFC,Tarjetas PNFC,13.600000000000001,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-08-01,PNFC,Grupo Fintech,29.099999999999998,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-09-01,PNFC,Total PNFC,19.900000000000002,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-09-01,PNFC,Préstamos personales PNFC,29.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-09-01,PNFC,Tarjetas PNFC,13.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-09-01,PNFC,Grupo Fintech,30.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-10-01,PNFC,Total PNFC,20.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-10-01,PNFC,Préstamos personales PNFC,31.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-10-01,PNFC,Tarjetas PNFC,13.600000000000001,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-10-01,PNFC,Grupo Fintech,32.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-11-01,PNFC,Total PNFC,21.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-11-01,PNFC,Préstamos personales PNFC,33.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-11-01,PNFC,Tarjetas PNFC,14.399999999999999,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-11-01,PNFC,Grupo Fintech,35.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-12-01,PNFC,Total PNFC,21.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-12-01,PNFC,Préstamos personales PNFC,33.800000000000004,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-12-01,PNFC,Tarjetas PNFC,13.700000000000001,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2018-12-01,PNFC,Grupo Fintech,37.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-01-01,PNFC,Total PNFC,22.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-01-01,PNFC,Préstamos personales PNFC,34.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-01-01,PNFC,Tarjetas PNFC,15.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-01-01,PNFC,Grupo Fintech,39.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-02-01,PNFC,Total PNFC,23.200000000000003,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-02-01,PNFC,Préstamos personales PNFC,34.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-02-01,PNFC,Tarjetas PNFC,15.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-02-01,PNFC,Grupo Fintech,39.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-03-01,PNFC,Total PNFC,24.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-03-01,PNFC,Préstamos personales PNFC,35.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-03-01,PNFC,Tarjetas PNFC,16.900000000000002,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-03-01,PNFC,Grupo Fintech,39.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-04-01,PNFC,Total PNFC,24.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-04-01,PNFC,Préstamos personales PNFC,36.199999999999996,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-04-01,PNFC,Tarjetas PNFC,17.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-04-01,PNFC,Grupo Fintech,39.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-05-01,PNFC,Total PNFC,25.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-05-01,PNFC,Préstamos personales PNFC,37.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-05-01,PNFC,Tarjetas PNFC,17.599999999999998,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-05-01,PNFC,Grupo Fintech,41.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-06-01,PNFC,Total PNFC,25.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-06-01,PNFC,Préstamos personales PNFC,38.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-06-01,PNFC,Tarjetas PNFC,18.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-06-01,PNFC,Grupo Fintech,41.699999999999996,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-07-01,PNFC,Total PNFC,25.900000000000002,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-07-01,PNFC,Préstamos personales PNFC,38.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-07-01,PNFC,Tarjetas PNFC,18.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-07-01,PNFC,Grupo Fintech,42.699999999999996,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-08-01,PNFC,Total PNFC,25.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-08-01,PNFC,Préstamos personales PNFC,38.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-08-01,PNFC,Tarjetas PNFC,18.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-08-01,PNFC,Grupo Fintech,42.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-09-01,PNFC,Total PNFC,25.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-09-01,PNFC,Préstamos personales PNFC,39.300000000000004,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-09-01,PNFC,Tarjetas PNFC,17.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-09-01,PNFC,Grupo Fintech,43.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-10-01,PNFC,Total PNFC,25.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-10-01,PNFC,Préstamos personales PNFC,39.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-10-01,PNFC,Tarjetas PNFC,17.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-10-01,PNFC,Grupo Fintech,45.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-11-01,PNFC,Total PNFC,25.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-11-01,PNFC,Préstamos personales PNFC,39.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-11-01,PNFC,Tarjetas PNFC,17.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-11-01,PNFC,Grupo Fintech,45.300000000000004,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-12-01,PNFC,Total PNFC,24.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-12-01,PNFC,Préstamos personales PNFC,39.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-12-01,PNFC,Tarjetas PNFC,16.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2019-12-01,PNFC,Grupo Fintech,47.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-01-01,PNFC,Total PNFC,24.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-01-01,PNFC,Préstamos personales PNFC,38.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-01-01,PNFC,Tarjetas PNFC,17.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-01-01,PNFC,Grupo Fintech,44.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-02-01,PNFC,Total PNFC,24.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-02-01,PNFC,Préstamos personales PNFC,38.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-02-01,PNFC,Tarjetas PNFC,16.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-02-01,PNFC,Grupo Fintech,43.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-03-01,PNFC,Total PNFC,24.099999999999998,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-03-01,PNFC,Préstamos personales PNFC,37.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-03-01,PNFC,Tarjetas PNFC,16.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-03-01,PNFC,Grupo Fintech,41.199999999999996,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-04-01,PNFC,Total PNFC,26.400000000000002,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-04-01,PNFC,Préstamos personales PNFC,39.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-04-01,PNFC,Tarjetas PNFC,18.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-04-01,PNFC,Grupo Fintech,42.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-05-01,PNFC,Total PNFC,27.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-05-01,PNFC,Préstamos personales PNFC,41.699999999999996,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-05-01,PNFC,Tarjetas PNFC,18.099999999999998,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-05-01,PNFC,Grupo Fintech,45.800000000000004,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-06-01,PNFC,Total PNFC,26.900000000000002,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-06-01,PNFC,Préstamos personales PNFC,42.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-06-01,PNFC,Tarjetas PNFC,17.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-06-01,PNFC,Grupo Fintech,47.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-07-01,PNFC,Total PNFC,26.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-07-01,PNFC,Préstamos personales PNFC,41.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-07-01,PNFC,Tarjetas PNFC,17.299999999999997,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-07-01,PNFC,Grupo Fintech,50.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-08-01,PNFC,Total PNFC,25.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-08-01,PNFC,Préstamos personales PNFC,42.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-08-01,PNFC,Tarjetas PNFC,15.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-08-01,PNFC,Grupo Fintech,51.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-09-01,PNFC,Total PNFC,24.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-09-01,PNFC,Préstamos personales PNFC,41.9,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-09-01,PNFC,Tarjetas PNFC,15.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-09-01,PNFC,Grupo Fintech,50.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-10-01,PNFC,Total PNFC,22.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-10-01,PNFC,Préstamos personales PNFC,40.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-10-01,PNFC,Tarjetas PNFC,13.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-10-01,PNFC,Grupo Fintech,49.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-11-01,PNFC,Total PNFC,21.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-11-01,PNFC,Préstamos personales PNFC,39.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-11-01,PNFC,Tarjetas PNFC,12.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-11-01,PNFC,Grupo Fintech,48.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-12-01,PNFC,Total PNFC,19.2,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-12-01,PNFC,Préstamos personales PNFC,36.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-12-01,PNFC,Tarjetas PNFC,10.7,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2020-12-01,PNFC,Grupo Fintech,46.800000000000004,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-01-01,PNFC,Total PNFC,18.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-01-01,PNFC,Préstamos personales PNFC,35.099999999999994,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-01-01,PNFC,Tarjetas PNFC,10.299999999999999,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-01-01,PNFC,Grupo Fintech,43.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-02-01,PNFC,Total PNFC,18.3,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-02-01,PNFC,Préstamos personales PNFC,33.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-02-01,PNFC,Tarjetas PNFC,10.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-02-01,PNFC,Grupo Fintech,41.199999999999996,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-03-01,PNFC,Total PNFC,16.8,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-03-01,PNFC,Préstamos personales PNFC,29.099999999999998,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-03-01,PNFC,Tarjetas PNFC,9.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-03-01,PNFC,Grupo Fintech,26.900000000000002,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-04-01,PNFC,Total PNFC,17.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-04-01,PNFC,Préstamos personales PNFC,29.299999999999997,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-04-01,PNFC,Tarjetas PNFC,9.700000000000001,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-04-01,PNFC,Grupo Fintech,27.800000000000004,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-05-01,PNFC,Total PNFC,16.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-05-01,PNFC,Préstamos personales PNFC,27.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-05-01,PNFC,Tarjetas PNFC,9.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-05-01,PNFC,Grupo Fintech,27.6,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-06-01,PNFC,Total PNFC,16.1,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-06-01,PNFC,Préstamos personales PNFC,27.900000000000002,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-06-01,PNFC,Tarjetas PNFC,9.4,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-06-01,PNFC,Grupo Fintech,28.499999999999996,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-07-01,PNFC,Total PNFC,15.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-07-01,PNFC,Préstamos personales PNFC,27.0,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
2021-07-01,PNFC,Tarjetas PNFC,8.5,Cartera irregular con mora >90 días / cartera PNFC de la categoría,porcentaje de saldo,no
