date,itcrm
2003-10-21,152.33450617
2003-10-22,152.79697246
2003-10-23,152.50052176
2003-10-24,152.22216128
2003-10-25,152.19906916
2003-10-26,152.17598054
2003-10-27,151.95247092
2003-10-28,152.37266051
2003-10-29,152.77364479
2003-10-30,153.42746334
2003-10-31,152.80927224
2003-11-01,152.80731794
2003-11-02,152.80536367
2003-11-03,152.07789026
2003-11-04,152.06346229
2003-11-05,151.77491921
2003-11-06,151.77297814
2003-11-07,151.72328949
2003-11-08,151.72134909
2003-11-09,151.71940871
2003-11-10,151.51406754
2003-11-11,152.03834527
2003-11-12,151.81757802
2003-11-13,152.09251757
2003-11-14,152.34321751
2003-11-15,152.34126918
2003-11-16,152.33932087
2003-11-17,152.23018362
2003-11-18,152.31631368
2003-11-19,152.99974028
2003-11-20,153.22745355
2003-11-21,154.14137600
2003-11-22,154.13940467
2003-11-23,154.13743336
2003-11-24,154.04605160
2003-11-25,155.12236227
2003-11-26,158.36975488
2003-11-27,157.81904008
2003-11-28,159.41646119
2003-11-29,159.41442240
2003-11-30,159.41238363
2003-12-01,159.13483986
2003-12-02,159.41576454
2003-12-03,159.29893268
2003-12-04,159.21797747
2003-12-05,159.18297765
2003-12-06,159.19198873
2003-12-07,159.20100032
2003-12-08,159.21001242
2003-12-09,158.27608747
2003-12-10,158.01345207
2003-12-11,158.59826414
2003-12-12,159.46894202
2003-12-13,159.47796929
2003-12-14,159.48699707
2003-12-15,160.07398702
2003-12-16,160.18100896
2003-12-17,160.26289592
2003-12-18,160.68793360
2003-12-19,160.63862677
2003-12-20,160.64772025
2003-12-21,160.65681425
2003-12-22,160.45542359
2003-12-23,160.47197692
2003-12-24,160.84388923
2003-12-25,160.85299433
2003-12-26,160.36560565
2003-12-27,160.37468368
2003-12-28,160.38376222
2003-12-29,160.61447581
2003-12-30,160.00514153
2003-12-31,159.95132746
2004-01-01,159.95267707
2004-01-02,160.01208911
2004-01-03,160.01343923
2004-01-04,160.01478936
2004-01-05,158.87937475
2004-01-06,158.17828863
2004-01-07,159.23920039
2004-01-08,160.05821031
2004-01-09,160.66950401
2004-01-10,160.67085967
2004-01-11,160.67221535
2004-01-12,158.76868573
2004-01-13,159.07118952
2004-01-14,159.37894109
2004-01-15,158.45504948
2004-01-16,158.30975204
2004-01-17,158.31108780
2004-01-18,158.31242357
2004-01-19,158.59054308
2004-01-20,159.59496206
2004-01-21,160.57665777
2004-01-22,160.15646113
2004-01-23,160.25310344
2004-01-24,160.25445560
2004-01-25,160.25580776
2004-01-26,160.04504764
2004-01-27,160.11588383
2004-01-28,159.98474290
2004-01-29,159.82047662
2004-01-30,159.53550192
2004-01-31,159.53684802
2004-02-01,159.55387600
2004-02-02,158.94891764
2004-02-03,160.08592149
2004-02-04,160.57557782
2004-02-05,161.13746218
2004-02-06,161.52276551
2004-02-07,161.54000544
2004-02-08,161.55724722
2004-02-09,160.57823259
2004-02-10,160.82035212
2004-02-11,161.79210098
2004-02-12,161.54274358
2004-02-13,160.64933889
2004-02-14,160.66648561
2004-02-15,160.68363415
2004-02-16,160.59487504
2004-02-17,161.45278769
2004-02-18,161.30718883
2004-02-19,160.72856771
2004-02-20,159.25020324
2004-02-21,159.26720062
2004-02-22,159.28419982
2004-02-23,159.27503383
2004-02-24,159.40680266
2004-02-25,159.25649366
2004-02-26,159.28848922
2004-02-27,159.62863799
2004-02-28,159.64567577
2004-02-29,159.66271536
2004-03-01,159.87136664
2004-03-02,158.61571911
2004-03-03,157.89373378
2004-03-04,158.89484054
2004-03-05,160.28469438
2004-03-06,160.26992244
2004-03-07,160.25515187
2004-03-08,160.30458405
2004-03-09,159.22761085
2004-03-10,158.53323211
2004-03-11,158.24346578
2004-03-12,157.87675591
2004-03-13,157.86220589
2004-03-14,157.84765722
2004-03-15,157.46177186
2004-03-16,157.18813255
2004-03-17,156.35990181
2004-03-18,156.95087335
2004-03-19,156.12558322
2004-03-20,156.11119459
2004-03-21,156.09680729
2004-03-22,155.68952342
2004-03-23,155.81474817
2004-03-24,155.32320526
2004-03-25,155.12544857
2004-03-26,154.96787058
2004-03-27,154.95358865
2004-03-28,154.93930803
2004-03-29,154.56992058
2004-03-30,154.33083128
2004-03-31,155.11822025
2004-04-01,154.77435229
2004-04-02,154.06336413
2004-04-03,154.03884576
2004-04-04,154.01433130
2004-04-05,153.98982073
2004-04-06,153.08356309
2004-04-07,152.10356431
2004-04-08,152.07935783
2004-04-09,152.05515521
2004-04-10,152.03095643
2004-04-11,152.00676151
2004-04-12,151.78901314
2004-04-13,151.53497054
2004-04-14,151.06613048
2004-04-15,150.75791824
2004-04-16,151.49274362
2004-04-17,151.46863436
2004-04-18,151.44452892
2004-04-19,151.80252173
2004-04-20,151.73586645
2004-04-21,152.04501395
2004-04-22,152.71110762
2004-04-23,152.24561175
2004-04-24,152.22138266
2004-04-25,152.19715743
2004-04-26,151.22984572
2004-04-27,151.35228049
2004-04-28,151.44588997
2004-04-29,151.61835225
2004-04-30,151.16485228
2004-05-01,151.15017513
2004-05-02,151.13542330
2004-05-03,150.97963886
2004-05-04,151.96799627
2004-05-05,152.69255818
2004-05-06,153.13466181
2004-05-07,152.40041822
2004-05-08,152.38554438
2004-05-09,152.37067198
2004-05-10,151.87322278
2004-05-11,151.29011078
2004-05-12,151.68963664
2004-05-13,151.46778676
2004-05-14,151.36205961
2004-05-15,151.34728710
2004-05-16,151.33251604
2004-05-17,151.46465373
2004-05-18,151.10114826
2004-05-19,151.48802032
2004-05-20,151.70485422
2004-05-21,152.71713313
2004-05-22,152.70222838
2004-05-23,152.68732507
2004-05-24,153.12602251
2004-05-25,153.11107784
2004-05-26,153.68058362
2004-05-27,155.17248596
2004-05-28,155.41611063
2004-05-29,155.40094246
2004-05-30,155.38577577
2004-05-31,155.04658361
2004-06-01,154.29374788
2004-06-02,153.70198931
2004-06-03,154.74868203
2004-06-04,155.16901346
2004-06-05,155.15923865
2004-06-06,155.14946446
2004-06-07,155.80589833
2004-06-08,155.26523541
2004-06-09,154.42692790
2004-06-10,154.80065225
2004-06-11,153.98732534
2004-06-12,153.97762497
2004-06-13,153.96792521
2004-06-14,153.49732914
2004-06-15,153.88725790
2004-06-16,153.18007187
2004-06-17,154.05972708
2004-06-18,154.44038130
2004-06-19,154.43065239
2004-06-20,154.42092409
2004-06-21,154.41119641
2004-06-22,153.92535000
2004-06-23,153.44599094
2004-06-24,154.14256235
2004-06-25,154.35603810
2004-06-26,154.34631451
2004-06-27,154.33659153
2004-06-28,154.56189870
2004-06-29,154.47641142
2004-06-30,154.07633495
2004-07-01,154.58827363
2004-07-02,154.48354724
2004-07-03,154.48268225
2004-07-04,154.48181726
2004-07-05,154.10303149
2004-07-06,154.99772273
2004-07-07,155.94595472
2004-07-08,156.29612787
2004-07-09,156.29525273
2004-07-10,156.29437760
2004-07-11,156.29350247
2004-07-12,156.23248993
2004-07-13,155.41998772
2004-07-14,155.95168723
2004-07-15,155.83186089
2004-07-16,156.62897933
2004-07-17,156.62810232
2004-07-18,156.62722532
2004-07-19,156.95415279
2004-07-20,156.71643939
2004-07-21,155.58031880
2004-07-22,155.95625383
2004-07-23,155.71824391
2004-07-24,155.71737201
2004-07-25,155.71650011
2004-07-26,155.84707432
2004-07-27,155.29940015
2004-07-28,155.63804643
2004-07-29,156.01912449
2004-07-30,156.13459703
2004-07-31,156.13372279
2004-08-01,156.14232302
2004-08-02,156.33462479
2004-08-03,156.85310796
2004-08-04,158.19304526
2004-08-05,159.94282128
2004-08-06,161.23563409
2004-08-07,161.24451534
2004-08-08,161.25339709
2004-08-09,159.66325169
2004-08-10,159.46924915
2004-08-11,159.24402161
2004-08-12,158.66748332
2004-08-13,159.56177936
2004-08-14,159.57056842
2004-08-15,159.57935796
2004-08-16,159.58814798
2004-08-17,159.91129631
2004-08-18,160.07310972
2004-08-19,160.19656705
2004-08-20,160.06056666
2004-08-21,160.06938319
2004-08-22,160.07820021
2004-08-23,159.83511987
2004-08-24,158.80764252
2004-08-25,158.79648061
2004-08-26,159.52187708
2004-08-27,159.34650366
2004-08-28,159.35528086
2004-08-29,159.36405854
2004-08-30,159.64602158
2004-08-31,159.94682436
2004-09-01,160.22227397
2004-09-02,159.86534823
2004-09-03,159.43158752
2004-09-04,159.39957691
2004-09-05,159.36757271
2004-09-06,159.04542646
2004-09-07,159.54941618
2004-09-08,160.36252395
2004-09-09,160.40265994
2004-09-10,161.21377520
2004-09-11,161.18140676
2004-09-12,161.14904481
2004-09-13,160.33232666
2004-09-14,159.70814329
2004-09-15,158.91484546
2004-09-16,159.94644406
2004-09-17,160.37583198
2004-09-18,160.34363178
2004-09-19,160.31143804
2004-09-20,160.62674162
2004-09-21,161.05729825
2004-09-22,160.67841037
2004-09-23,160.80590864
2004-09-24,160.79014270
2004-09-25,160.75785931
2004-09-26,160.72558240
2004-09-27,160.69629249
2004-09-28,160.54783130
2004-09-29,160.45385251
2004-09-30,160.49937059
2004-10-01,160.87811534
2004-10-02,160.86819646
2004-10-03,160.85827819
2004-10-04,160.07775042
2004-10-05,160.70001466
2004-10-06,160.05218025
2004-10-07,160.13737609
2004-10-08,161.02132477
2004-10-09,161.01139706
2004-10-10,161.00146996
2004-10-11,160.99154347
2004-10-12,161.02844080
2004-10-13,159.97831219
2004-10-14,159.87656187
2004-10-15,159.79421443
2004-10-16,159.78436238
2004-10-17,159.77451094
2004-10-18,159.23083237
2004-10-19,159.28392527
2004-10-20,159.29516446
2004-10-21,159.79989452
2004-10-22,160.32128192
2004-10-23,160.31139737
2004-10-24,160.30151343
2004-10-25,160.44719689
2004-10-26,160.75555683
2004-10-27,160.89005781
2004-10-28,161.23463420
2004-10-29,161.07855719
2004-10-30,161.06862596
2004-10-31,161.05869533
2004-11-01,160.74358277
2004-11-02,160.37634563
2004-11-03,161.13847929
2004-11-04,161.78463243
2004-11-05,162.17449967
2004-11-06,162.18990742
2004-11-07,162.20531663
2004-11-08,162.41790092
2004-11-09,162.44832289
2004-11-10,162.35680972
2004-11-11,162.21407684
2004-11-12,162.99246800
2004-11-13,163.00795346
2004-11-14,163.02344039
2004-11-15,162.56108489
2004-11-16,162.80306751
2004-11-17,162.62432373
2004-11-18,162.30542364
2004-11-19,162.88856645
2004-11-20,162.90404204
2004-11-21,162.91951911
2004-11-22,163.66015748
2004-11-23,163.61423757
2004-11-24,163.83196313
2004-11-25,163.90431494
2004-11-26,164.62446446
2004-11-27,164.64010498
2004-11-28,164.65574698
2004-11-29,164.76176052
2004-11-30,165.00303158
2004-12-01,165.53538749
2004-12-02,165.74895218
2004-12-03,167.72580972
2004-12-04,167.70502494
2004-12-05,167.68424273
2004-12-06,168.01297197
2004-12-07,167.07491989
2004-12-08,167.05421576
2004-12-09,165.31762020
2004-12-10,165.22622128
2004-12-11,165.20574625
2004-12-12,165.18527375
2004-12-13,165.76262834
2004-12-14,165.83826507
2004-12-15,166.94165688
2004-12-16,167.05637516
2004-12-17,167.04402147
2004-12-18,167.02332117
2004-12-19,167.00262345
2004-12-20,167.20252338
2004-12-21,166.86706887
2004-12-22,166.65228310
2004-12-23,166.66392034
2004-12-24,166.67213864
2004-12-25,166.65148443
2004-12-26,166.63083278
2004-12-27,167.45872432
2004-12-28,168.32056301
2004-12-29,168.84239784
2004-12-30,169.33341680
2004-12-31,169.35289622
2005-01-01,169.28278431
2005-01-02,169.21270143
2005-01-03,167.53923805
2005-01-04,165.90664145
2005-01-05,166.37775518
2005-01-06,165.05178335
2005-01-07,165.13820567
2005-01-08,165.06983864
2005-01-09,165.00149992
2005-01-10,165.37736699
2005-01-11,164.66568104
2005-01-12,164.70978478
2005-01-13,163.86636865
2005-01-14,163.17525949
2005-01-15,163.10770512
2005-01-16,163.04017871
2005-01-17,162.54273584
2005-01-18,162.26562977
2005-01-19,162.68175634
2005-01-20,162.35683497
2005-01-21,163.25754718
2005-01-22,163.18995874
2005-01-23,163.12239829
2005-01-24,162.66747314
2005-01-25,161.43298327
2005-01-26,162.13382508
2005-01-27,162.11249768
2005-01-28,162.43209623
2005-01-29,162.36484953
2005-01-30,162.29763067
2005-01-31,163.05501441
2005-02-01,163.07060406
2005-02-02,163.00189928
2005-02-03,162.86878212
2005-02-04,162.41628812
2005-02-05,162.39851479
2005-02-06,162.38074340
2005-02-07,162.07705092
2005-02-08,161.12929655
2005-02-09,161.61096681
2005-02-10,161.88967771
2005-02-11,161.86245472
2005-02-12,161.84474199
2005-02-13,161.82703120
2005-02-14,162.52669012
2005-02-15,162.39066584
2005-02-16,161.56438884
2005-02-17,162.81543602
2005-02-18,163.46580095
2005-02-19,163.44791277
2005-02-20,163.43002654
2005-02-21,163.23900104
2005-02-22,163.65760947
2005-02-23,164.50086750
2005-02-24,163.76628640
2005-02-25,163.47218814
2005-02-26,163.45429926
2005-02-27,163.43641234
2005-02-28,164.58133765
2005-03-01,164.18412174
2005-03-02,164.01949053
2005-03-03,162.24307156
2005-03-04,162.59560850
2005-03-05,162.53286339
2005-03-06,162.47014249
2005-03-07,161.77690420
2005-03-08,161.55858415
2005-03-09,161.77277129
2005-03-10,161.18454790
2005-03-11,160.95880417
2005-03-12,160.89669069
2005-03-13,160.83460118
2005-03-14,159.09706717
2005-03-15,158.60957163
2005-03-16,159.54836385
2005-03-17,159.43990077
2005-03-18,159.66053317
2005-03-19,159.59892069
2005-03-20,159.53733199
2005-03-21,158.73888481
2005-03-22,158.90113653
2005-03-23,157.41521393
2005-03-24,157.35446792
2005-03-25,157.29374534
2005-03-26,157.23304620
2005-03-27,157.17237048
2005-03-28,157.27768988
2005-03-29,157.86304789
2005-03-30,158.56725680
2005-03-31,158.60389485
2005-04-01,158.68531994
2005-04-02,158.68939761
2005-04-03,158.69347538
2005-04-04,158.22405103
2005-04-05,158.74789396
2005-04-06,158.95507427
2005-04-07,158.25960262
2005-04-08,159.10720540
2005-04-09,159.11129390
2005-04-10,159.11538251
2005-04-11,159.35937273
2005-04-12,158.58854714
2005-04-13,158.91958015
2005-04-14,158.68719117
2005-04-15,159.05253394
2005-04-16,159.05662104
2005-04-17,159.06070825
2005-04-18,159.25054783
2005-04-19,160.19801034
2005-04-20,160.49016053
2005-04-21,160.86004404
2005-04-22,161.11929859
2005-04-23,161.12343880
2005-04-24,161.12757912
2005-04-25,161.25185124
2005-04-26,160.64864645
2005-04-27,161.08824927
2005-04-28,160.64143616
2005-04-29,161.29763209
2005-04-30,161.30177688
2005-05-01,161.28469125
2005-05-02,160.93508023
2005-05-03,161.16804465
2005-05-04,162.24950345
2005-05-05,162.01522569
2005-05-06,162.13502948
2005-05-07,162.11780212
2005-05-08,162.10057659
2005-05-09,162.11610277
2005-05-10,161.78976658
2005-05-11,161.20008401
2005-05-12,161.28991784
2005-05-13,160.78198311
2005-05-14,160.76489952
2005-05-15,160.74781774
2005-05-16,160.06129439
2005-05-17,159.97656951
2005-05-18,160.68800299
2005-05-19,160.70874686
2005-05-20,160.44997630
2005-05-21,160.43292799
2005-05-22,160.41588148
2005-05-23,160.88687325
2005-05-24,160.81755845
2005-05-25,160.80047108
2005-05-26,160.96302303
2005-05-27,161.67942607
2005-05-28,161.66224712
2005-05-29,161.64507000
2005-05-30,161.57127047
2005-05-31,160.25521155
2005-06-01,159.60347523
2005-06-02,160.10915442
2005-06-03,160.24135185
2005-06-04,160.19510179
2005-06-05,160.14886508
2005-06-06,159.23663097
2005-06-07,159.31424995
2005-06-08,159.42524750
2005-06-09,158.19825175
2005-06-10,158.33579538
2005-06-11,158.29009532
2005-06-12,158.24440845
2005-06-13,157.81387453
2005-06-14,156.93808352
2005-06-15,157.94763991
2005-06-16,158.29809129
2005-06-17,159.38032521
2005-06-18,159.33432367
2005-06-19,159.28833540
2005-06-20,159.24236041
2005-06-21,159.01426219
2005-06-22,158.58514332
2005-06-23,158.24100282
2005-06-24,158.89368718
2005-06-25,158.84782610
2005-06-26,158.80197825
2005-06-27,159.65998261
2005-06-28,159.83820586
2005-06-29,160.32902460
2005-06-30,159.90864833
2005-07-01,159.16774827
2005-07-02,159.13883267
2005-07-03,159.10992231
2005-07-04,159.01900969
2005-07-05,158.45030024
2005-07-06,157.73346347
2005-07-07,157.74582948
2005-07-08,157.46421567
2005-07-09,157.43560954
2005-07-10,157.40700860
2005-07-11,158.35344719
2005-07-12,159.42531397
2005-07-13,158.36687870
2005-07-14,158.32869283
2005-07-15,158.09299995
2005-07-16,158.06427959
2005-07-17,158.03556444
2005-07-18,158.59135791
2005-07-19,157.91268707
2005-07-20,157.82938142
2005-07-21,158.84500542
2005-07-22,157.61683351
2005-07-23,157.58819965
2005-07-24,157.55957100
2005-07-25,156.02087517
2005-07-26,155.73694346
2005-07-27,156.05687928
2005-07-28,156.99485890
2005-07-29,157.44247883
2005-07-30,157.41387665
2005-07-31,157.38527966
2005-08-01,157.81203252
2005-08-02,158.18443391
2005-08-03,159.75479587
2005-08-04,160.44209698
2005-08-05,160.24691047
2005-08-06,160.24051670
2005-08-07,160.23412319
2005-08-08,160.06371946
2005-08-09,160.71241745
2005-08-10,161.73480073
2005-08-11,160.45772815
2005-08-12,160.42722616
2005-08-13,160.42082520
2005-08-14,160.41442449
2005-08-15,160.40802404
2005-08-16,160.86358070
2005-08-17,160.74033871
2005-08-18,159.87140353
2005-08-19,158.96186373
2005-08-20,158.95552124
2005-08-21,158.94917900
2005-08-22,160.14338329
2005-08-23,159.65624829
2005-08-24,159.22598001
2005-08-25,160.10270497
2005-08-26,159.81937509
2005-08-27,159.81299838
2005-08-28,159.80662193
2005-08-29,160.39607888
2005-08-30,160.52583289
2005-08-31,161.45425185
2005-09-01,161.92433730
2005-09-02,162.84073279
2005-09-03,162.80173755
2005-09-04,162.76275165
2005-09-05,162.56377956
2005-09-06,162.50134606
2005-09-07,162.09051658
2005-09-08,162.09429544
2005-09-09,162.81255220
2005-09-10,162.77356370
2005-09-11,162.73458455
2005-09-12,162.25031664
2005-09-13,162.05385436
2005-09-14,161.88023171
2005-09-15,162.40854059
2005-09-16,162.24491067
2005-09-17,162.20605811
2005-09-18,162.16721485
2005-09-19,161.86191259
2005-09-20,162.03953064
2005-09-21,162.71068309
2005-09-22,162.11926980
2005-09-23,161.93253991
2005-09-24,161.89376215
2005-09-25,161.85499368
2005-09-26,162.12497508
2005-09-27,161.87969747
2005-09-28,162.52167353
2005-09-29,163.19162406
2005-09-30,162.70038787
2005-10-01,162.67772103
2005-10-02,162.65506817
2005-10-03,162.20874711
2005-10-04,161.87053448
2005-10-05,162.00786161
2005-10-06,162.58723469
2005-10-07,163.61149919
2005-10-08,163.58871630
2005-10-09,163.56593659
2005-10-10,163.54316004
2005-10-11,164.28852527
2005-10-12,164.69088510
2005-10-13,165.02359902
2005-10-14,165.38212170
2005-10-15,165.35909225
2005-10-16,165.33606601
2005-10-17,165.11562449
2005-10-18,164.74607746
2005-10-19,164.74393855
2005-10-20,165.29558281
2005-10-21,164.56271586
2005-10-22,164.53980051
2005-10-23,164.51688836
2005-10-24,164.54909301
2005-10-25,165.41837739
2005-10-26,165.42812565
2005-10-27,166.40000400
2005-10-28,166.68522669
2005-10-29,166.66201579
2005-10-30,166.63880811
2005-10-31,166.02123382
2005-11-01,165.64831005
2005-11-02,165.46722568
2005-11-03,165.46232813
2005-11-04,165.13593218
2005-11-05,165.07473583
2005-11-06,165.01356216
2005-11-07,164.66934538
2005-11-08,164.25822993
2005-11-09,164.95444405
2005-11-10,165.18338695
2005-11-11,164.96567307
2005-11-12,164.90453981
2005-11-13,164.84342921
2005-11-14,163.35894579
2005-11-15,162.84783963
2005-11-16,162.82228291
2005-11-17,162.64573631
2005-11-18,161.59196741
2005-11-19,161.53208439
2005-11-20,161.47222356
2005-11-21,161.38466655
2005-11-22,161.01201143
2005-11-23,161.64999232
2005-11-24,161.93065915
2005-11-25,162.58515861
2005-11-26,162.52490753
2005-11-27,162.46467878
2005-11-28,164.61664941
2005-11-29,164.01175692
2005-11-30,163.36652525
2005-12-01,163.29931043
2005-12-02,163.68950328
2005-12-03,163.64507607
2005-12-04,163.60066092
2005-12-05,165.47853827
2005-12-06,165.63281449
2005-12-07,164.36551395
2005-12-08,164.32090327
2005-12-09,164.32834456
2005-12-10,164.28374396
2005-12-11,164.23915547
2005-12-12,164.67854163
2005-12-13,163.80488843
2005-12-14,163.34335028
2005-12-15,163.55415472
2005-12-16,163.92288552
2005-12-17,163.87839497
2005-12-18,163.83391649
2005-12-19,162.27605708
2005-12-20,162.84194099
2005-12-21,163.55889745
2005-12-22,162.66084157
2005-12-23,162.99756614
2005-12-24,162.95332674
2005-12-25,162.90909934
2005-12-26,162.62814024
2005-12-27,162.07434571
2005-12-28,162.72050338
2005-12-29,162.66533039
2005-12-30,162.51113687
2005-12-31,162.46702949
2006-01-01,162.42267432
2006-01-02,162.27562056
2006-01-03,162.94266087
2006-01-04,164.67209777
2006-01-05,165.08012077
2006-01-06,165.92420846
2006-01-07,165.87890945
2006-01-08,165.83362281
2006-01-09,166.54143609
2006-01-10,166.03253568
2006-01-11,165.27681521
2006-01-12,164.67872179
2006-01-13,164.59529195
2006-01-14,164.55035575
2006-01-15,164.50543181
2006-01-16,164.45283032
2006-01-17,163.60209466
2006-01-18,163.29675302
2006-01-19,162.97351405
2006-01-20,163.96791922
2006-01-21,163.92315429
2006-01-22,163.87840159
2006-01-23,165.04305942
2006-01-24,165.40962263
2006-01-25,165.83118020
2006-01-26,166.39508620
2006-01-27,166.49201341
2006-01-28,166.44655938
2006-01-29,166.40111776
2006-01-30,166.58394550
2006-01-31,167.11130717
2006-02-01,166.49927406
2006-02-02,166.42279071
2006-02-03,166.38467060
2006-02-04,166.38609892
2006-02-05,166.38752726
2006-02-06,167.19119116
2006-02-07,167.19605543
2006-02-08,167.03522888
2006-02-09,167.30959373
2006-02-10,167.55435334
2006-02-11,167.55579171
2006-02-12,167.55723009
2006-02-13,167.68185193
2006-02-14,168.12787364
2006-02-15,168.17312822
2006-02-16,168.61717081
2006-02-17,168.36624388
2006-02-18,168.36768922
2006-02-19,168.36913457
2006-02-20,168.27268332
2006-02-21,168.64911979
2006-02-22,168.62871100
2006-02-23,168.48929331
2006-02-24,168.71307709
2006-02-25,168.71452541
2006-02-26,168.71597374
2006-02-27,168.25623435
2006-02-28,169.29424472
2006-03-01,168.99462121
2006-03-02,169.13218647
2006-03-03,169.33721516
2006-03-04,169.28301044
2006-03-05,169.22882308
2006-03-06,168.97695796
2006-03-07,167.06710344
2006-03-08,166.76578451
2006-03-09,167.25243233
2006-03-10,167.91879052
2006-03-11,167.86503984
2006-03-12,167.81130637
2006-03-13,167.85988523
2006-03-14,168.43669614
2006-03-15,168.32255929
2006-03-16,169.42107998
2006-03-17,168.84474294
2006-03-18,168.79069586
2006-03-19,168.73666609
2006-03-20,167.78029310
2006-03-21,167.02123146
2006-03-22,167.12820052
2006-03-23,166.78832826
2006-03-24,166.73493944
2006-03-25,166.68156771
2006-03-26,166.62821307
2006-03-27,165.99137860
2006-03-28,165.41592190
2006-03-29,165.17498313
2006-03-30,166.05323700
2006-03-31,166.78895495
2006-04-01,166.75821951
2006-04-02,166.72748973
2006-04-03,167.54272740
2006-04-04,168.33660309
2006-04-05,168.20895494
2006-04-06,167.84173930
2006-04-07,166.87549515
2006-04-08,166.84474376
2006-04-09,166.81399803
2006-04-10,166.99741910
2006-04-11,166.96399018
2006-04-12,167.02732858
2006-04-13,166.99654921
2006-04-14,166.96577551
2006-04-15,166.93500749
2006-04-16,166.90424513
2006-04-17,167.74111579
2006-04-18,167.68605081
2006-04-19,168.16672459
2006-04-20,166.86876705
2006-04-21,167.14660555
2006-04-22,167.11580420
2006-04-23,167.08500853
2006-04-24,166.84650830
2006-04-25,166.14227656
2006-04-26,166.23187702
2006-04-27,167.08824966
2006-04-28,168.33895806
2006-04-29,168.30793699
2006-04-30,168.27692163
2006-05-01,168.26385179
2006-05-02,168.81212203
2006-05-03,168.46483657
2006-05-04,168.85457818
2006-05-05,169.22268560
2006-05-06,169.20953150
2006-05-07,169.19637842
2006-05-08,168.77722525
2006-05-09,169.05930520
2006-05-10,169.45087835
2006-05-11,168.40252272
2006-05-12,166.98645759
2006-05-13,166.97347732
2006-05-14,166.96049805
2006-05-15,165.92970601
2006-05-16,167.17477191
2006-05-17,165.65033752
2006-05-18,166.56049759
2006-05-19,165.75128109
2006-05-20,165.73839683
2006-05-21,165.72551357
2006-05-22,163.92733552
2006-05-23,165.01802096
2006-05-24,161.95917213
2006-05-25,161.94658264
2006-05-26,164.38542227
2006-05-27,164.37264418
2006-05-28,164.35986709
2006-05-29,165.45245536
2006-05-30,163.90917354
2006-05-31,164.07617593
2006-06-01,165.18924443
2006-06-02,165.25196530
2006-06-03,165.22849772
2006-06-04,165.20503347
2006-06-05,165.39712560
2006-06-06,164.96536391
2006-06-07,165.22795048
2006-06-08,163.87203848
2006-06-09,164.06175155
2006-06-10,164.03845300
2006-06-11,164.01515775
2006-06-12,163.32441660
2006-06-13,162.48809231
2006-06-14,163.17342955
2006-06-15,163.76784471
2006-06-16,164.03375827
2006-06-17,164.01046369
2006-06-18,163.98717242
2006-06-19,163.96388445
2006-06-20,163.68745861
2006-06-21,164.18865305
2006-06-22,163.75418587
2006-06-23,163.90563621
2006-06-24,163.88235982
2006-06-25,163.85908674
2006-06-26,164.50992947
2006-06-27,164.47988030
2006-06-28,164.45958695
2006-06-29,164.94495563
2006-06-30,167.01138719
2006-07-01,166.99469533
2006-07-02,166.97797578
2006-07-03,167.27403471
2006-07-04,167.27005327
2006-07-05,165.85375194
2006-07-06,166.58335146
2006-07-07,166.72346741
2006-07-08,166.70677501
2006-07-09,166.69008429
2006-07-10,166.51624276
2006-07-11,166.30676210
2006-07-12,165.52300960
2006-07-13,165.13218284
2006-07-14,164.99700429
2006-07-15,164.98048475
2006-07-16,164.96396686
2006-07-17,164.28296149
2006-07-18,164.49248588
2006-07-19,165.32375863
2006-07-20,165.42889102
2006-07-21,165.17196899
2006-07-22,165.15543193
2006-07-23,165.13889653
2006-07-24,165.10349051
2006-07-25,164.49257784
2006-07-26,164.85036919
2006-07-27,165.15647341
2006-07-28,165.79666447
2006-07-29,165.78006486
2006-07-30,165.76346692
2006-07-31,165.53568136
2006-08-01,165.19425558
2006-08-02,165.44236866
2006-08-03,165.33847197
2006-08-04,165.64502477
2006-08-05,165.62887688
2006-08-06,165.61273057
2006-08-07,165.55320803
2006-08-08,165.34627114
2006-08-09,165.66858283
2006-08-10,165.40652204
2006-08-11,165.50922531
2006-08-12,165.49309066
2006-08-13,165.47695759
2006-08-14,165.73679057
2006-08-15,166.51842288
2006-08-16,166.89752980
2006-08-17,167.25903978
2006-08-18,166.86052751
2006-08-19,166.84426113
2006-08-20,166.82799634
2006-08-21,166.81173313
2006-08-22,164.67213695
2006-08-23,167.05489380
2006-08-24,166.70848899
2006-08-25,166.79448912
2006-08-26,166.77822918
2006-08-27,166.76197082
2006-08-28,167.40073850
2006-08-29,167.46787121
2006-08-30,167.74707926
2006-08-31,167.34857110
2006-09-01,167.53663957
2006-09-02,167.48425406
2006-09-03,167.43188494
2006-09-04,167.28875055
2006-09-05,167.71373313
2006-09-06,167.22380372
2006-09-07,166.71791709
2006-09-08,166.38561979
2006-09-09,166.33359419
2006-09-10,166.28158485
2006-09-11,165.78029409
2006-09-12,165.97745928
2006-09-13,166.27674919
2006-09-14,166.33355775
2006-09-15,165.97543304
2006-09-16,165.92353569
2006-09-17,165.87165457
2006-09-18,166.10150451
2006-09-19,165.62550703
2006-09-20,165.50480647
2006-09-21,164.76594782
2006-09-22,164.48138783
2006-09-23,164.42995764
2006-09-24,164.37854354
2006-09-25,164.01847439
2006-09-26,164.71663737
2006-09-27,164.98312221
2006-09-28,165.13990806
2006-09-29,165.18456049
2006-09-30,165.13291043
